date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 19:30,Valencia,https://static.flashscore.com/res/image/data/UFmsOtyB-0xo9H7fm.png,Zalgiris Kaunas,https://static.flashscore.com/res/image/data/EZBBZBe5-t6LeClkp.png,,,,,
