date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 17:00,MBK Ruzomberok W,https://static.flashscore.com/res/image/data/OAqVmgXg-n5qH9B5E.png,Ostrava W,https://static.flashscore.com/res/image/data/bB09EMil-lCS8CQLR.png,,,,,
