date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 19:30,Stetson W,https://static.flashscore.com/res/image/data/SMPBgYGG-6X0x9wc2.png,Florida Gulf Coast W,https://static.flashscore.com/res/image/data/l237suyS-YNzLdF6n.png,,,,,
