date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 17:00,Nymburk,https://static.flashscore.com/res/image/data/KAgavLyS-jDx04T2f.png,Brno,https://static.flashscore.com/res/image/data/0EkQqyFG-MaJ7vVP5.png,,,,,
