date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 16:00,Chattanooga Mocs W,https://static.flashscore.com/res/image/data/AeQjjQfM-ns7P2s30.png,Western Carolina W,https://static.flashscore.com/res/image/data/hGMCcS9r-b9GsA1Qi.png,,,,,
