date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 01:00,Oral Roberts,https://static.flashscore.com/res/image/data/xUfCqkcM-4GzEeg3U.png,UMKC,https://static.flashscore.com/res/image/data/dCEu3BBr-W8TghlwG.png,84,62,Finished,,,,,84,0,44,0,40,,62,0,21,0,41,
