date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 00:30,UTSA Roadrunners W,https://static.flashscore.com/res/image/data/ptB9sGYg-pYjVesUo.png,Tulsa Golden Hurricane W,https://static.flashscore.com/res/image/data/ATmw4BZA-nsV804x3.png,41,53,Finished,,,,,41,12,1,13,15,,53,8,11,21,13,
