date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 22:30,Caxias do Sul,https://static.flashscore.com/res/image/data/jTqcokyS-dI9bUgEs.png,Uniao Corinthians,https://static.flashscore.com/res/image/data/M1Mg7sxS-GQ60sON3.png,,,,,
