date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 23:00,Radford W,https://static.flashscore.com/res/image/data/QuSpOOh5-txIDQqS5.png,Charleston Southern Buccaneers W,https://static.flashscore.com/res/image/data/40WIdDZA-KpKbXsWE.png,,,,,
