date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 16:30,Czarni Slupsk,https://static.flashscore.com/res/image/data/pdwOaIGG-ET2X8OIU.png,Torun,https://static.flashscore.com/res/image/data/xnNxzuDr-bHlnWCtg.png,,,,,
