date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 01:00,Memphis Tigers W,https://static.flashscore.com/res/image/data/AkccKTil-2ahR6bBk.png,UAB W,https://static.flashscore.com/res/image/data/Sni4EKyB-bPvyMqZq.png,76,79,After Overtime,,,,,76,10,23,18,17,8,79,21,14,14,19,11
