date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 23:00,Boca Juniors,https://static.flashscore.com/res/image/data/Q9sPTyvS-A5mfaJMu.png,Instituto de Cordoba,https://static.flashscore.com/res/image/data/GWOrU7Wg-bHEIbylt.png,,,,,
