date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 18:00,Young Angels Kosice W,https://static.flashscore.com/res/image/data/vmfJdiCa-vBpHlotO.png,Samorin W,https://static.flashscore.com/res/image/data/8IgCwQWg-pftHVDqj.png,,,,,
