date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 17:00,Washington W,https://static.flashscore.com/res/image/data/8xeDyihl-E56XtzJM.png,USC Trojans W,https://static.flashscore.com/res/image/data/Kb0HBmf5-OOmMGhiE.png,,,,,
