date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 16:30,High Point W,https://static.flashscore.com/res/image/data/jJ32hlcM-dYVLkAOh.png,South Carolina Upstate W,https://static.flashscore.com/res/image/data/h0RaAjgl-dOMYaSG3.png,,,,,
