date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 19:00,Gardner Webb W,https://static.flashscore.com/res/image/data/UV7M86Fa-tK6pnE0J.png,Winthrop W,https://static.flashscore.com/res/image/data/0A2dr6h5-lnql0V1F.png,,,,,
