date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 17:00,Slavia Banska Bystrica W,https://static.flashscore.com/res/image/data/lvhB7fil-bVFWzku1.png,MBK Ruzomberok W,https://static.flashscore.com/res/image/data/OAqVmgXg-n5qH9B5E.png,Postponed,,,,
