date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 16:00,Georgia W,https://static.flashscore.com/res/image/data/4GE9h0Wg-0bzWFrIG.png,Kentucky W,https://static.flashscore.com/res/image/data/trmIlugl-xOa2gXlK.png,,,,,
