date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 17:00,Jahorina,https://static.flashscore.com/res/image/data/bw0RUvzB-4UFkNZJp.png,TFT Skopje,https://static.flashscore.com/res/image/data/GzjpXpgl-2ZSUUygm.png,,,,,
