date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 17:00,Usti n. Labem,https://static.flashscore.com/res/image/data/dhNuJtZA-ddQpGhAG.png,Decin,https://static.flashscore.com/res/image/data/6HSYMEDa-44nCYsyI.png,,,,,
