date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 17:00,Texas Tech W,https://static.flashscore.com/res/image/data/48I22QHG-jwUhT62L.png,Kansas State W,https://static.flashscore.com/res/image/data/Sjiu4Ae5-2B2zc5Vu.png,,,,,
