date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 19:30,Olimpia Milano,https://static.flashscore.com/res/image/data/CQ1DkOCr-xQ4mPAxG.png,Barcelona,https://static.flashscore.com/res/image/data/Sn90D8FG-AZCWGI9F.png,,,,,
