date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 17:00,Manhattan W,https://static.flashscore.com/res/image/data/KUcCzMHG-h8saqjTl.png,Marist W,https://static.flashscore.com/res/image/data/YcL10mcM-nJ4ZGyyh.png,,,,,
