date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 00:00,Miami (Ohio) W,https://static.flashscore.com/res/image/data/QNPRxgh5-ljXga86N.png,Kent State W,https://static.flashscore.com/res/image/data/82bqqAWg-ELUxLdjo.png,71,52,Finished,,,,,71,20,14,19,18,,52,6,18,11,17,
