date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 01:30,Northwestern,https://static.flashscore.com/res/image/data/hY7YKXg5-AVEScrbf.png,Purdue,https://static.flashscore.com/res/image/data/4AjFwiCa-SlUbl0F7.png,66,70,Finished,,,,,66,0,34,0,32,,70,0,25,0,45,
