date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 22:30,Sao Jose,https://static.flashscore.com/res/image/data/hSKSqS9r-KCtdjVjL.png,Osasco,https://static.flashscore.com/res/image/data/0O77dhXg-bRisV5g0.png,,,,,
