date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 00:30,Boston Celtics,https://static.flashscore.com/res/image/data/2HLnhmZg-0tHj7MWK.png,Charlotte Hornets,https://static.flashscore.com/res/image/data/4WaruFyS-ve2sWlEq.png,89,118,Finished,,,,,89,23,20,25,21,,118,35,29,27,27,
