date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 21:30,Southern Illinois,https://static.flashscore.com/res/image/data/fJMKWPeM-2ehWJfr2.png,Drake,https://static.flashscore.com/res/image/data/IqUCxgYA-CMHiDrMF.png,,,,,
