date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 17:30,Pyrinto Akatemia,https://static.flashscore.com/res/image/data/p6S6TuBr-GGgJHJZ5.png,Raholan Pyrkiva,https://static.flashscore.com/res/image/data/ltldtqCr-GSavJ75E.png,,,,,
