date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 17:45,Fenerbahce,https://static.flashscore.com/res/image/data/zPhuZDil-4O6TfMXl.png,Monaco,https://static.flashscore.com/res/image/data/hbUp8LxS-f91ulBjI.png,,,,,
