date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 20:00,Washington State W,https://static.flashscore.com/res/image/data/0fm8pxFa-l0WFOjsd.png,Seattle U Redhawks W,https://static.flashscore.com/res/image/data/2VCHANDa-Shhjmm2s.png,,,,,
