date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 22:45,Furman Paladins W,https://static.flashscore.com/res/image/data/6c0R0TEG-6FJ6ACC5.png,Mercer Bears W,https://static.flashscore.com/res/image/data/80e8E6Yg-rakhEQx0.png,,,,,
