País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Maccabi Tel Aviv vs Hapoel Tel-Aviv,88-99,Finalizado,https://www.flashscore.com/match/basketball/hapoel-tel-aviv-x0WjVzjP/maccabi-tel-aviv-nLuro05B/?mid=b1y06BzI,
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Lyon-Villeurbanne vs Saint Quentin,86-70,Finalizado,https://www.flashscore.com/match/basketball/lyon-villeurbanne-KrXB5aC1/saint-quentin-hESgWNT6/?mid=KUvIDdw8,
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,JL Bourg vs Monaco,104-81,Finalizado,https://www.flashscore.com/match/basketball/as-monaco-YFxc9UAj/jl-bourg-A5BNuIF5/?mid=n3RAFI8e,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Udine vs Trieste,70-89,Finalizado,https://www.flashscore.com/match/basketball/pallacanestro-trieste-f7SJ0Orj/udine-42obriQL/?mid=bPZhnGID,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Varese vs Sassari,91-90,Finalizado,https://www.flashscore.com/match/basketball/sassari-CQMh2ve4/varese-4hrT8BJq/?mid=6HHolxl1,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Tortona vs Trento,103-84,Finalizado,https://www.flashscore.com/match/basketball/derthona-tortona-0OZBANVT/trento-ITNxcZJl/?mid=CfdCZxZ7,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Basket Napoli vs Treviso,88-71,Finalizado,https://www.flashscore.com/match/basketball/basket-napoli-CMsg9VYk/treviso-SGAOCDed/?mid=EJx7eKeR,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Manresa vs Joventut Badalona,87-77,Finalizado,https://www.flashscore.com/match/basketball/joventut-badalona-Sn9ppE18/manresa-KAm6vlvR/?mid=ruEVtANa,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Murcia vs Granada,107-91,Finalizado,https://www.flashscore.com/match/basketball/fundacion-granada-AgZ54n21/murcia-Sju1Skf8/?mid=0zqjpqUi,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Unicaja vs Valencia,89-96,Finalizado,https://www.flashscore.com/match/basketball/unicaja-K6HkdCoR/valencia-6w8lqYGE/?mid=fDQ90jeT,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Barcelona vs Bilbao,90-61,Finalizado,https://www.flashscore.com/match/basketball/barcelona-EDQLcAfL/bilbao-GWZ15Sne/?mid=O8hbriZp,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Baskonia vs Gran Canaria,88-86,Finalizado,https://www.flashscore.com/match/basketball/gran-canaria-QmfIiWgr/saski-baskonia-8zQPdU9R/?mid=vHzo6fRi,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,San Pablo Burgos vs Real Madrid,78-94,Finalizado,https://www.flashscore.com/match/basketball/real-madrid-MP6gLUO7/san-pablo-burgos-MNsJGyjB/?mid=8dS12CQG,
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Manisa vs Tofas,100-96,Finalizado,https://www.flashscore.com/match/basketball/manisa-basketball-pbAAjuKU/tofas-ljIF1MyG/?mid=tAAVThPO,
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Trabzonspor vs Petkim Spor,84-90,Finalizado,https://www.flashscore.com/match/basketball/petkim-spor-bP2InIvD/trabzonspor-GQjgX5W0/?mid=KfMMVEfC,
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Bursaspor vs Turk Telekom,92-94,Finalizado,https://www.flashscore.com/match/basketball/bursaspor-durmazlar-O2jT8AmT/turk-telekom-xzhkYoHf/?mid=v5xdpE95,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Boston Celtics vs Orlando Magic,43-51,Q29,https://www.flashscore.com/match/basketball/boston-celtics-KYD9hVEm/orlando-magic-QZMS36Dn/?mid=4tFfCY9r,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Cleveland Cavaliers vs Washington Wizards,65-55,HT,https://www.flashscore.com/match/basketball/cleveland-cavaliers-xGk13Tb6/washington-wizards-W6vGWPsn/?mid=Qe33ACve,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Indiana Pacers vs Detroit Pistons,61-78,Q211,https://www.flashscore.com/match/basketball/detroit-pistons-UcjMRj6J/indiana-pacers-YPohMUTt/?mid=YL6B8j97,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Miami Heat vs Atlanta Hawks,70-61,Q212,https://www.flashscore.com/match/basketball/atlanta-hawks-xAO4gBas/miami-heat-CQ7AXnT5/?mid=lUlbWg1E,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,New York Knicks vs Charlotte Hornets,44-57,HT,https://www.flashscore.com/match/basketball/charlotte-hornets-xftMikUg/new-york-knicks-WCNO4nbt/?mid=Msm6UXVQ,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Philadelphia 76ers vs Milwaukee Bucks,58-62,HT,https://www.flashscore.com/match/basketball/milwaukee-bucks-QTBEW6rC/philadelphia-76ers-vwRW2QSh/?mid=42jVOBgl,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Toronto Raptors vs Brooklyn Nets,63-56,Q211,https://www.flashscore.com/match/basketball/brooklyn-nets-bsAMUpDO/toronto-raptors-CxtbCMdU/?mid=A10paqyI,
ARGENTINA,Liga A,https://www.flashscore.com/basketball/argentina/liga-a/,Gimnasia vs Instituto de Cordoba,77-84,Finalizado,https://www.flashscore.com/match/basketball/gimnasia-Cn0pHIpQ/instituto-de-cordoba-rJPlbMMq/?mid=2kWN6k1L,
ARGENTINA,Liga A,https://www.flashscore.com/basketball/argentina/liga-a/,Racing de Chivilcoy vs San Lorenzo,VS,Finalizado,https://www.flashscore.com/match/basketball/racing-de-chivilcoy-U9SgFDqR/san-lorenzo-6JVDDNoE/?mid=neT9coO7,23:30
ARGENTINA,Liga Femenina Women - Clausura - Play Offs,https://www.flashscore.com/basketball/argentina/liga-femenina-women/,Deportivo Chanares W vs Bochas W,75-40,Finalizado,https://www.flashscore.com/match/basketball/bochas-4jhi4Wm4/deportivo-chanares-GrFkLb1K/?mid=QFr3Pf2b,
ARGENTINA,Liga Femenina Women - Clausura - Play Offs,https://www.flashscore.com/basketball/argentina/liga-femenina-women/,El Talar W vs Independiente Neuquen W,78-55,Finalizado,https://www.flashscore.com/match/basketball/el-talar-8tfUDGgf/independiente-neuquen-MBbYmB3N/?mid=YB81qjg4,
ARGENTINA,Liga Femenina Women - Clausura - Play Offs,https://www.flashscore.com/basketball/argentina/liga-femenina-women/,Avellaneda W vs Quimsa W,VS,Finalizado,https://www.flashscore.com/match/basketball/nautico-avellaneda-Q7s3wRU3/quimsa-6oOwEGhh/?mid=61QPVpw3,23:30
ARGENTINA,Liga Femenina Women - Clausura - Play Offs,https://www.flashscore.com/basketball/argentina/liga-femenina-women/,Ferro W vs El Bigua W,VS,Finalizado,https://www.flashscore.com/match/basketball/el-bigua-Isp4rkRp/ferro-carril-oeste-h6CbbVVQ/?mid=EgOv8sod,23:30
ARGENTINA,Liga Femenina Women - Clausura - Play Offs,https://www.flashscore.com/basketball/argentina/liga-femenina-women/,Hindu W vs San Jose W,VS,Finalizado,https://www.flashscore.com/match/basketball/hindu-Q5t02AIG/san-jose-dQlq6hJi/?mid=ttQW93Gq,23:30
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Norths Bears vs Albury-Wodonga Bandits,94-51,Finalizado,https://www.flashscore.com/match/basketball/albury-wodonga-bandits-SrfYaLtO/norths-bears-IolVsdwD/?mid=vNaVfTfJ,
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Inner West Bulls vs Maitland M.,68-90,Finalizado,https://www.flashscore.com/match/basketball/inner-west-bulls-fmqji0GQ/maitland-mustangs-QySEiT91/?mid=6TiHIWnQ,
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Central Coast Crusaders vs Sydney Comets,85-83,Finalizado,https://www.flashscore.com/match/basketball/central-coast-crusaders-6RHEMr1s/sydney-comets-KCtukI0O/?mid=OpYmDAAm,
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Norths Bears W vs Albury W,91-82,Finalizado,https://www.flashscore.com/match/basketball/albury-wodonga-hnjltiOE/norths-bears-rTLiac8m/?mid=zX7sWpXA,
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Inner West Bulls W vs Maitland Mustangs W,55-83,Finalizado,https://www.flashscore.com/match/basketball/inner-west-bulls-CpVL4JpQ/maitland-mustangs-CE1EEYYl/?mid=8p6kUO1N,
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Central Coast W vs Sydney Comets W,53-62,Finalizado,https://www.flashscore.com/match/basketball/central-coast-crusaders-p6ALzKq1/sydney-comets-jBe5d4cg/?mid=j59EO2Pp,
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Dandenong vs Eltham,87-75,Finalizado,https://www.flashscore.com/match/basketball/dandenong-zwoPIMBb/eltham-xzhEkMEo/?mid=CjAElEff,
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Keilor Thunder vs Northern Tasmania,94-100,Finalizado,https://www.flashscore.com/match/basketball/keilor-thunder-rFOlBrpo/northern-tasmania-l2d0hK2T/?mid=p48MnhP6,
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Geelong vs Mt Gambier,89-86,Finalizado,https://www.flashscore.com/match/basketball/geelong-C87uH0tB/mt-gambier-p8ADN1Bo/?mid=tW1VpWgJ,
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Melbourne Tigers vs Ballarat,96-75,Finalizado,https://www.flashscore.com/match/basketball/ballarat-6ZhxaudU/melbourne-tigers-63ytLV1l/?mid=8xfH8ZoQ,
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Waverley vs Hobart Chargers,90-75,Finalizado,https://www.flashscore.com/match/basketball/hobart-chargers-UBIn5KeH/waverley-zNJByH3G/?mid=hAVm3D9m,
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Bendigo Braves vs Knox,86-75,Finalizado,https://www.flashscore.com/match/basketball/bendigo-braves-0KhCLORu/knox-2PGf3bQT/?mid=vRTe1iv0,
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Dandenong Rangers W vs Eltham W,63-94,Finalizado,https://www.flashscore.com/match/basketball/dandenong-rangers-bkJF9KjO/eltham-Mgv4mrVc/?mid=M91xs4QQ,
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Keilor Thunder W vs Northern Tasmania W,84-69,Finalizado,https://www.flashscore.com/match/basketball/keilor-thunder-UXQ57gTI/northern-tasmania-YZXWnbQj/?mid=tfr9yrll,
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Geelong W vs Mt. Gambier W,82-87,Finalizado,https://www.flashscore.com/match/basketball/geelong-COviWirH/mt-gambier-OO1ZJfBR/?mid=E7tHZLI0,
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Melbourne Tigers W vs Ballarat W,77-90,Finalizado,https://www.flashscore.com/match/basketball/ballarat-z1O4E1uO/melbourne-tigers-GbjPWLgo/?mid=KKBHXamD,
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Waverley W vs Hobart Chargers W,86-76,Finalizado,https://www.flashscore.com/match/basketball/hobart-chargers-jkWT0yiC/waverley-EJmjW4LN/?mid=nR33e3uK,
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Bendigo Braves W vs Knox W,86-80,Finalizado,https://www.flashscore.com/match/basketball/bendigo-braves-8bPTZipq/knox-UaZeVBcN/?mid=Wbuzjs3s,
BELGIUM,Top Division Women - Play Offs,https://www.flashscore.com/basketball/belgium/top-division-women/,Braine W vs Phantoms W,82-69,Finalizado,https://www.flashscore.com/match/basketball/castors-braine-654u3tOA/phantoms-basket-boom-C2cqWdHn/?mid=4zoC1bMj,
BELGIUM,Top Division Women - Play Offs,https://www.flashscore.com/basketball/belgium/top-division-women/,Mechelen W vs Jeugd Gentson W,102-61,Finalizado,https://www.flashscore.com/match/basketball/jeugd-gentson-lnHH1bPJ/kangoeroes-mechelen-drFxwt5s/?mid=xUd1fsFN,
BELGIUM,Top Division Women - Play Offs,https://www.flashscore.com/basketball/belgium/top-division-women/,Kortrijk W vs Donza W,57-72,Finalizado,https://www.flashscore.com/match/basketball/donza-jZdwvIQo/kortrijk-spurs-fR2vXx2t/?mid=0vdY8tUG,
BELGIUM,Top Division Women - Play Offs,https://www.flashscore.com/basketball/belgium/top-division-women/,Namur W vs Liege W,96-39,Finalizado,https://www.flashscore.com/match/basketball/liege-KU7mdxms/namur-vB6QERgh/?mid=06zJCOUi,
BRAZIL,NBB,https://www.flashscore.com/basketball/brazil/nbb/,Minas vs Unifacisa,77-80,Finalizado,https://www.flashscore.com/match/basketball/minas-pSzay44H/unifacisa-fooizspD/?mid=YXrvgKX7,
BRAZIL,NBB,https://www.flashscore.com/basketball/brazil/nbb/,Rio Claro vs Franca,82-92,Finalizado,https://www.flashscore.com/match/basketball/franca-CQOHx6Kb/rio-claro-px1tfUBj/?mid=CIfVft3e,
BRAZIL,LBF Women,https://www.flashscore.com/basketball/brazil/lbf-women/,Sampaio W vs SESI Araraquara W,76-49,Finalizado,https://www.flashscore.com/match/basketball/sampaio-8bIkoJxs/sesi-araraquara-rqgbAyaG/?mid=I3pcR67t,
BRAZIL,LBF Women,https://www.flashscore.com/basketball/brazil/lbf-women/,Santo Andre W vs Salvador W,95-62,Finalizado,https://www.flashscore.com/match/basketball/salvador-SGs4qoGU/santo-andre-4QVSAKaB/?mid=O0m5Ppxg,
CHILE,LNB - Apertura,https://www.flashscore.com/basketball/chile/lnb/,Colo Colo vs Boston C. C.,92-89,Finalizado,https://www.flashscore.com/match/basketball/boston-college-chile-O05LMgHt/colo-colo-KEs2aK2B/?mid=SfPXsAac,
CHILE,LNB - Apertura,https://www.flashscore.com/basketball/chile/lnb/,Espanol Osorno vs Las Animas,78-81,Finalizado,https://www.flashscore.com/match/basketball/espanol-osorno-QLAZy3DJ/las-animas-GtyBcbXN/?mid=4jZHyleE,
CHILE,LNB - Apertura,https://www.flashscore.com/basketball/chile/lnb/,Valdivia vs CD Puerto Varas,76-84,Finalizado,https://www.flashscore.com/match/basketball/cd-puerto-varas-zyPL3bEH/valdivia-WxFZalEi/?mid=CGxQZRPQ,
CHILE,LNB - Apertura,https://www.flashscore.com/basketball/chile/lnb/,Leones Quilpue vs Espanol de Talca,VS,Finalizado,https://www.flashscore.com/match/basketball/espanol-de-talca-xlbTQ6tg/leones-de-quilpue-AT3QPTn6/?mid=zLSutlU9,23:30
CHILE,LNB 2,https://www.flashscore.com/basketball/chile/lnb-2/,Truenos De Talca vs Liceo Curico,70-52,Finalizado,https://www.flashscore.com/match/basketball/liceo-curico-46TuRt92/truenos-de-talca-UoJQ0KmM/?mid=Iyfx2CU0,
CHILE,LNB 2,https://www.flashscore.com/basketball/chile/lnb-2/,Sportiva Italiana vs The Sharks,83-67,Finalizado,https://www.flashscore.com/match/basketball/sportiva-italiana-bk2VOiUP/the-sharks-Ak26OIKN/?mid=pOeU3Yal,
CHILE,LNB 2,https://www.flashscore.com/basketball/chile/lnb-2/,Humboldt vs Illapel,2-8,Q14,https://www.flashscore.com/match/basketball/humboldt-vFZHL3mD/illapel-fNwwJdro/?mid=Q1cp0jaD,
CHILE,LNB 2,https://www.flashscore.com/basketball/chile/lnb-2/,Quilpue Basquetbol vs Arabe Valparaiso,4-2,Q14,https://www.flashscore.com/match/basketball/arabe-valparaiso-pCuj12lf/quilpue-basquetbol-Ov3Btp2J/?mid=lvy2IXEs,
CHINA,CBA,https://www.flashscore.com/basketball/china/cba/,Beijing vs Shanghai,83-88,Finalizado,https://www.flashscore.com/match/basketball/beijing-ducks-SAw2AC7g/shanghai-bRoFHR5U/?mid=80YYORr2,
CHINA,CBA,https://www.flashscore.com/basketball/china/cba/,Qingdao vs Ningbo Rockets,78-77,Finalizado,https://www.flashscore.com/match/basketball/ningbo-rockets-QaJMlMqi/qingdao-Mem7TXbP/?mid=G2gfW9jS,
CHINA,CBA,https://www.flashscore.com/basketball/china/cba/,Zhejiang Guangsha vs Guangdong,85-91,Finalizado,https://www.flashscore.com/match/basketball/guangdong-AJ0E9WMa/zhejiang-guangsha-4t0I8jx6/?mid=zmzRQmEk,
COLOMBIA,LBP - Apertura,https://www.flashscore.com/basketball/colombia/lbp/,Piratas de Bogota vs Caimanes del Llano,76-81,Finalizado,https://www.flashscore.com/match/basketball/caimanes-del-llano-dvARrFp9/piratas-de-bogota-4OULOkda/?mid=0OsL3JXo,
COLOMBIA,LBP - Apertura,https://www.flashscore.com/basketball/colombia/lbp/,Cimarrones del Choco vs Motilones del Norte,33-28,Q31,https://www.flashscore.com/match/basketball/cimarrones-del-choco-Iix8pkdD/motilones-del-norte-Sb8YL6n1/?mid=YytT1c2b,
CROATIA,Premijer liga,https://www.flashscore.com/basketball/croatia/premijer-liga/,Split vs Samobor,94-81,Finalizado,https://www.flashscore.com/match/basketball/samobor-08mhvGKd/split-SdkN7dEQ/?mid=xdqsBnwg,
CROATIA,Prva Liga,https://www.flashscore.com/basketball/croatia/prva-liga/,Novi Zagreb vs Kastela,66-91,Finalizado,https://www.flashscore.com/match/basketball/kastela-zRhc51y3/novi-zagreb-Ekg0wCtB/?mid=ADKkrtSH,
CROATIA,Prva Liga,https://www.flashscore.com/basketball/croatia/prva-liga/,Mladost vs Sonik Puntamika,69-58,Finalizado,https://www.flashscore.com/match/basketball/mladost-lCiUTLmn/sonik-puntamika-QLvWa06S/?mid=Mil80Nsn,
CROATIA,Prva Liga,https://www.flashscore.com/basketball/croatia/prva-liga/,Marsonia vs Crikvenica,94-87,AOT,https://www.flashscore.com/match/basketball/crikvenica-A5IR7maL/marsonia-OlGFAkF2/?mid=dpBPfJBN,
CROATIA,Prva Liga,https://www.flashscore.com/basketball/croatia/prva-liga/,Dakovo vs KK Zagreb,84-79,Finalizado,https://www.flashscore.com/match/basketball/dakovo-vTkGz1IF/kk-zagreb-zkIfoHzT/?mid=SS1ekcZp,
CROATIA,Premijer Liga Women,https://www.flashscore.com/basketball/croatia/premijer-liga-women/,Tresnjevka 2009 W vs Studio Zagreb W,68-76,Finalizado,https://www.flashscore.com/match/basketball/studio-zagreb-vmhLQWH9/tresnjevka-2009-IXsbD7vJ/?mid=jBWR76XH,
CZECH REPUBLIC,NBL - Winners stage,https://www.flashscore.com/basketball/czech-republic/nbl/,Brno vs Usti n. Labem,84-88,Finalizado,https://www.flashscore.com/match/basketball/brno-byOWrbWp/usti-nad-labem-2cjn4a8A/?mid=C4JRUv5t,
CZECH REPUBLIC,1. Liga - Play Offs,https://www.flashscore.com/basketball/czech-republic/1-liga/,Svitavy vs Novy Jicin,88-84,AOT,https://www.flashscore.com/match/basketball/novy-jicin-dSy5mvOT/svitavy-nqHJHbwF/?mid=OUjMXAvn,
CZECH REPUBLIC,ZBL Women - Play Offs,https://www.flashscore.com/basketball/czech-republic/zbl-women/,Zabiny Brno W vs Ostrava W,108-42,Finalizado,https://www.flashscore.com/match/basketball/ostrava-xvSJCWGO/zabiny-brno-zFjKcel0/?mid=OhXuzJAl,
CZECH REPUBLIC,ZBL Women - Play Offs,https://www.flashscore.com/basketball/czech-republic/zbl-women/,USK Prague W vs KP Brno W,107-77,Finalizado,https://www.flashscore.com/match/basketball/kp-brno-MVb5vIg7/usk-prague-nkfOdF36/?mid=StYSpzP6,
DENMARK,Basketligaen - Losers stage,https://www.flashscore.com/basketball/denmark/basketligaen/,Vaerlose vs Amager,96-90,Finalizado,https://www.flashscore.com/match/basketball/amager-4QAXQtRl/vaerlose-pWlzWrlL/?mid=xEIojsQc,
DENMARK,Basketligaen - Losers stage,https://www.flashscore.com/basketball/denmark/basketligaen/,Holbaek-Stenhus vs Bears Academy,85-101,Finalizado,https://www.flashscore.com/match/basketball/bears-academy-h24HWqDP/holbaek-stenhus-p0qdP15a/?mid=jBV2zvPr,
DENMARK,Kvindebasketligaen Women - Play Offs,https://www.flashscore.com/basketball/denmark/kvindebasketligaen-women/,Sisu W vs Aabyhoj W,71-64,Finalizado,https://www.flashscore.com/match/basketball/aabyhoj-zeEvnr3E/sisu-SzbswvQ0/?mid=nHHF3cAs,
ESTONIA,Korvpalli Meistriliiga - Play Offs,https://www.flashscore.com/basketball/estonia/korvpalli-meistriliiga/,BC Kalev/Cramo vs Keila Coolbet,106-101,Finalizado,https://www.flashscore.com/match/basketball/bc-kalev-cramo-nZyexjoc/keila-coolbet-tfEDLM7J/?mid=Y1esqKAC,
