País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Sydney Comets vs Inner West Bulls,VS,Finalizado,https://www.flashscore.com/match/basketball/inner-west-bulls-fmqji0GQ/sydney-comets-KCtukI0O/?mid=bub0IiTN,07:30
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Hills Hornets vs Illawarra Hawks 2,VS,Finalizado,https://www.flashscore.com/match/basketball/hills-hornets-W8zInKOs/illawarra-hawks-CUQH39gn/?mid=IPvXCVjo,08:30
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Bankstown Bruins vs Norths Bears,VS,Finalizado,https://www.flashscore.com/match/basketball/bankstown-bruins-dOvG3CUa/norths-bears-IolVsdwD/?mid=bgwZWjrH,09:00
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Maitland M. vs Central Coast Crusaders,VS,Finalizado,https://www.flashscore.com/match/basketball/central-coast-crusaders-6RHEMr1s/maitland-mustangs-QySEiT91/?mid=UDoIzZrh,09:00
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Newcastle Falcons vs Manly W.,VS,Finalizado,https://www.flashscore.com/match/basketball/manly-warringah-vuWIjmP7/newcastle-falcons-QVZLovvl/?mid=jTZQYCD4,09:00
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Albury-Wodonga Bandits vs Hornsby S.,VS,Finalizado,https://www.flashscore.com/match/basketball/albury-wodonga-bandits-SrfYaLtO/hornsby-spiders-fkHF1DX8/?mid=jiIDP8zi,09:30
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Canberra vs Sutherland Sharks,VS,Finalizado,https://www.flashscore.com/match/basketball/canberra-vBiGKrsn/sutherland-sharks-pYkNqI80/?mid=fLWsVUCT,09:30
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Hills Hornets W vs Illawarra Hawks W,46-29,HT,https://www.flashscore.com/match/basketball/hills-hornets-2NIyd7Pd/illawarra-hawks-pUEcnnQe/?mid=4Id36eq4,
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Bankstown Bruins W vs Norths Bears W,13-9,Q15,https://www.flashscore.com/match/basketball/bankstown-bruins-ShKhmSAk/norths-bears-rTLiac8m/?mid=QXpC4ZDG,
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Maitland Mustangs W vs Central Coast W,VS,Finalizado,https://www.flashscore.com/match/basketball/central-coast-crusaders-p6ALzKq1/maitland-mustangs-CE1EEYYl/?mid=WYPjci6j,07:00
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Newcastle Falcons W vs Manly W. W,3-8,Q15,https://www.flashscore.com/match/basketball/manly-warringah-rgdBu6r8/newcastle-falcons-4xNm0wgs/?mid=ClqK2DrT,
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Albury W vs Hornsby S. W,VS,Finalizado,https://www.flashscore.com/match/basketball/albury-wodonga-hnjltiOE/hornsby-spiders-xhkKwpDK/?mid=Kf6oJYS9,07:30
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Canberra W vs Sutherland Sharks W,VS,Finalizado,https://www.flashscore.com/match/basketball/canberra-QiBdbHNg/sutherland-sharks-I19fCtAG/?mid=OSCxLfbc,07:30
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Sydney Comets W vs Inner West Bulls W,VS,Finalizado,https://www.flashscore.com/match/basketball/inner-west-bulls-CpVL4JpQ/sydney-comets-jBe5d4cg/?mid=AymI0QCr,09:30
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,Brisbane Capitals vs Gold Coast Rollers,VS,Finalizado,https://www.flashscore.com/match/basketball/brisbane-capitals-rulI0P7g/gold-coast-rollers-0GbD15hm/?mid=GQo31gMc,09:00
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,Northside Wizards vs South West Metro Pirates,VS,Finalizado,https://www.flashscore.com/match/basketball/northside-wizards-vRORZZrh/south-west-metro-pirates-pYQbvJJc/?mid=zV8GwjUj,09:00
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,Rockhampton Rockets vs Mackay Meteors,VS,Finalizado,https://www.flashscore.com/match/basketball/mackay-meteors-0zQNzGTo/rockhampton-rockets-2NlxrH7r/?mid=j55iu35e,10:00
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,Sunshine Coast Phoenix vs Southern District,VS,Finalizado,https://www.flashscore.com/match/basketball/southern-district-spartans-IR8gPF6H/sunshine-coast-phoenix-Sd5allrI/?mid=OjkBaXjA,10:00
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,Townsville Heat vs Ipswich Force,VS,Finalizado,https://www.flashscore.com/match/basketball/ipswich-force-4lpoDWjo/townsville-heat-tCRnop86/?mid=Ii7qsPzq,10:00
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,Brisbane Capitals W vs Gold Coast Rollers W,9-10,Q15,https://www.flashscore.com/match/basketball/brisbane-capitals-0hiP2wzQ/gold-coast-rollers-ve2tesu3/?mid=xniUBVGD,
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,Northside Wizards W vs South West Metro Pirates W,2-0,Q11,https://www.flashscore.com/match/basketball/northside-wizards-48WzSKkq/south-west-metro-pirates-raVvRv5k/?mid=UuvGZY8K,
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,Rockhampton W vs Mackay Meteorettes W,VS,Finalizado,https://www.flashscore.com/match/basketball/mackay-meteorettes-jHfp2EfF/rockhampton-cyclones-65AkEEcj/?mid=lQKnUCWs,08:00
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,Sunshine Coast Phoenix W vs Southern District Spartans W,VS,Finalizado,https://www.flashscore.com/match/basketball/southern-district-spartans-OAOE9asA/sunshine-coast-phoenix-pxgh0hBh/?mid=GxC3QUV6,08:00
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,Townsville Flames W vs Ipswich Force W,VS,Finalizado,https://www.flashscore.com/match/basketball/ipswich-force-OtLpFfrp/townsville-flames-Ew5TcNiC/?mid=fNNfSj1f,08:00
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Geelong vs Nunawading,VS,Finalizado,https://www.flashscore.com/match/basketball/geelong-C87uH0tB/nunawading-Ob9HMLQi/?mid=roXKk4YH,09:00
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Ballarat vs Waverley,VS,Finalizado,https://www.flashscore.com/match/basketball/ballarat-6ZhxaudU/waverley-zNJByH3G/?mid=vDQTmr3U,09:30
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Bendigo Braves vs Casey Cavaliers,VS,Finalizado,https://www.flashscore.com/match/basketball/bendigo-braves-0KhCLORu/casey-cavaliers-0fLPG4MN/?mid=fP0w8oln,09:30
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Dandenong vs Mt Gambier,VS,Finalizado,https://www.flashscore.com/match/basketball/dandenong-zwoPIMBb/mt-gambier-p8ADN1Bo/?mid=jifn6PIb,09:30
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Kilsyth vs Diamond Valley,VS,Finalizado,https://www.flashscore.com/match/basketball/diamond-valley-lbLN3mRc/kilsyth-82Hj4vBN/?mid=dlcf43mB,09:30
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Frankston vs Knox,VS,Finalizado,https://www.flashscore.com/match/basketball/frankston-UapTHtR4/knox-2PGf3bQT/?mid=vBeN7xf3,10:00
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Keilor Thunder vs Ringwood,VS,Finalizado,https://www.flashscore.com/match/basketball/keilor-thunder-rFOlBrpo/ringwood-fiQlmfmM/?mid=O2DzpZ1d,10:00
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Northern Tasmania vs Eltham,VS,Finalizado,https://www.flashscore.com/match/basketball/eltham-xzhEkMEo/northern-tasmania-l2d0hK2T/?mid=GxASoeXq,10:00
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Geelong W vs Nunawading W,0-14,Q14,https://www.flashscore.com/match/basketball/geelong-COviWirH/nunawading-8jYaUVCT/?mid=nus2foWa,
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Ballarat W vs Waverley W,VS,Finalizado,https://www.flashscore.com/match/basketball/ballarat-z1O4E1uO/waverley-EJmjW4LN/?mid=l4wJj3VO,07:30
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Bendigo Braves W vs Casey Cavaliers W,VS,Finalizado,https://www.flashscore.com/match/basketball/bendigo-braves-8bPTZipq/casey-cavaliers-Ek4cy2oU/?mid=f5pAhP0C,07:30
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Dandenong Rangers W vs Mt. Gambier W,VS,Finalizado,https://www.flashscore.com/match/basketball/dandenong-rangers-bkJF9KjO/mt-gambier-OO1ZJfBR/?mid=4GDSA6Gt,07:30
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Kilsyth W vs Diamond Valley W,VS,Finalizado,https://www.flashscore.com/match/basketball/diamond-valley-UgvEOwt0/kilsyth-cobras-YXegxYhJ/?mid=0r7y9pog,07:30
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Frankston W vs Knox W,VS,Finalizado,https://www.flashscore.com/match/basketball/frankston-UFHvXXSA/knox-UaZeVBcN/?mid=88Aq7OF5,08:00
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Keilor Thunder W vs Ringwood W,VS,Finalizado,https://www.flashscore.com/match/basketball/keilor-thunder-UXQ57gTI/ringwood-pYnEKAdm/?mid=2kCa3tFU,08:00
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Northern Tasmania W vs Eltham W,VS,Finalizado,https://www.flashscore.com/match/basketball/eltham-Mgv4mrVc/northern-tasmania-YZXWnbQj/?mid=UNbh52pI,08:00
AUSTRALIA,NBL1 Central,https://www.flashscore.com/basketball/australia/nbl1-central/,Norwood Flames vs West Adelaide Bearcats,VS,Finalizado,https://www.flashscore.com/match/basketball/norwood-flames-Eq2y9f5n/west-adelaide-bearcats-KM2X9zjt/?mid=hStn4Sj4,10:15
AUSTRALIA,NBL1 Central,https://www.flashscore.com/basketball/australia/nbl1-central/,Eastern Mavericks vs Woodville Warriors,VS,Finalizado,https://www.flashscore.com/match/basketball/eastern-mavericks-8fn3xwb4/woodville-warriors-Y7CDzrvL/?mid=Quuf26LG,10:30
AUSTRALIA,NBL1 Central,https://www.flashscore.com/basketball/australia/nbl1-central/,Central Districts Lions vs Forestville Eagles,VS,Finalizado,https://www.flashscore.com/match/basketball/central-districts-lions-dKrawJrb/forestville-eagles-xIEciJXB/?mid=M7Y20pjT,10:45
AUSTRALIA,NBL1 Central,https://www.flashscore.com/basketball/australia/nbl1-central/,North Adelaide Rockets vs South Adelaide Panthers,VS,Finalizado,https://www.flashscore.com/match/basketball/north-adelaide-rockets-CSzplzYF/south-adelaide-panthers-04LA9eEM/?mid=WI1LIR5c,10:45
AUSTRALIA,NBL1 Central,https://www.flashscore.com/basketball/australia/nbl1-central/,Southern Tigers vs Sturt Sabres,VS,Finalizado,https://www.flashscore.com/match/basketball/southern-tigers-jJDOpvDI/sturt-sabres-2DkC3LnD/?mid=jNOYfODj,10:45
