País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Le Portel vs Saint Quentin,72-108,Finalizado,https://www.flashscore.com/match/basketball/le-portel-lOca3F9n/saint-quentin-hESgWNT6/?mid=QuBU4hyf,
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Strasbourg vs Dijon,96-98,AOT,https://www.flashscore.com/match/basketball/dijon-U1rSU248/strasbourg-Srews2dH/?mid=UDHL6E6s,
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Nancy vs Chalon/Saone,102-80,Finalizado,https://www.flashscore.com/match/basketball/chalon-saone-pK5YsrsB/nancy-xKs76uce/?mid=IZm3lXjD,
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Le Mans vs Nanterre,79-71,Finalizado,https://www.flashscore.com/match/basketball/le-mans-Qqv37Lsk/nanterre-SA51NIt1/?mid=YsWkCzqK,
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Lyon-Villeurbanne vs JL Bourg,---,Postp,https://www.flashscore.com/match/basketball/jl-bourg-A5BNuIF5/lyon-villeurbanne-KrXB5aC1/?mid=tS5msP2T,
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Monaco vs Cholet,89-79,Finalizado,https://www.flashscore.com/match/basketball/as-monaco-YFxc9UAj/cholet-6TSpW3Cb/?mid=0CnKy3Qj,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Trento vs Sassari,96-99,AOT,https://www.flashscore.com/match/basketball/sassari-CQMh2ve4/trento-ITNxcZJl/?mid=21Ei0lt3,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Reggiana vs Trieste,97-61,Finalizado,https://www.flashscore.com/match/basketball/pallacanestro-trieste-f7SJ0Orj/reggiana-4IvWGyfG/?mid=dSLlxxfD,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Basket Napoli vs Virtus Bologna,71-90,Finalizado,https://www.flashscore.com/match/basketball/basket-napoli-CMsg9VYk/virtus-bologna-YwDFycYd/?mid=zDXuvbP0,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Manresa vs Tenerife,86-80,Finalizado,https://www.flashscore.com/match/basketball/manresa-KAm6vlvR/tenerife-OfgZ0mtF/?mid=YVVhAHVN,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,MoraBanc Andorra vs Basket Zaragoza,113-111,AOT,https://www.flashscore.com/match/basketball/morabanc-andorra-AeB582X0/zaragoza-SGiReo1g/?mid=WlKvY9F8,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,San Pablo Burgos vs Bilbao,96-88,Finalizado,https://www.flashscore.com/match/basketball/bilbao-GWZ15Sne/san-pablo-burgos-MNsJGyjB/?mid=hzkHAos4,
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Galatasaray vs Turk Telekom,90-93,Finalizado,https://www.flashscore.com/match/basketball/galatasaray-QR2OmUw1/turk-telekom-xzhkYoHf/?mid=A5MS4QYb,
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Petkim Spor vs Buyukcekmece,95-104,Finalizado,https://www.flashscore.com/match/basketball/buyukcekmece-8dyPMmPT/petkim-spor-bP2InIvD/?mid=0z3phmkg,
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Bahcesehir Kol. vs Bursaspor,100-61,Finalizado,https://www.flashscore.com/match/basketball/bahcesehir-koleji-AJURGI1d/bursaspor-durmazlar-O2jT8AmT/?mid=2aa1l5lI,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Boston Celtics vs Dallas Mavericks,120-100,Finalizado,https://www.flashscore.com/match/basketball/boston-celtics-KYD9hVEm/dallas-mavericks-YouS3mEC/?mid=dKNUjBce,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Charlotte Hornets vs Miami Heat,120-128,Finalizado,https://www.flashscore.com/match/basketball/charlotte-hornets-xftMikUg/miami-heat-CQ7AXnT5/?mid=hnHwkkS7,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Houston Rockets vs Portland Trail Blazers,106-99,Finalizado,https://www.flashscore.com/match/basketball/houston-rockets-Sr9PQALP/portland-trail-blazers-4Awl14c5/?mid=pt4PChKE,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Denver Nuggets vs New York Knicks,103-142,Finalizado,https://www.flashscore.com/match/basketball/denver-nuggets-CxvW27TI/new-york-knicks-WCNO4nbt/?mid=t8cYAWlR,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Phoenix Suns vs New Orleans Pelicans,118-116,Finalizado,https://www.flashscore.com/match/basketball/new-orleans-pelicans-U3yc9SkP/phoenix-suns-M1Gy2pra/?mid=ANm45ACl,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,San Antonio Spurs vs Los Angeles Clippers,116-112,Finalizado,https://www.flashscore.com/match/basketball/los-angeles-clippers-vPeTYlqm/san-antonio-spurs-IwmkErSH/?mid=WxxD3ls1,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Los Angeles Lakers vs Indiana Pacers,128-117,Finalizado,https://www.flashscore.com/match/basketball/indiana-pacers-YPohMUTt/los-angeles-lakers-ngegZ8bg/?mid=v3uL1SBD,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Minnesota Timberwolves vs Orlando Magic,92-119,Finalizado,https://www.flashscore.com/match/basketball/minnesota-timberwolves-KjBIVQcI/orlando-magic-QZMS36Dn/?mid=fBN7PV3K,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Atlanta Hawks vs Philadelphia 76ers,50-61,Q27,https://www.flashscore.com/match/basketball/atlanta-hawks-xAO4gBas/philadelphia-76ers-vwRW2QSh/?mid=AqPvImdf,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Detroit Pistons vs Brooklyn Nets,49-34,Q27,https://www.flashscore.com/match/basketball/brooklyn-nets-bsAMUpDO/detroit-pistons-UcjMRj6J/?mid=js9wK9Rs,
USA,NCAA,https://www.flashscore.com/basketball/usa/ncaa/,Ball State vs Central Michigan,85-69,Finalizado,https://www.flashscore.com/match/basketball/ball-state-KQSAmM9E/central-michigan-ngKSnS6H/?mid=dKwEDFEs,
USA,NCAA,https://www.flashscore.com/basketball/usa/ncaa/,Bradley vs Valparaiso,90-84,AOT,https://www.flashscore.com/match/basketball/bradley-braves-jXRUvg0P/valparaiso-SfCPbHhq/?mid=4nPc5Gtg,
USA,NCAA,https://www.flashscore.com/basketball/usa/ncaa/,Brown vs Penn,61-82,Finalizado,https://www.flashscore.com/match/basketball/brown-ShJdzD8t/penn-quakers-0tlJat55/?mid=dbtbhKKj,
USA,NCAA,https://www.flashscore.com/basketball/usa/ncaa/,Dayton vs VCU Rams,62-68,Finalizado,https://www.flashscore.com/match/basketball/dayton-flyers-javtczK1/vcu-rams-pWCr2cpS/?mid=KQWOM55D,
USA,NCAA,https://www.flashscore.com/basketball/usa/ncaa/,Harvard vs Columbia,81-71,Finalizado,https://www.flashscore.com/match/basketball/columbia-UipReqEp/harvard-crimson-fgbmzXli/?mid=QFkSctcT,
USA,NCAA,https://www.flashscore.com/basketball/usa/ncaa/,Kent State vs Western Michigan,86-78,Finalizado,https://www.flashscore.com/match/basketball/kent-state-Ec38oquk/western-michigan-xlISGTrs/?mid=2aVoAt8k,
USA,NCAA,https://www.flashscore.com/basketball/usa/ncaa/,South Dakota Coyotes vs Nebraska O.,62-76,Finalizado,https://www.flashscore.com/match/basketball/nebraska-omaha-GdHoX45h/south-dakota-coyotes-drWYtvXe/?mid=tI1V4V7c,
USA,NCAA,https://www.flashscore.com/basketball/usa/ncaa/,Toledo vs Buffalo,98-78,Finalizado,https://www.flashscore.com/match/basketball/buffalo-l875Yjwg/toledo-rockets-GQgsoN1A/?mid=IZRMBgqf,
USA,NCAA,https://www.flashscore.com/basketball/usa/ncaa/,NC Greensboro vs VMI,84-70,Finalizado,https://www.flashscore.com/match/basketball/nc-greensboro-WttiycOd/vmi-6gFdKxpF/?mid=nF4w39xA,
USA,NCAA,https://www.flashscore.com/basketball/usa/ncaa/,Queens Royals vs West Georgia,71-63,Finalizado,https://www.flashscore.com/match/basketball/queens-royals-E5H8P5Vi/west-georgia-fHuqGeeS/?mid=zm9WTdJH,
USA,NCAA,https://www.flashscore.com/basketball/usa/ncaa/,Tennessee State vs UT Martin,68-55,Finalizado,https://www.flashscore.com/match/basketball/tennessee-state-ML3dWP2b/ut-martin-Ee0lYoYo/?mid=CCS53fB5,
USA,NCAA,https://www.flashscore.com/basketball/usa/ncaa/,West Virginia vs UCF Knights,77-62,Finalizado,https://www.flashscore.com/match/basketball/ucf-knights-0YP2n8iB/west-virginia-MiQ1bnTC/?mid=4tiYzQA4,
USA,NCAA,https://www.flashscore.com/basketball/usa/ncaa/,Radford vs Presbyterian,85-91,AOT,https://www.flashscore.com/match/basketball/presbyterian-tlZDH1kn/radford-YB7jDw4H/?mid=KS2o1m7M,
USA,NCAA,https://www.flashscore.com/basketball/usa/ncaa/,South Alabama vs Georgia Southern,85-94,Finalizado,https://www.flashscore.com/match/basketball/georgia-southern-nc4vWwTh/south-alabama-EZnRDoH1/?mid=UFmoqQPj,
USA,NCAA,https://www.flashscore.com/basketball/usa/ncaa/,St. Peters vs Fairfield,55-74,Finalizado,https://www.flashscore.com/match/basketball/fairfield-stags-rcTJ0Lq0/st-peters-8IqxoQVs/?mid=pQQD1YuI,
USA,NCAA,https://www.flashscore.com/basketball/usa/ncaa/,Ohio vs Miami (Ohio),108-110,AOT,https://www.flashscore.com/match/basketball/miami-ohio-Ms9oFUrU/ohio-bobcats-hrwao3La/?mid=jLBtWNU8,
USA,NCAA,https://www.flashscore.com/basketball/usa/ncaa/,Seton Hall vs St. John's (N.Y.),65-72,Finalizado,https://www.flashscore.com/match/basketball/seton-hall-pirates-tMlJF7nk/st-johns-red-storm-Qak2iShE/?mid=KOqa1YEr,
USA,NCAA,https://www.flashscore.com/basketball/usa/ncaa/,Washington State vs Portland,68-74,Finalizado,https://www.flashscore.com/match/basketball/portland-8GWibvkO/washington-state-nVyXb8b0/?mid=dMuX6THc,
