País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Basquet Girona vs Manresa,74-79,Finalizado,https://www.flashscore.com/match/basketball/basquet-girona-tAgGT8ak/manresa-KAm6vlvR/?mid=WIwJRhzn,
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Cleveland Cavaliers vs Detroit Pistons,112-103,Finalizado,https://www.flashscore.com/match/basketball/cleveland-cavaliers-xGk13Tb6/detroit-pistons-UcjMRj6J/?mid=2qA1J5Z1,
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Los Angeles Lakers vs Oklahoma City Thunder,110-115,Finalizado,https://www.flashscore.com/match/basketball/los-angeles-lakers-ngegZ8bg/oklahoma-city-thunder-0fHFHEWD/?mid=IsTIudo4,
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Quimsa vs Instituto de Cordoba,74-80,Finalizado,https://www.flashscore.com/match/basketball/instituto-de-cordoba-rJPlbMMq/quimsa-E7pXLvd8/?mid=EHbzU9XR,
BRAZIL,NBB - Play Offs,https://www.flashscore.com/basketball/brazil/nbb/,Minas vs Corinthians Paulista,44-45,HT,https://www.flashscore.com/match/basketball/corinthians-paulista-IVE5O0Oa/minas-pSzay44H/?mid=4pSDzNJD,
BRAZIL,LBF Women,https://www.flashscore.com/basketball/brazil/lbf-women/,SESI Araraquara W vs Salvador W,36-31,Q33,https://www.flashscore.com/match/basketball/salvador-SGs4qoGU/sesi-araraquara-rqgbAyaG/?mid=8QjUsPo4,
BULGARIA,NBL - Play Offs,https://www.flashscore.com/basketball/bulgaria/nbl/,Rilski Sportist vs Lok. Plovdiv,97-75,Finalizado,https://www.flashscore.com/match/basketball/lok-plovdiv-SQ2iAJg4/rilski-sportist-GnJpq2s7/?mid=Qm2vdDt3,
CANADA,CEBL,https://www.flashscore.com/basketball/canada/cebl/,Ottawa Blackjacks vs Calgary Surge,VS,Finalizado,https://www.flashscore.com/match/basketball/calgary-surge-CWFAUweG/ottawa-blackjacks-jNEETcAM/?mid=OnmaTQLO,23:30
CHILE,LNB - Apertura - Play Offs,https://www.flashscore.com/basketball/chile/lnb/,CD Puerto Varas vs Ancud,75-74,Finalizado,https://www.flashscore.com/match/basketball/ancud-pdRthxeo/cd-puerto-varas-zyPL3bEH/?mid=zVBZ5mbf,
CHINA,CBA - Play Offs,https://www.flashscore.com/basketball/china/cba/,Beijing vs Guangdong,88-73,Finalizado,https://www.flashscore.com/match/basketball/beijing-ducks-SAw2AC7g/guangdong-AJ0E9WMa/?mid=bBTwWAl4,
COLOMBIA,LBP - Apertura,https://www.flashscore.com/basketball/colombia/lbp/,Motilones del Norte vs Sabios Baloncesto,107-99,Finalizado,https://www.flashscore.com/match/basketball/motilones-del-norte-Sb8YL6n1/sabios-baloncesto-AyAjDMfA/?mid=Msdru0gB,
CROATIA,Premijer Liga Women - Play Offs,https://www.flashscore.com/basketball/croatia/premijer-liga-women/,Brod na Savi W vs Sibenik W,100-64,Finalizado,https://www.flashscore.com/match/basketball/brod-na-savi-thf1vIL9/sibenik-bujNFH8T/?mid=6eBvGqCl,
CZECH REPUBLIC,1. Liga - Relegation,https://www.flashscore.com/basketball/czech-republic/1-liga/,SK Zabovresky vs Slovan C. Pole Brno,89-72,Finalizado,https://www.flashscore.com/match/basketball/sk-zabovresky-IouFbzrP/slovan-c-pole-brno-lhAshwDP/?mid=vuSm0YDN,
EUROPE,AdmiralBet ABA League - Play Offs,https://www.flashscore.com/basketball/europe/admiralbet-aba-league/,Cedevita Olimpija vs Crvena Zvezda Meridianbet,92-86,Finalizado,https://www.flashscore.com/match/basketball/cedevita-olimpija-M7fraCjJ/crvena-zvezda-meridianbet-6uAuZ6Pt/?mid=AHLPfrwI,
EUROPE,AdmiralBet ABA League - Play Offs,https://www.flashscore.com/basketball/europe/admiralbet-aba-league/,Buducnost vs Cluj-Napoca,112-81,Finalizado,https://www.flashscore.com/match/basketball/buducnost-6s1E9IqE/csu-cluj-napoca-Iy6Md8xS/?mid=MBZrFuYg,
FINLAND,Korisliiga - Play Offs,https://www.flashscore.com/basketball/finland/korisliiga/,Kataja vs Salon Vilpas,79-86,Finalizado,https://www.flashscore.com/match/basketball/joensuun-kataja-xOGT6AD5/salon-vilpas-pGKYY0dJ/?mid=8SNjXr86,
FRANCE,LFB Women - Play Out,https://www.flashscore.com/basketball/france/lfb-women/,Angers W vs La Roche W,88-67,Finalizado,https://www.flashscore.com/match/basketball/angers-COQ23h4A/la-roche-EBBxr5Xc/?mid=2LDWlFFi,
FRANCE,LFB Women - Play Out,https://www.flashscore.com/basketball/france/lfb-women/,Toulouse W vs Lyon W,68-75,Finalizado,https://www.flashscore.com/match/basketball/lyon-fHqEMt1U/toulouse-pxLQOw0O/?mid=AoHvmgp4,
GERMANY,BBL - Play-in,https://www.flashscore.com/basketball/germany/bbl/,Rostock vs Ludwigsburg,91-71,Finalizado,https://www.flashscore.com/match/basketball/ludwigsburg-rZFPnFXL/rostock-SnRANHqC/?mid=lOtR1PGc,
GERMANY,BBL - Play-in,https://www.flashscore.com/basketball/germany/bbl/,Vechta vs Trier,111-83,Finalizado,https://www.flashscore.com/match/basketball/trier-QL5yPwmQ/vechta-vy2cTqpo/?mid=xzztvMOj,
GERMANY,Pro A - Play Offs,https://www.flashscore.com/basketball/germany/pro-a/,Gottingen vs Kirchheim,82-89,Finalizado,https://www.flashscore.com/match/basketball/gottingen-dz7ThvRs/kirchheim-MZefbRJM/?mid=ARlDXNP8,
GERMANY,Pro A - Play Offs,https://www.flashscore.com/basketball/germany/pro-a/,Phoenix Hagen vs PS Karlsruhe,79-70,Finalizado,https://www.flashscore.com/match/basketball/phoenix-hagen-j51PxKiN/ps-karlsruhe-vBjlFEo7/?mid=8OV0ruvR,
HUNGARY,NB I. A - 5th-8th places,https://www.flashscore.com/basketball/hungary/nb-i-a/,Soproni KC vs DEAC,93-89,Finalizado,https://www.flashscore.com/match/basketball/debreceni-egyetem-zLeWNVnf/soproni-kc-6iGyRrOb/?mid=vZpezEKk,
ICELAND,Premier League - Play Offs,https://www.flashscore.com/basketball/iceland/premier-league/,Tindastoll vs Grindavik,83-86,Finalizado,https://www.flashscore.com/match/basketball/grindavik-f74sRpxf/tindastoll-j7Xzy2jC/?mid=WYKUgDi5,
