País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Hapoel Tel-Aviv vs Olympiacos,85-89,Finalizado,https://www.flashscore.com/match/basketball/hapoel-tel-aviv-x0WjVzjP/olympiacos-piraeus-ptNXXDf6/?mid=Y9G4g484,
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Fenerbahce vs Real Madrid,69-74,Finalizado,https://www.flashscore.com/match/basketball/fenerbahce-rDhoZR1l/real-madrid-MP6gLUO7/?mid=fP4DirwH,
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Olimpia Milano vs Bayern,84-94,Finalizado,https://www.flashscore.com/match/basketball/bayern-6LstMRPo/milan-tUT82gR9/?mid=0OWpZZMk,
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Valencia vs Panathinaikos,102-84,Finalizado,https://www.flashscore.com/match/basketball/panathinaikos-bqRyXX9C/valencia-6w8lqYGE/?mid=nHCueHq9,
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Paris vs Maccabi Tel Aviv,113-80,Finalizado,https://www.flashscore.com/match/basketball/maccabi-tel-aviv-nLuro05B/paris-CdCP6AWf/?mid=fNPgXDi2,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Denver Nuggets vs Memphis Grizzlies,136-119,Finalizado,https://www.flashscore.com/match/basketball/denver-nuggets-CxvW27TI/memphis-grizzlies-U1I5YSDa/?mid=EZQbMwME,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,San Antonio Spurs vs Portland Trail Blazers,112-101,Finalizado,https://www.flashscore.com/match/basketball/portland-trail-blazers-4Awl14c5/san-antonio-spurs-IwmkErSH/?mid=8xvDbzU7,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Los Angeles Clippers vs Oklahoma City Thunder,110-128,Finalizado,https://www.flashscore.com/match/basketball/los-angeles-clippers-vPeTYlqm/oklahoma-city-thunder-0fHFHEWD/?mid=8zqX3V5m,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Phoenix Suns vs Dallas Mavericks,112-107,Finalizado,https://www.flashscore.com/match/basketball/dallas-mavericks-YouS3mEC/phoenix-suns-M1Gy2pra/?mid=tlsu29z0,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Toronto Raptors vs Miami Heat,6-15,Q15,https://www.flashscore.com/match/basketball/miami-heat-CQ7AXnT5/toronto-raptors-CxtbCMdU/?mid=693T2Ryg,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Washington Wizards vs Chicago Bulls,9-19,Q16,https://www.flashscore.com/match/basketball/chicago-bulls-bPjc49q0/washington-wizards-W6vGWPsn/?mid=xGzl0m5C,
