País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
EUROPE,Euroleague - Play Offs,https://www.flashscore.com/basketball/europe/euroleague/,Hapoel Tel Aviv vs Real Madrid,VS,Finalizado,https://www.flashscore.com/match/basketball/hapoel-tel-aviv-x0WjVzjP/real-madrid-MP6gLUO7/?mid=0ErXrNDi,18:00
EUROPE,Champions League - Play Offs,https://www.flashscore.com/basketball/europe/champions-league/,Rytas vs Tenerife,VS,Finalizado,https://www.flashscore.com/match/basketball/bc-rytas-d2OmwT1J/tenerife-OfgZ0mtF/?mid=Kxrzfb8D,16:00
EUROPE,Champions League - Play Offs,https://www.flashscore.com/basketball/europe/champions-league/,Unicaja vs AEK Athens,VS,Finalizado,https://www.flashscore.com/match/basketball/aek-athens-rNP3sgeq/unicaja-K6HkdCoR/?mid=vDH9x816,19:00
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Limoges vs Boulazac,VS,Finalizado,https://www.flashscore.com/match/basketball/boulazac-pGtBbX8B/limoges-E99wxkLM/?mid=UsJNh10k,18:50
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,San Antonio Spurs vs Minnesota Timberwolves,133-95,Finalizado,https://www.flashscore.com/match/basketball/minnesota-timberwolves-KjBIVQcI/san-antonio-spurs-IwmkErSH/?mid=rN7vdgsp,
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Detroit Pistons vs Cleveland Cavaliers,VS,Finalizado,https://www.flashscore.com/match/basketball/cleveland-cavaliers-xGk13Tb6/detroit-pistons-UcjMRj6J/?mid=ppLNQmsS,23:00
ARGENTINA,Liga A - Play Out,https://www.flashscore.com/basketball/argentina/liga-a/,Atenas vs Argentino,78-84,Finalizado,https://www.flashscore.com/match/basketball/argentino-xGjz8hBO/atenas-hbqyLbBE/?mid=ATVPNz9N,
ASIA,Asia Champions League - Qualification,https://www.flashscore.com/basketball/asia/asia-champions-league/,Xac Broncos vs Taoyuan Pauian Pilots,VS,Finalizado,https://www.flashscore.com/match/basketball/taoyuan-pauian-pilots-W0A1QsV7/xac-broncos-x8WkTjXj/?mid=ClWguwCE,11:00
AUSTRIA,Superliga - Play Offs,https://www.flashscore.com/basketball/austria/superliga/,Oberwart Gunners vs Vienna Basket,VS,Finalizado,https://www.flashscore.com/match/basketball/oberwart-gunners-pvs57IQk/vienna-basket-pG2944ye/?mid=Oxk6lSIE,17:00
AUSTRIA,Superliga - Play Offs,https://www.flashscore.com/basketball/austria/superliga/,Kapfenberg Bulls vs Graz UBSC,VS,Finalizado,https://www.flashscore.com/match/basketball/graz-ubsc-6P355pMl/kapfenberg-bulls-voY5D8E8/?mid=GnCKkfW9,17:15
