País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
SPAIN,ACB - Play Offs,https://www.flashscore.com/basketball/spain/acb/,Valencia vs Joventut Badalona,VS,Finalizado,https://www.flashscore.com/match/basketball/joventut-badalona-Sn9ppE18/valencia-6w8lqYGE/?mid=hf8FYtMN,18:00
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Gimnasia vs Quimsa,76-59,Finalizado,https://www.flashscore.com/match/basketball/gimnasia-Cn0pHIpQ/quimsa-E7pXLvd8/?mid=dlxxQC8O,
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,Gold Coast Rollers vs Southern District,VS,Finalizado,https://www.flashscore.com/match/basketball/gold-coast-rollers-0GbD15hm/southern-district-spartans-IR8gPF6H/?mid=rwko7IgC,10:00
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,Mackay Meteors vs North Gold Coast Seahawks,VS,Finalizado,https://www.flashscore.com/match/basketball/mackay-meteors-0zQNzGTo/north-gold-coast-seahawks-44TTJFWm/?mid=v5rf5dOO,10:30
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,Rockhampton Rockets vs Cairns Marlins,VS,Finalizado,https://www.flashscore.com/match/basketball/cairns-marlins-lxVfqOxJ/rockhampton-rockets-2NlxrH7r/?mid=fHI3Pa9t,10:30
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,Gold Coast Rollers W vs Southern District Spartans W,VS,Finalizado,https://www.flashscore.com/match/basketball/gold-coast-rollers-ve2tesu3/southern-district-spartans-OAOE9asA/?mid=M15NybZq,08:00
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,Mackay Meteorettes W vs North Gold Coast Seahawks W,VS,Finalizado,https://www.flashscore.com/match/basketball/mackay-meteorettes-jHfp2EfF/north-gold-coast-seahawks-043xdNPd/?mid=E9NUZy4d,08:30
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,Rockhampton W vs Cairns W,VS,Finalizado,https://www.flashscore.com/match/basketball/cairns-dolphins-Sh4VzIkc/rockhampton-cyclones-65AkEEcj/?mid=f50Hcud3,08:30
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Mt Gambier vs Northern Tasmania,VS,Finalizado,https://www.flashscore.com/match/basketball/mt-gambier-p8ADN1Bo/northern-tasmania-l2d0hK2T/?mid=KYtX2Yko,10:30
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Mt. Gambier W vs Northern Tasmania W,VS,Finalizado,https://www.flashscore.com/match/basketball/mt-gambier-OO1ZJfBR/northern-tasmania-YZXWnbQj/?mid=vwAneOLH,08:30
AUSTRALIA,NBL1 West,https://www.flashscore.com/basketball/australia/nbl1-west/,Beeliar Boodjar vs Rockingham Flames,VS,Finalizado,https://www.flashscore.com/match/basketball/beeliar-boodjar-dUipVUJN/rockingham-flames-v59zqFAD/?mid=CdkJcEAC,12:10
AUSTRALIA,NBL1 West,https://www.flashscore.com/basketball/australia/nbl1-west/,Perth Redbacks vs Kalamunda Eastern Suns,VS,Finalizado,https://www.flashscore.com/match/basketball/kalamunda-eastern-suns-Q3dlUlZT/perth-redbacks-SreUrwNn/?mid=rHc21dBm,12:10
AUSTRALIA,NBL1 West,https://www.flashscore.com/basketball/australia/nbl1-west/,Willetton Tigers vs Lakeside Lightning,VS,Finalizado,https://www.flashscore.com/match/basketball/lakeside-lightning-SCrGP8so/willetton-tigers-OYIs9bPR/?mid=GUeAazt0,12:10
AUSTRALIA,NBL1 West Women,https://www.flashscore.com/basketball/australia/nbl1-west-women/,Cockburn Cougars W vs Rockingham Flames W,VS,Finalizado,https://www.flashscore.com/match/basketball/cockburn-cougars-4dzpCb9A/rockingham-flames-GW557EhA/?mid=AHbKj48k,10:20
AUSTRALIA,NBL1 West Women,https://www.flashscore.com/basketball/australia/nbl1-west-women/,Perth Redbacks W vs Kalamunda Eastern Suns W,VS,Finalizado,https://www.flashscore.com/match/basketball/kalamunda-eastern-suns-zcddAR41/perth-redbacks-rXj59dgT/?mid=QqNmdQpS,10:20
AUSTRALIA,NBL1 West Women,https://www.flashscore.com/basketball/australia/nbl1-west-women/,Willetton Tigers W vs Lakeside Lightning W,VS,Finalizado,https://www.flashscore.com/match/basketball/lakeside-lightning-YJ2OY17J/willetton-tigers-r7BWo8qb/?mid=IJJubnGF,10:20
DOMINICAN REPUBLIC,LNB - Winners stage,https://www.flashscore.com/basketball/dominican-republic/lnb/,Metros de Santiago vs Titanes Del Licey,VS,Finalizado,https://www.flashscore.com/match/basketball/metros-de-santiago-WnCobgzM/titanes-del-licey-Uk4nVBsq/?mid=E9YFzyGE,23:30
EUROPE,AdmiralBet ABA League - Play Offs,https://www.flashscore.com/basketball/europe/admiralbet-aba-league/,Partizan Mozzart Bet vs Dubai,VS,Finalizado,https://www.flashscore.com/match/basketball/dubai-b7EUA43e/partizan-mozzart-bet-GAiz1YL6/?mid=tdC5Ln24,18:00
FRANCE,Elite 2 - Play Offs,https://www.flashscore.com/basketball/france/elite-2/,Pau-Orthez vs Poitiers,VS,Finalizado,https://www.flashscore.com/match/basketball/pau-orthez-SbwMrOR4/poitiers-MX45Mxd7/?mid=U1t3CnBD,18:30
GERMANY,BBL - Play Offs,https://www.flashscore.com/basketball/germany/bbl/,Bayern vs Alba Berlin,VS,Finalizado,https://www.flashscore.com/match/basketball/alba-berlin-ncLyc03K/bayern-6LstMRPo/?mid=2HBIyTKr,18:30
INDONESIA,IBL - Play Offs,https://www.flashscore.com/basketball/indonesia/ibl/,Borneo Hornbills vs Satria Muda,VS,Finalizado,https://www.flashscore.com/match/basketball/borneo-hornbills-URGdmWX8/satria-muda-MZ2HSrQM/?mid=G0kK5dBt,12:00
ISRAEL,Super League - Play Offs,https://www.flashscore.com/basketball/israel/super-league/,Maccabi Tel Aviv vs Hapoel Holon,VS,Finalizado,https://www.flashscore.com/match/basketball/hapoel-holon-drJ5oMza/maccabi-tel-aviv-nLuro05B/?mid=CKABrtZ7,12:00
ITALY,Serie A2 - Play Offs,https://www.flashscore.com/basketball/italy/serie-a2/,Rimini vs Verona,VS,Finalizado,https://www.flashscore.com/match/basketball/rimini-WWYB2bAA/verona-vFDZq8tS/?mid=IRrEip0f,18:45
LEBANON,Division 1 - Play Offs,https://www.flashscore.com/basketball/lebanon/division-1/,Antranik Beirut vs Antonine,VS,Finalizado,https://www.flashscore.com/match/basketball/antonine-xMbwy4Uk/antranik-beirut-GhD4uYhl/?mid=h2WlAL0B,13:30
