País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
FRANCE,LNB - Play Offs,https://www.flashscore.com/basketball/france/lnb/,Monaco vs Paris,VS,Finalizado,https://www.flashscore.com/match/basketball/as-monaco-YFxc9UAj/paris-CdCP6AWf/?mid=Uk40BwJi,16:00
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Gimnasia vs Quimsa,68-56,Finalizado,https://www.flashscore.com/match/basketball/gimnasia-Cn0pHIpQ/quimsa-E7pXLvd8/?mid=29XIZywq,
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Penrith P. vs Central Coast Crusaders,71-84,Finalizado,https://www.flashscore.com/match/basketball/central-coast-crusaders-6RHEMr1s/penrith-panthers-OhXDEjHE/?mid=vVsR3hEU,
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Hills Hornets vs Sutherland Sharks,73-80,Finalizado,https://www.flashscore.com/match/basketball/hills-hornets-W8zInKOs/sutherland-sharks-pYkNqI80/?mid=rq8yOean,
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,BA CoE vs Inner West Bulls,79-90,Finalizado,https://www.flashscore.com/match/basketball/ba-centre-of-excellence-4GjkVqoQ/inner-west-bulls-fmqji0GQ/?mid=Ua6qMZTb,
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Illawarra Hawks 2 vs Bankstown Bruins,92-77,Finalizado,https://www.flashscore.com/match/basketball/bankstown-bruins-dOvG3CUa/illawarra-hawks-CUQH39gn/?mid=QRahKDbB,
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Hills Hornets W vs Sutherland Sharks W,91-68,Finalizado,https://www.flashscore.com/match/basketball/hills-hornets-2NIyd7Pd/sutherland-sharks-I19fCtAG/?mid=rowu6RXN,
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,BA CoE W vs Inner West Bulls W,110-76,Finalizado,https://www.flashscore.com/match/basketball/ba-centre-of-excellence-GtkxBiAP/inner-west-bulls-CpVL4JpQ/?mid=dhge8HEi,
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Illawarra Hawks W vs Bankstown Bruins W,65-97,Finalizado,https://www.flashscore.com/match/basketball/bankstown-bruins-ShKhmSAk/illawarra-hawks-pUEcnnQe/?mid=vHOA05eo,
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Penrith P. W vs Central Coast W,70-57,Finalizado,https://www.flashscore.com/match/basketball/central-coast-crusaders-p6ALzKq1/penrith-panthers-2uQQfadA/?mid=lnpW7m3B,
