País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Hapoel Tel-Aviv vs Fenerbahce,VS,Finalizado,https://www.flashscore.com/match/basketball/fenerbahce-rDhoZR1l/hapoel-tel-aviv-x0WjVzjP/?mid=fkl4Q5vI,16:00
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Zalgiris Kaunas vs Dubai,VS,Finalizado,https://www.flashscore.com/match/basketball/dubai-b7EUA43e/zalgiris-kaunas-6JbDYvUs/?mid=Q9dmUmug,17:00
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Crvena Zvezda Meridianbet vs Paris,VS,Finalizado,https://www.flashscore.com/match/basketball/crvena-zvezda-meridianbet-6uAuZ6Pt/paris-CdCP6AWf/?mid=MyjdSR95,18:00
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Olympiacos vs Real Madrid,VS,Finalizado,https://www.flashscore.com/match/basketball/olympiacos-piraeus-ptNXXDf6/real-madrid-MP6gLUO7/?mid=jHsDOq9U,18:15
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Barcelona vs Panathinaikos,VS,Finalizado,https://www.flashscore.com/match/basketball/barcelona-EDQLcAfL/panathinaikos-bqRyXX9C/?mid=0SAVtROb,18:30
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Valencia vs Olimpia Milano,VS,Finalizado,https://www.flashscore.com/match/basketball/milan-tUT82gR9/valencia-6w8lqYGE/?mid=8hEwu5gB,18:30
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Virtus Bologna vs Bayern,VS,Finalizado,https://www.flashscore.com/match/basketball/bayern-6LstMRPo/virtus-bologna-YwDFycYd/?mid=4K7nwqON,18:30
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Baskonia vs Maccabi Tel Aviv,VS,Finalizado,https://www.flashscore.com/match/basketball/maccabi-tel-aviv-nLuro05B/saski-baskonia-8zQPdU9R/?mid=vDMMrmfn,19:00
EUROPE,Champions League - Play Offs,https://www.flashscore.com/basketball/europe/champions-league/,Nymburk vs Rytas,VS,Finalizado,https://www.flashscore.com/match/basketball/bc-rytas-d2OmwT1J/nymburk-C8cZ61Oi/?mid=t2Bpn8cL,16:30
EUROPE,Champions League - Play Offs,https://www.flashscore.com/basketball/europe/champions-league/,Joventut Badalona vs AEK Athens,VS,Finalizado,https://www.flashscore.com/match/basketball/aek-athens-rNP3sgeq/joventut-badalona-Sn9ppE18/?mid=0ludgP4l,17:30
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Memphis Grizzlies vs Cleveland Cavaliers,126-142,Finalizado,https://www.flashscore.com/match/basketball/cleveland-cavaliers-xGk13Tb6/memphis-grizzlies-U1I5YSDa/?mid=QJ5DMtHj,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,San Antonio Spurs vs Philadelphia 76ers,115-102,Finalizado,https://www.flashscore.com/match/basketball/philadelphia-76ers-vwRW2QSh/san-antonio-spurs-IwmkErSH/?mid=tSm0pp9c,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Denver Nuggets vs Portland Trail Blazers,137-132,AOT,https://www.flashscore.com/match/basketball/denver-nuggets-CxvW27TI/portland-trail-blazers-4Awl14c5/?mid=nPj8rOwA,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Indiana Pacers vs Minnesota Timberwolves,VS,Finalizado,https://www.flashscore.com/match/basketball/indiana-pacers-YPohMUTt/minnesota-timberwolves-KjBIVQcI/?mid=SrCscNh3,23:00
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Washington Wizards vs Chicago Bulls,VS,Finalizado,https://www.flashscore.com/match/basketball/chicago-bulls-bPjc49q0/washington-wizards-W6vGWPsn/?mid=8vuHt28M,23:00
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Brooklyn Nets vs Milwaukee Bucks,VS,Finalizado,https://www.flashscore.com/match/basketball/brooklyn-nets-bsAMUpDO/milwaukee-bucks-QTBEW6rC/?mid=zkPeZJ0d,23:30
