País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
FRANCE,LNB - Play Offs,https://www.flashscore.com/basketball/france/lnb/,Cholet vs Paris,VS,Finalizado,https://www.flashscore.com/match/basketball/cholet-6TSpW3Cb/paris-CdCP6AWf/?mid=Sfgh64iC,17:00
SPAIN,ACB - Play Offs,https://www.flashscore.com/basketball/spain/acb/,Baskonia vs Joventut Badalona,VS,Finalizado,https://www.flashscore.com/match/basketball/joventut-badalona-Sn9ppE18/saski-baskonia-8zQPdU9R/?mid=GMOsRgPr,17:00
TURKEY,Super Lig - Play Offs,https://www.flashscore.com/basketball/turkey/super-lig/,Anadolu Efes vs Fenerbahce,VS,Finalizado,https://www.flashscore.com/match/basketball/anadolu-efes-ny4KlAOf/fenerbahce-rDhoZR1l/?mid=lzNkPXge,17:00
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,Ipswich Force vs Rockhampton Rockets,103-98,Q47,https://www.flashscore.com/match/basketball/ipswich-force-4lpoDWjo/rockhampton-rockets-2NlxrH7r/?mid=zDow9vPa,
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,Southern District vs Townsville Heat,99-79,Q44,https://www.flashscore.com/match/basketball/southern-district-spartans-IR8gPF6H/townsville-heat-tCRnop86/?mid=EccUA0fm,
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,Ipswich Force W vs Rockhampton W,74-79,Finalizado,https://www.flashscore.com/match/basketball/ipswich-force-OtLpFfrp/rockhampton-cyclones-65AkEEcj/?mid=S0mkf6kB,
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,Southern District Spartans W vs Townsville Flames W,69-104,Finalizado,https://www.flashscore.com/match/basketball/southern-district-spartans-OAOE9asA/townsville-flames-Ew5TcNiC/?mid=fmksdSKb,
BRAZIL,NBB - Play Offs,https://www.flashscore.com/basketball/brazil/nbb/,Franca vs Pinheiros,VS,Finalizado,https://www.flashscore.com/match/basketball/franca-CQOHx6Kb/pinheiros-KfOswQZ4/?mid=WvWNS0gL,20:00
BRAZIL,LBF Women,https://www.flashscore.com/basketball/brazil/lbf-women/,SESI Araraquara W vs Sampaio W,VS,Finalizado,https://www.flashscore.com/match/basketball/sampaio-8bIkoJxs/sesi-araraquara-rqgbAyaG/?mid=KKEbMQxA,14:00
BRAZIL,LBF Women,https://www.flashscore.com/basketball/brazil/lbf-women/,Sodie Mesquita W vs Recife W,VS,Finalizado,https://www.flashscore.com/match/basketball/recife-KKrQ3VjE/sodie-mesquita-8GsSriO5/?mid=SpI6K47M,14:30
BRAZIL,LBF Women,https://www.flashscore.com/basketball/brazil/lbf-women/,Santo Andre W vs Maringa W,VS,Finalizado,https://www.flashscore.com/match/basketball/maringa-4MvZgtP0/santo-andre-4QVSAKaB/?mid=OG3xFrVq,19:00
CANADA,CEBL,https://www.flashscore.com/basketball/canada/cebl/,Vancouver Bandits vs Saskatoon Mamba,105-85,Finalizado,https://www.flashscore.com/match/basketball/saskatoon-mamba-Yo4JSHPS/vancouver-bandits-Ie17VJuA/?mid=j9LvNyNp,
CANADA,CEBL,https://www.flashscore.com/basketball/canada/cebl/,Montreal Alliance vs Edmonton Stingers,VS,Finalizado,https://www.flashscore.com/match/basketball/edmonton-stingers-dtDbXuBc/montreal-alliance-lQniasYI/?mid=IFDQpuFi,20:00
CHILE,LNB - Apertura - Play Offs,https://www.flashscore.com/basketball/chile/lnb/,Leones Quilpue vs U. De Concepcion,83-78,Finalizado,https://www.flashscore.com/match/basketball/leones-de-quilpue-AT3QPTn6/universidad-de-concepcion-j9Mx4gyl/?mid=zDtDIAnJ,
CHILE,LNB 2 - Play Out,https://www.flashscore.com/basketball/chile/lnb-2/,Humboldt vs Arturo Prat San Felipe,69-65,Finalizado,https://www.flashscore.com/match/basketball/arturo-prat-san-felipe-jLKSo96e/humboldt-vFZHL3mD/?mid=dxdwUFDd,
