País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Boulazac vs Strasbourg,95-76,Finalizado,https://www.flashscore.com/match/basketball/boulazac-pGtBbX8B/strasbourg-Srews2dH/?mid=hl61OwYq,
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Monaco vs Le Mans,99-85,Finalizado,https://www.flashscore.com/match/basketball/as-monaco-YFxc9UAj/le-mans-Qqv37Lsk/?mid=CpDS2uPk,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Venezia vs Trento,87-106,Finalizado,https://www.flashscore.com/match/basketball/trento-ITNxcZJl/venezia-nR1rGe9M/?mid=GQX5WCMb,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Cremona vs Basket Napoli,88-81,Finalizado,https://www.flashscore.com/match/basketball/basket-napoli-CMsg9VYk/cremona-vZoLXHUj/?mid=rulnCryp,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Sassari vs Treviso,103-108,Finalizado,https://www.flashscore.com/match/basketball/sassari-CQMh2ve4/treviso-SGAOCDed/?mid=xtMEUjiB,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Udine vs Olimpia Milano,86-83,Finalizado,https://www.flashscore.com/match/basketball/milan-tUT82gR9/udine-42obriQL/?mid=xEasW3SF,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Cantu vs Trieste,97-76,Finalizado,https://www.flashscore.com/match/basketball/cantu-4jexwVmq/pallacanestro-trieste-f7SJ0Orj/?mid=W0UtYPc3,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Brescia vs Reggiana,92-101,Finalizado,https://www.flashscore.com/match/basketball/brescia-AcIKtbth/reggiana-4IvWGyfG/?mid=W2amEV6U,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Joventut Badalona vs Gran Canaria,92-84,Finalizado,https://www.flashscore.com/match/basketball/gran-canaria-QmfIiWgr/joventut-badalona-Sn9ppE18/?mid=SlPEFXO0,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Tenerife vs Basket Zaragoza,99-76,Finalizado,https://www.flashscore.com/match/basketball/tenerife-OfgZ0mtF/zaragoza-SGiReo1g/?mid=l4DNDBgD,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,MoraBanc Andorra vs Baskonia,79-88,Finalizado,https://www.flashscore.com/match/basketball/morabanc-andorra-AeB582X0/saski-baskonia-8zQPdU9R/?mid=8MBhyzSH,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,San Pablo Burgos vs Valencia,74-79,Finalizado,https://www.flashscore.com/match/basketball/san-pablo-burgos-MNsJGyjB/valencia-6w8lqYGE/?mid=EZtgZDdU,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Barcelona vs Unicaja,97-91,Finalizado,https://www.flashscore.com/match/basketball/barcelona-EDQLcAfL/unicaja-K6HkdCoR/?mid=vsKyuISh,
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Anadolu Efes vs Tofas,92-82,Finalizado,https://www.flashscore.com/match/basketball/anadolu-efes-ny4KlAOf/tofas-ljIF1MyG/?mid=bsXOTqbE,
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Karsiyaka vs Mersin SK,92-87,Finalizado,https://www.flashscore.com/match/basketball/karsiyaka-basket-4phclwNB/mersin-sk-vDutjaha/?mid=8MeE4xdD,
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Bursaspor vs Fenerbahce,89-83,AOT,https://www.flashscore.com/match/basketball/bursaspor-durmazlar-O2jT8AmT/fenerbahce-rDhoZR1l/?mid=IqmQRNSQ,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Memphis Grizzlies vs Chicago Bulls,125-124,Finalizado,https://www.flashscore.com/match/basketball/chicago-bulls-bPjc49q0/memphis-grizzlies-U1I5YSDa/?mid=WtSjg5Yo,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Phoenix Suns vs Utah Jazz,134-109,Finalizado,https://www.flashscore.com/match/basketball/phoenix-suns-M1Gy2pra/utah-jazz-hGuCX5Su/?mid=zZO7kNXA,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Milwaukee Bucks vs Los Angeles Clippers,113-127,Finalizado,https://www.flashscore.com/match/basketball/los-angeles-clippers-vPeTYlqm/milwaukee-bucks-QTBEW6rC/?mid=8nNFm12N,
