País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
ITALY,Lega A - Play Offs,https://www.flashscore.com/basketball/italy/lega-a/,Virtus Bologna vs Trento,VS,Finalizado,https://www.flashscore.com/match/basketball/trento-ITNxcZJl/virtus-bologna-YwDFycYd/?mid=dClWrQS8,18:00
ITALY,Lega A - Play Offs,https://www.flashscore.com/basketball/italy/lega-a/,Venezia vs Tortona,VS,Finalizado,https://www.flashscore.com/match/basketball/derthona-tortona-0OZBANVT/venezia-nR1rGe9M/?mid=4xYdsDi4,18:30
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Oklahoma City Thunder vs San Antonio Spurs,115-122,AOT,https://www.flashscore.com/match/basketball/oklahoma-city-thunder-0fHFHEWD/san-antonio-spurs-IwmkErSH/?mid=xGVOXkNh,
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Gimnasia vs Independiente de Oliva,81-71,Finalizado,https://www.flashscore.com/match/basketball/gimnasia-Cn0pHIpQ/independiente-de-oliva-bX27OjMs/?mid=GMILFdpA,
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Regatas vs Ferro,85-87,Finalizado,https://www.flashscore.com/match/basketball/ferro-carril-oeste-2qroXLyp/regatas-SAdHfH80/?mid=r90WHR9t,
ASIA,Asia Champions League - Qualification - Winners stage,https://www.flashscore.com/basketball/asia/asia-champions-league/,South China vs Hi-Tech,VS,Finalizado,https://www.flashscore.com/match/basketball/hi-tech-basketball-club-pfMW1p0L/south-china-CfGlp2j4/?mid=pjICtNG7,09:00
ASIA,Asia Champions League - Qualification - Winners stage,https://www.flashscore.com/basketball/asia/asia-champions-league/,Johor Southern Tigers vs Xac Broncos,VS,Finalizado,https://www.flashscore.com/match/basketball/johor-southern-tigers-bijFV2yB/xac-broncos-x8WkTjXj/?mid=CdAb4Q8E,12:00
AUSTRIA,Superliga - Play Offs,https://www.flashscore.com/basketball/austria/superliga/,Oberwart Gunners vs Vienna Basket,VS,Finalizado,https://www.flashscore.com/match/basketball/oberwart-gunners-pvs57IQk/vienna-basket-pG2944ye/?mid=j5Y7FGGF,17:15
BELGIUM,Pro Basketball League - Play Offs,https://www.flashscore.com/basketball/belgium/pro-basketball-league/,Kortrijk vs Limburg,VS,Finalizado,https://www.flashscore.com/match/basketball/kortrijk-d4speO1r/limburg-0fEMgMc1/?mid=htLzPQL8,18:30
BRAZIL,NBB - Play Offs,https://www.flashscore.com/basketball/brazil/nbb/,Pinheiros vs Corinthians Paulista,95-65,Finalizado,https://www.flashscore.com/match/basketball/corinthians-paulista-IVE5O0Oa/pinheiros-KfOswQZ4/?mid=U3eYtZr9,
