País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
FRANCE,LNB - Play Offs,https://www.flashscore.com/basketball/france/lnb/,Nanterre vs Monaco,VS,Finalizado,https://www.flashscore.com/match/basketball/as-monaco-YFxc9UAj/nanterre-SA51NIt1/?mid=4SUuf6J8,15:00
ITALY,Lega A - Play Offs,https://www.flashscore.com/basketball/italy/lega-a/,Venezia vs Virtus Bologna,VS,Finalizado,https://www.flashscore.com/match/basketball/venezia-nR1rGe9M/virtus-bologna-YwDFycYd/?mid=rDEcJL5E,18:00
SPAIN,ACB - Play Offs,https://www.flashscore.com/basketball/spain/acb/,Real Madrid vs Tenerife,VS,Finalizado,https://www.flashscore.com/match/basketball/real-madrid-MP6gLUO7/tenerife-OfgZ0mtF/?mid=d6NzqIG6,16:00
SPAIN,ACB - Play Offs,https://www.flashscore.com/basketball/spain/acb/,Murcia vs Barcelona,VS,Finalizado,https://www.flashscore.com/match/basketball/barcelona-EDQLcAfL/murcia-Sju1Skf8/?mid=rNVv497T,19:00
TURKEY,Super Lig - Play Offs,https://www.flashscore.com/basketball/turkey/super-lig/,Bahcesehir Kol. vs Besiktas,VS,Finalizado,https://www.flashscore.com/match/basketball/bahcesehir-koleji-AJURGI1d/besiktas-hE4Gkj9l/?mid=lKlaaQE8,17:00
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,San Antonio Spurs vs New York Knicks,104-105,Finalizado,https://www.flashscore.com/match/basketball/new-york-knicks-WCNO4nbt/san-antonio-spurs-IwmkErSH/?mid=C0SkW6TO,
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Quimsa vs Gimnasia,VS,Finalizado,https://www.flashscore.com/match/basketball/gimnasia-Cn0pHIpQ/quimsa-E7pXLvd8/?mid=j9QMTf9a,22:00
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,Brisbane Capitals vs Townsville Heat,VS,Finalizado,https://www.flashscore.com/match/basketball/brisbane-capitals-rulI0P7g/townsville-heat-tCRnop86/?mid=88YA55I7,09:00
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,Northside Wizards vs Sunshine Coast Phoenix,VS,Finalizado,https://www.flashscore.com/match/basketball/northside-wizards-vRORZZrh/sunshine-coast-phoenix-Sd5allrI/?mid=vTtf9mJr,09:00
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,South West Metro Pirates vs Rockhampton Rockets,VS,Finalizado,https://www.flashscore.com/match/basketball/rockhampton-rockets-2NlxrH7r/south-west-metro-pirates-pYQbvJJc/?mid=zez37Rme,09:00
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,North Gold Coast Seahawks vs Ipswich Force,VS,Finalizado,https://www.flashscore.com/match/basketball/ipswich-force-4lpoDWjo/north-gold-coast-seahawks-44TTJFWm/?mid=OGGcT8AE,09:30
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,Brisbane Capitals W vs Townsville Flames W,4-15,Q15,https://www.flashscore.com/match/basketball/brisbane-capitals-0hiP2wzQ/townsville-flames-Ew5TcNiC/?mid=0QT7sT55,
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,Northside Wizards W vs Sunshine Coast Phoenix W,0-2,Q11,https://www.flashscore.com/match/basketball/northside-wizards-48WzSKkq/sunshine-coast-phoenix-pxgh0hBh/?mid=U5LOwo5U,
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,South West Metro Pirates W vs Rockhampton W,2-3,Q13,https://www.flashscore.com/match/basketball/rockhampton-cyclones-65AkEEcj/south-west-metro-pirates-raVvRv5k/?mid=8jXFu7zI,
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,North Gold Coast Seahawks W vs Ipswich Force W,VS,Finalizado,https://www.flashscore.com/match/basketball/ipswich-force-OtLpFfrp/north-gold-coast-seahawks-043xdNPd/?mid=bLeYcljn,07:30
AUSTRALIA,NBL1 West,https://www.flashscore.com/basketball/australia/nbl1-west/,Mandurah Magic vs Lakeside Lightning,VS,Finalizado,https://www.flashscore.com/match/basketball/lakeside-lightning-SCrGP8so/mandurah-magic-YZp7lhKo/?mid=zV6m7Rs9,11:00
