País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Gravelines-Dunkerque vs Le Portel,100-78,Finalizado,https://www.flashscore.com/match/basketball/gravelines-dunkerque-48I6PZQq/le-portel-lOca3F9n/?mid=YH43raPF,
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Monaco vs Dijon,108-95,Finalizado,https://www.flashscore.com/match/basketball/as-monaco-YFxc9UAj/dijon-U1rSU248/?mid=bwgNOMo9,
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Chalon/Saone vs Lyon-Villeurbanne,87-89,Finalizado,https://www.flashscore.com/match/basketball/chalon-saone-pK5YsrsB/lyon-villeurbanne-KrXB5aC1/?mid=Qmw2Hvvq,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Olimpia Milano vs Reggiana,80-76,Finalizado,https://www.flashscore.com/match/basketball/milan-tUT82gR9/reggiana-4IvWGyfG/?mid=GIZOrBn2,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Virtus Bologna vs Venezia,82-86,Finalizado,https://www.flashscore.com/match/basketball/venezia-nR1rGe9M/virtus-bologna-YwDFycYd/?mid=f3oGpXHk,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Manresa vs Baskonia,83-88,Finalizado,https://www.flashscore.com/match/basketball/manresa-KAm6vlvR/saski-baskonia-8zQPdU9R/?mid=4bM2gHsn,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Forca Lleida vs Tenerife,103-101,Finalizado,https://www.flashscore.com/match/basketball/forca-lleida-djAofPme/tenerife-OfgZ0mtF/?mid=zZj4QlwJ,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Real Madrid vs MoraBanc Andorra,97-90,Finalizado,https://www.flashscore.com/match/basketball/morabanc-andorra-AeB582X0/real-madrid-MP6gLUO7/?mid=YwEJkZtB,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Valencia vs Breogan,105-88,Finalizado,https://www.flashscore.com/match/basketball/rio-breogan-tW3U1TQ8/valencia-6w8lqYGE/?mid=Sx7SmDBN,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Basket Zaragoza vs Barcelona,86-92,Finalizado,https://www.flashscore.com/match/basketball/barcelona-EDQLcAfL/zaragoza-SGiReo1g/?mid=QDABieCb,
