País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
FRANCE,LNB - Play Offs,https://www.flashscore.com/basketball/france/lnb/,Le Mans vs Nanterre,VS,Finalizado,https://www.flashscore.com/match/basketball/le-mans-Qqv37Lsk/nanterre-SA51NIt1/?mid=UDhyzcGk,17:00
FRANCE,LNB - Play Offs,https://www.flashscore.com/basketball/france/lnb/,JL Bourg vs Monaco,VS,Finalizado,https://www.flashscore.com/match/basketball/as-monaco-YFxc9UAj/jl-bourg-A5BNuIF5/?mid=lKYoMhHt,19:00
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Real Madrid vs Baskonia,VS,Finalizado,https://www.flashscore.com/match/basketball/real-madrid-MP6gLUO7/saski-baskonia-8zQPdU9R/?mid=2wM03wgK,19:00
TURKEY,Super Lig - Play Offs,https://www.flashscore.com/basketball/turkey/super-lig/,Anadolu Efes vs Turk Telekom,VS,Finalizado,https://www.flashscore.com/match/basketball/anadolu-efes-ny4KlAOf/turk-telekom-xzhkYoHf/?mid=Q1iqgbqH,15:00
TURKEY,Super Lig - Play Offs,https://www.flashscore.com/basketball/turkey/super-lig/,Fenerbahce vs Esenler Erokspor,VS,Finalizado,https://www.flashscore.com/match/basketball/esenler-erokspor-x6ikfuB1/fenerbahce-rDhoZR1l/?mid=dzZM6Ube,17:30
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Oklahoma City Thunder vs San Antonio Spurs,127-114,Finalizado,https://www.flashscore.com/match/basketball/oklahoma-city-thunder-0fHFHEWD/san-antonio-spurs-IwmkErSH/?mid=E7kGMPvJ,
AFRICA,BAL - Play Offs,https://www.flashscore.com/basketball/africa/bal/,Al Ahly vs RSSB Tigers,VS,Finalizado,https://www.flashscore.com/match/basketball/al-ahly-nDmgYhG4/rssb-tigers-WELpd2ph/?mid=Q9keNkuH,17:00
BELARUS,Premier League - Play Offs,https://www.flashscore.com/basketball/belarus/premier-league/,Minsk vs Grodno,VS,Finalizado,https://www.flashscore.com/match/basketball/bc-minsk-4EG5Vzys/grodno-MXrXQwaf/?mid=IyYY3INc,16:30
BRAZIL,LBF Women,https://www.flashscore.com/basketball/brazil/lbf-women/,Recife W vs Sao Jose W,VS,Finalizado,https://www.flashscore.com/match/basketball/recife-KKrQ3VjE/sao-jose-4tEBCtVb/?mid=n9uWbWvn,22:30
BULGARIA,NBL - Play Offs,https://www.flashscore.com/basketball/bulgaria/nbl/,Balkan vs Lok. Plovdiv,VS,Finalizado,https://www.flashscore.com/match/basketball/balkan-8WQx44xi/lok-plovdiv-SQ2iAJg4/?mid=dvejTQ24,16:15
COLOMBIA,LBP - Apertura - Play Offs,https://www.flashscore.com/basketball/colombia/lbp/,Piratas de Bogota vs Toros del Valle,86-91,Finalizado,https://www.flashscore.com/match/basketball/piratas-de-bogota-4OULOkda/toros-del-valle-Kr6EUdCd/?mid=4tvh24Am,
CZECH REPUBLIC,NBL - Play Offs,https://www.flashscore.com/basketball/czech-republic/nbl/,Brno vs Pardubice,VS,Finalizado,https://www.flashscore.com/match/basketball/brno-byOWrbWp/pardubice-A9r0pkx2/?mid=OOPOnAhA,17:00
DOMINICAN REPUBLIC,LNB,https://www.flashscore.com/basketball/dominican-republic/lnb/,Metros de Santiago vs Marineros,82-86,Finalizado,https://www.flashscore.com/match/basketball/marineros-2onu5hMs/metros-de-santiago-WnCobgzM/?mid=S4QtFRyg,
DOMINICAN REPUBLIC,LNB,https://www.flashscore.com/basketball/dominican-republic/lnb/,Soles vs Titanes Del Licey,79-94,Finalizado,https://www.flashscore.com/match/basketball/soles-s-d-nVAu0bbt/titanes-del-licey-Uk4nVBsq/?mid=zVTlD565,
FRANCE,Elite 2 - Play Offs,https://www.flashscore.com/basketball/france/elite-2/,Saint Quentin vs Poitiers,VS,Finalizado,https://www.flashscore.com/match/basketball/poitiers-MX45Mxd7/saint-quentin-hESgWNT6/?mid=8zGgGGm1,18:00
FRANCE,Elite 2 - Play Offs,https://www.flashscore.com/basketball/france/elite-2/,Nantes vs Ada Blois,VS,Finalizado,https://www.flashscore.com/match/basketball/ada-blois-I9Hz3ODl/nantes-v7TcIEOu/?mid=xzSG2tZa,18:30
FRANCE,Elite 2 - Play Offs,https://www.flashscore.com/basketball/france/elite-2/,Vichy vs Orleans,VS,Finalizado,https://www.flashscore.com/match/basketball/orleans-jHWzTtZK/vichy-basket-K0K1w4z3/?mid=tlE1EfID,18:30
GERMANY,BBL - Play Offs,https://www.flashscore.com/basketball/germany/bbl/,Alba Berlin vs Vechta,VS,Finalizado,https://www.flashscore.com/match/basketball/alba-berlin-ncLyc03K/vechta-vy2cTqpo/?mid=UmgkYAb3,16:30
GERMANY,BBL - Play Offs,https://www.flashscore.com/basketball/germany/bbl/,Bonn vs Wurzburg,VS,Finalizado,https://www.flashscore.com/match/basketball/bonn-86MXctlE/wurzburg-0bukcrmo/?mid=OExQzAJ8,18:30
HUNGARY,NB I. A - Play Offs,https://www.flashscore.com/basketball/hungary/nb-i-a/,Szolnoki Olaj vs Szombathely,VS,Finalizado,https://www.flashscore.com/match/basketball/szolnoki-olaj-lG5tQ2w5/szombathely-UJluM9H6/?mid=O4T2vlFF,16:00
INDONESIA,IBL - Play Offs,https://www.flashscore.com/basketball/indonesia/ibl/,Satria Muda vs Hangtuah,VS,Finalizado,https://www.flashscore.com/match/basketball/hangtuah-jakarta-fB8B80lf/satria-muda-MZ2HSrQM/?mid=rXnaNefe,11:30
INDONESIA,IBL - Play Offs,https://www.flashscore.com/basketball/indonesia/ibl/,Borneo Hornbills vs Kesatria Bengawan Solo,VS,Finalizado,https://www.flashscore.com/match/basketball/borneo-hornbills-URGdmWX8/kesatria-bengawan-solo-xhAwruTm/?mid=dfwgqwHE,12:00
ISRAEL,Super League,https://www.flashscore.com/basketball/israel/super-league/,Hapoel Beer Sheva vs Elitzur Maccabi Netanya,VS,Finalizado,https://www.flashscore.com/match/basketball/elitzur-maccabi-netanya-U70iE6Z0/hapoel-beer-sheva-hbjbfv4A/?mid=zc79l5e4,15:35
ISRAEL,Super League,https://www.flashscore.com/basketball/israel/super-league/,Hapoel HaEmek vs Hapoel Jerusalem,VS,Finalizado,https://www.flashscore.com/match/basketball/hapoel-haemek-hvv4HfX8/hapoel-jerusalem-Emu0IzI2/?mid=SW31jRQi,17:50
ISRAEL,Liga Leumit - Play Out,https://www.flashscore.com/basketball/israel/liga-leumit/,Maccabi Haifa vs Maccabi Kiryat Gat,VS,Finalizado,https://www.flashscore.com/match/basketball/maccabi-haifa-foCMES4l/maccabi-kiryat-gat-dn1ZOkmC/?mid=hbUj135s,16:00
ISRAEL,Liga Leumit - Play Out,https://www.flashscore.com/basketball/israel/liga-leumit/,Maccabi Maale Adumim vs Maccabi Petah Tikva,VS,Finalizado,https://www.flashscore.com/match/basketball/maccabi-maale-adumim-CAU3l6be/maccabi-petah-tikva-vsasraHm/?mid=MFwL6PsK,16:00
ISRAEL,Liga Leumit - Play Out,https://www.flashscore.com/basketball/israel/liga-leumit/,Safed vs Migdal Haemek,VS,Finalizado,https://www.flashscore.com/match/basketball/hapoel-migdal-haemek-dAyQo0Ti/safed-zPs1GG7m/?mid=ULjZrMkD,17:30
ISRAEL,Liga Leumit - Play Offs,https://www.flashscore.com/basketball/israel/liga-leumit/,Otef Darom vs Maccabi Ashdod,VS,Finalizado,https://www.flashscore.com/match/basketball/maccabi-ashdod-YeJddVpm/otef-darom-jBQofVJj/?mid=KSpUWbCj,17:10
ITALY,Serie A2 - Play Out,https://www.flashscore.com/basketball/italy/serie-a2/,Ruvo Di Puglia vs Roseto,VS,Finalizado,https://www.flashscore.com/match/basketball/roseto-QVrEORzc/ruvo-di-puglia-G48YQjCC/?mid=lKEp5CUG,19:00
KAZAKHSTAN,National League - Play Offs,https://www.flashscore.com/basketball/kazakhstan/national-league/,Atyrau vs Almaty,VS,Finalizado,https://www.flashscore.com/match/basketball/almat-legion-tE1SwJZp/barsy-atyrau-KrROfngr/?mid=A5PKXJN0,12:00
KAZAKHSTAN,National League - Play Offs,https://www.flashscore.com/basketball/kazakhstan/national-league/,Kaspiy Aktau vs Astana,VS,Finalizado,https://www.flashscore.com/match/basketball/astana-hOUwVHKf/kaspiy-aktau-ADi56t16/?mid=YsNZtO0E,14:00
LEBANON,Division 1,https://www.flashscore.com/basketball/lebanon/division-1/,Champville vs Hoops,VS,Finalizado,https://www.flashscore.com/match/basketball/champville-zm3XxLiO/hoops-GbIB2gI2/?mid=hEJ4Xlnf,15:00
LEBANON,Division 1,https://www.flashscore.com/basketball/lebanon/division-1/,Homenetmen Beirut vs Sagesse Beirut,VS,Finalizado,https://www.flashscore.com/match/basketball/homenetmen-beirut-M9feonTg/sagesse-al-hekmeh-beirut-OxRjlt6O/?mid=WK6Wol1m,17:45
