País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
EUROPE,Euroleague - Play-in,https://www.flashscore.com/basketball/europe/euroleague/,Panathinaikos vs Monaco,VS,Finalizado,https://www.flashscore.com/match/basketball/as-monaco-YFxc9UAj/panathinaikos-bqRyXX9C/?mid=GUxzusXQ,18:00
EUROPE,Euroleague - Play-in,https://www.flashscore.com/basketball/europe/euroleague/,Barcelona vs Crvena Zvezda Meridianbet,VS,Finalizado,https://www.flashscore.com/match/basketball/barcelona-EDQLcAfL/crvena-zvezda-meridianbet-6uAuZ6Pt/?mid=C0O5ZKfl,18:45
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,New York Knicks vs Atlanta Hawks,106-107,Finalizado,https://www.flashscore.com/match/basketball/atlanta-hawks-xAO4gBas/new-york-knicks-WCNO4nbt/?mid=nTPkYS3K,
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Denver Nuggets vs Minnesota Timberwolves,114-119,Finalizado,https://www.flashscore.com/match/basketball/denver-nuggets-CxvW27TI/minnesota-timberwolves-KjBIVQcI/?mid=Yomw7j5L,
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Boston Celtics vs Philadelphia 76ers,VS,Finalizado,https://www.flashscore.com/match/basketball/boston-celtics-KYD9hVEm/philadelphia-76ers-vwRW2QSh/?mid=C84vyaKO,23:00
ASIA,Asia Champions League - Qualification,https://www.flashscore.com/basketball/asia/asia-champions-league/,Taoyuan Pauian Pilots vs Xac Broncos,VS,Finalizado,https://www.flashscore.com/match/basketball/taoyuan-pauian-pilots-W0A1QsV7/xac-broncos-x8WkTjXj/?mid=SnR0Jeke,11:00
BELGIUM,Top Division Women - Play Offs,https://www.flashscore.com/basketball/belgium/top-division-women/,Braine W vs Namur W,VS,Finalizado,https://www.flashscore.com/match/basketball/castors-braine-654u3tOA/namur-vB6QERgh/?mid=CKlXzRWg,18:30
BRAZIL,NBB - Play Offs,https://www.flashscore.com/basketball/brazil/nbb/,Corinthians Paulista vs Unifacisa,VS,Finalizado,https://www.flashscore.com/match/basketball/corinthians-paulista-IVE5O0Oa/unifacisa-fooizspD/?mid=Ieh1lUmB,14:00
BRAZIL,NBB - Play Offs,https://www.flashscore.com/basketball/brazil/nbb/,Pinheiros vs Rio Claro,VS,Finalizado,https://www.flashscore.com/match/basketball/pinheiros-KfOswQZ4/rio-claro-px1tfUBj/?mid=MoASi3f3,14:30
BRAZIL,NBB - Play Offs,https://www.flashscore.com/basketball/brazil/nbb/,Minas vs Cruzeiro,VS,Finalizado,https://www.flashscore.com/match/basketball/cruzeiro-EudxXhxQ/minas-pSzay44H/?mid=nkuR9yGl,21:00
BRAZIL,NBB - Play Offs,https://www.flashscore.com/basketball/brazil/nbb/,Paulistano vs Bauru,VS,Finalizado,https://www.flashscore.com/match/basketball/bauru-hQH5u8zt/paulistano-rLZhOTth/?mid=KbBDwDZh,23:30
BRAZIL,LBF Women,https://www.flashscore.com/basketball/brazil/lbf-women/,Recife W vs Campinas W,VS,Finalizado,https://www.flashscore.com/match/basketball/campinas-p43ZC1nH/recife-KKrQ3VjE/?mid=C4YVSJro,20:00
CANADA,Super League - Play Offs,https://www.flashscore.com/basketball/canada/super-league/,Sudbury vs KW Titans,VS,Finalizado,https://www.flashscore.com/match/basketball/kw-titans-z7mOQAtb/sudbury-8WyTw756/?mid=0dmctSPh,23:00
CHILE,LNB - Apertura,https://www.flashscore.com/basketball/chile/lnb/,Las Animas vs CD Puerto Varas,91-88,Finalizado,https://www.flashscore.com/match/basketball/cd-puerto-varas-zyPL3bEH/las-animas-GtyBcbXN/?mid=MT08ernm,
COLOMBIA,LBP - Apertura,https://www.flashscore.com/basketball/colombia/lbp/,Motilones del Norte vs Caimanes del Llano,86-89,Finalizado,https://www.flashscore.com/match/basketball/caimanes-del-llano-dvARrFp9/motilones-del-norte-Sb8YL6n1/?mid=WvMyr88a,
COLOMBIA,LBP - Apertura,https://www.flashscore.com/basketball/colombia/lbp/,Motilones del Norte vs Caimanes del Llano,VS,Finalizado,https://www.flashscore.com/match/basketball/caimanes-del-llano-dvARrFp9/motilones-del-norte-Sb8YL6n1/?mid=v5PqtnwC,22:00
CYPRUS,Division A - Play Offs,https://www.flashscore.com/basketball/cyprus/division-a/,Apoel BC vs AEK Larnaca,VS,Finalizado,https://www.flashscore.com/match/basketball/aek-larnaca-OKMODPrB/apoel-bc-8vPeVpTl/?mid=0rOgwquP,16:30
CZECH REPUBLIC,NBL - Play Offs,https://www.flashscore.com/basketball/czech-republic/nbl/,Srsni Pisek vs USK Prague,VS,Finalizado,https://www.flashscore.com/match/basketball/srsni-pisek-A3S3S13q/usk-prague-YHbV7s9o/?mid=UygDvCWa,15:00
CZECH REPUBLIC,ZBL Women - Play Offs,https://www.flashscore.com/basketball/czech-republic/zbl-women/,KP Brno W vs Ostrava W,VS,Finalizado,https://www.flashscore.com/match/basketball/kp-brno-MVb5vIg7/ostrava-xvSJCWGO/?mid=MTG0sak3,16:00
CZECH REPUBLIC,1. Liga Women - Play Offs,https://www.flashscore.com/basketball/czech-republic/1-liga-women/,Zabiny Brno B W vs USK Prague B W,VS,Finalizado,https://www.flashscore.com/match/basketball/usk-prague-tKncCfwU/zabiny-brno-nmn2pSAB/?mid=pInMZgxB,16:00
