País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
FRANCE,LNB - Play Offs,https://www.flashscore.com/basketball/france/lnb/,Monaco vs Nanterre,89-98,Finalizado,https://www.flashscore.com/match/basketball/as-monaco-YFxc9UAj/nanterre-SA51NIt1/?mid=CYsfW2R1,
ITALY,Lega A - Play Offs,https://www.flashscore.com/basketball/italy/lega-a/,Olimpia Milano vs Brescia,93-68,Finalizado,https://www.flashscore.com/match/basketball/brescia-AcIKtbth/milan-tUT82gR9/?mid=UNupHStm,
SPAIN,ACB - Play Offs,https://www.flashscore.com/basketball/spain/acb/,Valencia vs Bilbao,83-80,Finalizado,https://www.flashscore.com/match/basketball/bilbao-GWZ15Sne/valencia-6w8lqYGE/?mid=UX40jbTg,
SPAIN,ACB - Play Offs,https://www.flashscore.com/basketball/spain/acb/,Baskonia vs Joventut Badalona,85-71,Finalizado,https://www.flashscore.com/match/basketball/joventut-badalona-Sn9ppE18/saski-baskonia-8zQPdU9R/?mid=2J81AJKP,
TURKEY,Super Lig - Play Offs,https://www.flashscore.com/basketball/turkey/super-lig/,Fenerbahce vs Anadolu Efes,73-72,Finalizado,https://www.flashscore.com/match/basketball/anadolu-efes-ny4KlAOf/fenerbahce-rDhoZR1l/?mid=d2JJWNMb,
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Gimnasia vs Ferro,88-54,Finalizado,https://www.flashscore.com/match/basketball/ferro-carril-oeste-2qroXLyp/gimnasia-Cn0pHIpQ/?mid=rN38G84c,
CANADA,CEBL,https://www.flashscore.com/basketball/canada/cebl/,Niagara River Lions vs Calgary Surge,2-9,Q13,https://www.flashscore.com/match/basketball/calgary-surge-CWFAUweG/niagara-river-lions-pOoXKGh9/?mid=jwaDU91f,
CANADA,CEBL,https://www.flashscore.com/basketball/canada/cebl/,Brampton Honey Badgers vs Edmonton Stingers,VS,Finalizado,https://www.flashscore.com/match/basketball/brampton-honey-badgers-A7eoOyYq/edmonton-stingers-dtDbXuBc/?mid=djUDSmW6,23:30
COLOMBIA,LBP - Apertura - Play Offs,https://www.flashscore.com/basketball/colombia/lbp/,Toros del Valle vs Paisas,102-101,AOT,https://www.flashscore.com/match/basketball/paisas-W8EElfdk/toros-del-valle-Kr6EUdCd/?mid=zT6Cyb3s,
CZECH REPUBLIC,NBL - Play Offs,https://www.flashscore.com/basketball/czech-republic/nbl/,Nymburk vs Pardubice,80-74,Finalizado,https://www.flashscore.com/match/basketball/nymburk-C8cZ61Oi/pardubice-A9r0pkx2/?mid=ClUie667,
DOMINICAN REPUBLIC,LNB - Winners stage,https://www.flashscore.com/basketball/dominican-republic/lnb/,Titanes Del Licey vs Metros de Santiago,78-84,Finalizado,https://www.flashscore.com/match/basketball/metros-de-santiago-WnCobgzM/titanes-del-licey-Uk4nVBsq/?mid=fDBvgqgS,
DOMINICAN REPUBLIC,LNB - Winners stage,https://www.flashscore.com/basketball/dominican-republic/lnb/,Caneros vs Heroes de Moca,83-77,Finalizado,https://www.flashscore.com/match/basketball/caneros-vZXKVh7t/heroes-de-moca-xfeHvvde/?mid=Qe2AmNGk,
FRANCE,Elite 2 - Play Offs,https://www.flashscore.com/basketball/france/elite-2/,Poitiers vs Nantes,80-83,AOT,https://www.flashscore.com/match/basketball/nantes-v7TcIEOu/poitiers-MX45Mxd7/?mid=Ox52xdVN,
FRANCE,Elite 2 - Play Offs,https://www.flashscore.com/basketball/france/elite-2/,Pau-Orthez vs Orleans,90-72,Finalizado,https://www.flashscore.com/match/basketball/orleans-jHWzTtZK/pau-orthez-SbwMrOR4/?mid=WCo8SYyp,
GREECE,Basket League - Play Offs,https://www.flashscore.com/basketball/greece/basket-league/,Olympiacos vs Panathinaikos,82-76,Finalizado,https://www.flashscore.com/match/basketball/olympiacos-piraeus-ptNXXDf6/panathinaikos-bqRyXX9C/?mid=bcCnoK9l,
ISRAEL,Super League - Play Offs,https://www.flashscore.com/basketball/israel/super-league/,Hapoel Beer Sheva vs Maccabi Tel Aviv,83-108,Finalizado,https://www.flashscore.com/match/basketball/hapoel-beer-sheva-hbjbfv4A/maccabi-tel-aviv-nLuro05B/?mid=2aUP2z2t,
ISRAEL,Super League - Play Offs,https://www.flashscore.com/basketball/israel/super-league/,Hapoel Holon vs Bnei Herzliya,99-84,Finalizado,https://www.flashscore.com/match/basketball/bnei-herzliya-QBvnpKKH/hapoel-holon-drJ5oMza/?mid=rwWuah15,
LEBANON,Division 1 - Play Offs,https://www.flashscore.com/basketball/lebanon/division-1/,Antonine vs Antranik Beirut,70-60,Finalizado,https://www.flashscore.com/match/basketball/antonine-xMbwy4Uk/antranik-beirut-GhD4uYhl/?mid=4j7oEUY2,
LEBANON,Division 1 - Relegation - Play Offs,https://www.flashscore.com/basketball/lebanon/division-1/,Tadamon Hrajel vs Champville,82-66,Finalizado,https://www.flashscore.com/match/basketball/champville-zm3XxLiO/tadamon-hrajel-joqUdu0J/?mid=vcwiiYEt,
LITHUANIA,LKL - Play Offs,https://www.flashscore.com/basketball/lithuania/lkl/,Juventus vs Neptunas,103-90,Finalizado,https://www.flashscore.com/match/basketball/juventus-UylfCwh5/neptunas-pUCKb7F3/?mid=zuehokp2,
NETHERLANDS,DBL - Play Offs,https://www.flashscore.com/basketball/netherlands/dbl/,Leiden vs Zwolle,68-86,Finalizado,https://www.flashscore.com/match/basketball/leiden-Ch1QroKQ/zwolle-landstede-hammers-W2Xaz3C0/?mid=OWeFh4vQ,
NEW ZEALAND,NBL,https://www.flashscore.com/basketball/new-zealand/nbl/,Auckland Tuatara vs Canterbury Rams,100-97,Finalizado,https://www.flashscore.com/match/basketball/auckland-tuatara-EDGhRApF/canterbury-rams-nat5vdK3/?mid=vBsmonz0,
PHILIPPINES,PBA Commissioner's Cup - Play Offs,https://www.flashscore.com/basketball/philippines/pba-commissioner-s-cup/,Barangay Ginebra San Miguel vs TNT Tropang 5G,102-100,Finalizado,https://www.flashscore.com/match/basketball/barangay-ginebra-san-miguel-AFay6zI7/tnt-tropang-5g-fT0WTwAE/?mid=d69p2tAF,
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,Ilagan Isabela Cowboys vs Pasig City,100-84,Finalizado,https://www.flashscore.com/match/basketball/ilagan-isabela-cowboys-84SOLpTs/pasig-city-n5g5ASmc/?mid=t8rtbpQb,
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,Abra Weavers vs GenSan Warriors,107-94,Finalizado,https://www.flashscore.com/match/basketball/abra-weavers-A90b5Pr1/gensan-warriors-pQRbnmgL/?mid=lYoldOfB,
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,Manila Batang Quiapo vs Negros Hacienderos,103-109,Finalizado,https://www.flashscore.com/match/basketball/manila-batang-quiapo-zFUFHylU/negros-hacienderos-zwXutix0/?mid=Mopdf2PN,
PUERTO RICO,BSN,https://www.flashscore.com/basketball/puerto-rico/bsn/,Criollos de Caguas vs Capitanes de Arecibo,113-79,Finalizado,https://www.flashscore.com/match/basketball/capitanes-de-arecibo-AiZ0BY2D/criollos-de-caguas-jDuRPrg3/?mid=lfNasyfm,
PUERTO RICO,BSN,https://www.flashscore.com/basketball/puerto-rico/bsn/,Mets de Guaynabo vs Leones De Ponce,78-101,Finalizado,https://www.flashscore.com/match/basketball/leones-de-ponce-pCcVPVX5/mets-de-guaynabo-4vwaRwqe/?mid=hOyUncWP,
ROMANIA,Divizia A - Play Offs,https://www.flashscore.com/basketball/romania/divizia-a/,Cluj-Napoca vs CSM Oradea,74-72,Finalizado,https://www.flashscore.com/match/basketball/csm-oradea-vq1fuETF/csu-cluj-napoca-Iy6Md8xS/?mid=plwKER9C,
RUSSIA,VTB United League - Play Offs,https://www.flashscore.com/basketball/russia/vtb-united-league/,Zenit Petersburg vs Lokomotiv Kuban,64-61,Finalizado,https://www.flashscore.com/match/basketball/lokomotiv-kuban-Ea3oNjfe/zenit-petersburg-z3T8GEnF/?mid=4U5DtBY9,
USA,WNBA,https://www.flashscore.com/basketball/usa/wnba/,Golden State Valkyries W vs Portland Fire W,95-77,Finalizado,https://www.flashscore.com/match/basketball/golden-state-valkyries-jJ2zZYLs/portland-fire-M1S40uRI/?mid=xrrPqIfo,
USA,WNBA,https://www.flashscore.com/basketball/usa/wnba/,Los Angeles Sparks W vs Las Vegas Aces W,69-79,Finalizado,https://www.flashscore.com/match/basketball/las-vegas-aces-nZjYLTCd/los-angeles-sparks-Ia6UdBZF/?mid=W4H8iUDi,
USA,WNBA,https://www.flashscore.com/basketball/usa/wnba/,New York Liberty W vs Toronto Tempo W,VS,Finalizado,https://www.flashscore.com/match/basketball/new-york-liberty-h4iAv3Jl/toronto-tempo-OIT4w1Hi/?mid=4jm4VM2m,23:30
VENEZUELA,Superliga - Play Offs,https://www.flashscore.com/basketball/venezuela/superliga/,Guaiqueries vs Cocodrilos,VS,Finalizado,https://www.flashscore.com/match/basketball/cocodrilos-z5NoWCMn/guaiqueries-0v4NSkIg/?mid=Ykum0HCO,23:30
WORLD,AmeriCup U18,https://www.flashscore.com/basketball/world/americup-u18/,Mexico U18 vs USA U18,50-107,Finalizado,https://www.flashscore.com/match/basketball/mexico-tvloogzG/usa-l2IuH4Zf/?mid=EmP5Fg65,
WORLD,World Cup 3x3,https://www.flashscore.com/basketball/world/world-cup-3x3/,Netherlands 3x3 vs Japan 3x3,21-14,Finalizado,https://www.flashscore.com/match/basketball/japan-O2j9YNQq/netherlands-SzLAyGfU/?mid=EcEJhcvq,
WORLD,World Cup 3x3,https://www.flashscore.com/basketball/world/world-cup-3x3/,New Zealand 3x3 vs China 3x3,22-19,Finalizado,https://www.flashscore.com/match/basketball/china-GfABf5m3/new-zealand-IVvMIUlo/?mid=MNHRjy9e,
WORLD,World Cup 3x3,https://www.flashscore.com/basketball/world/world-cup-3x3/,Netherlands 3x3 vs Germany 3x3,13-21,Finalizado,https://www.flashscore.com/match/basketball/germany-zTIU0TsT/netherlands-SzLAyGfU/?mid=SKKZlFw8,
WORLD,World Cup 3x3,https://www.flashscore.com/basketball/world/world-cup-3x3/,Japan 3x3 vs New Zealand 3x3,15-19,Finalizado,https://www.flashscore.com/match/basketball/japan-O2j9YNQq/new-zealand-IVvMIUlo/?mid=MsfJdRdE,
