País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Maccabi Tel Aviv vs Fenerbahce,94-89,Finalizado,https://www.flashscore.com/match/basketball/fenerbahce-rDhoZR1l/maccabi-tel-aviv-nLuro05B/?mid=riM5NrNp,
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Monaco vs Olimpia Milano,90-85,Finalizado,https://www.flashscore.com/match/basketball/as-monaco-YFxc9UAj/milan-tUT82gR9/?mid=SIKYUQUA,
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Zalgiris Kaunas vs Bayern,78-71,Finalizado,https://www.flashscore.com/match/basketball/bayern-6LstMRPo/zalgiris-kaunas-6JbDYvUs/?mid=0WItT4aN,
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Dubai vs Panathinaikos,104-107,Finalizado,https://www.flashscore.com/match/basketball/dubai-b7EUA43e/panathinaikos-bqRyXX9C/?mid=WjRPWn0b,
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Barcelona vs Anadolu Efes,78-71,Finalizado,https://www.flashscore.com/match/basketball/anadolu-efes-ny4KlAOf/barcelona-EDQLcAfL/?mid=AcEionFi,
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Valencia vs Olympiacos,85-84,Finalizado,https://www.flashscore.com/match/basketball/olympiacos-piraeus-ptNXXDf6/valencia-6w8lqYGE/?mid=vw68s4EG,
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Partizan Mozzart Bet vs Lyon-Villeurbanne,79-78,Finalizado,https://www.flashscore.com/match/basketball/lyon-villeurbanne-KrXB5aC1/partizan-mozzart-bet-GAiz1YL6/?mid=WC20qQq4,
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Real Madrid vs Hapoel Tel-Aviv,92-83,Finalizado,https://www.flashscore.com/match/basketball/hapoel-tel-aviv-x0WjVzjP/real-madrid-MP6gLUO7/?mid=YyaHurqT,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Chicago Bulls vs Houston Rockets,132-124,Finalizado,https://www.flashscore.com/match/basketball/chicago-bulls-bPjc49q0/houston-rockets-Sr9PQALP/?mid=zwaeArim,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Utah Jazz vs Toronto Raptors,127-143,Finalizado,https://www.flashscore.com/match/basketball/toronto-raptors-CxtbCMdU/utah-jazz-hGuCX5Su/?mid=IePf9HOq,
