País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
FRANCE,LNB - Play Offs,https://www.flashscore.com/basketball/france/lnb/,Paris vs Monaco,92-101,Finalizado,https://www.flashscore.com/match/basketball/as-monaco-YFxc9UAj/paris-CdCP6AWf/?mid=40bjA3XI,
BRAZIL,LBF Women - Play Offs,https://www.flashscore.com/basketball/brazil/lbf-women/,Cerrado W vs Santo Andre W,31-27,Q23,https://www.flashscore.com/match/basketball/cerrado-jVnMFNoK/santo-andre-4QVSAKaB/?mid=Otm1gCPH,
CANADA,CEBL,https://www.flashscore.com/basketball/canada/cebl/,Ottawa Blackjacks vs Scarborough Shooting Stars,VS,Finalizado,https://www.flashscore.com/match/basketball/ottawa-blackjacks-jNEETcAM/scarborough-shooting-stars-AZmm0NIC/?mid=KOVnFsQa,23:30
EUROPE,Small Countries European Championship,https://www.flashscore.com/basketball/europe/small-countries-european-championship/,Andorra vs Malta,56-82,Finalizado,https://www.flashscore.com/match/basketball/andorra-z5dSkAUT/malta-23ULMEeJ/?mid=OUGAr52e,
EUROPE,Small Countries European Championship,https://www.flashscore.com/basketball/europe/small-countries-european-championship/,Gibraltar vs San Marino,70-61,Finalizado,https://www.flashscore.com/match/basketball/gibraltar-KOtCobYJ/san-marino-v9Nrtxds/?mid=jHI2pRXr,
EUROPE,Small Countries European Championship Women,https://www.flashscore.com/basketball/europe/small-countries-european-championship-women/,Albania W vs Malta W,59-67,Finalizado,https://www.flashscore.com/match/basketball/albania-ED6QLPj5/malta-67mHjERd/?mid=YeEkern1,
EUROPE,Small Countries European Championship Women,https://www.flashscore.com/basketball/europe/small-countries-european-championship-women/,Armenia W vs Kosovo W,44-72,Finalizado,https://www.flashscore.com/match/basketball/armenia-GzXSPo2K/kosovo-fgA19Rlo/?mid=4beFB3Ws,
ISRAEL,Super League - Play Offs,https://www.flashscore.com/basketball/israel/super-league/,Hapoel Tel Aviv vs Maccabi Tel Aviv,79-83,Finalizado,https://www.flashscore.com/match/basketball/hapoel-tel-aviv-x0WjVzjP/maccabi-tel-aviv-nLuro05B/?mid=rsKFnHFD,
MEXICO,CIBACOPA - Play Offs,https://www.flashscore.com/basketball/mexico/cibacopa/,Frayles de Guasave vs Astros,83-85,Finalizado,https://www.flashscore.com/match/basketball/astros-de-jalisco-pfhA3VcA/frayles-de-guasave-remVQmln/?mid=McSvahP6,
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,Batang Kankaloo vs Manila Batang Quiapo,130-91,Finalizado,https://www.flashscore.com/match/basketball/batang-kankaloo-tMTuOTH2/manila-batang-quiapo-zFUFHylU/?mid=WKazRbBM,
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,Bulacan Kuyas vs Cebu Greats,80-85,AOT,https://www.flashscore.com/match/basketball/bulacan-kuyas-jR4PyuZo/cebu-greats-ncabS8J1/?mid=23j6LxZq,
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,Paranaque Patriots vs Ilagan Isabela Cowboys,79-104,Finalizado,https://www.flashscore.com/match/basketball/ilagan-isabela-cowboys-84SOLpTs/paranaque-patriots-824fbVtn/?mid=80gEJG3d,
PUERTO RICO,BSN,https://www.flashscore.com/basketball/puerto-rico/bsn/,Criollos de Caguas vs Indios de Mayaguez,114-86,Finalizado,https://www.flashscore.com/match/basketball/criollos-de-caguas-jDuRPrg3/indios-de-mayaguez-Y3WmYnZn/?mid=6TYaXWlT,
PUERTO RICO,BSN,https://www.flashscore.com/basketball/puerto-rico/bsn/,Gigantes de Carolina vs Cangrejeros,95-96,Finalizado,https://www.flashscore.com/match/basketball/cangrejeros-de-santurce-Yi6Va0d4/gigantes-de-carolina-QXC3V9T8/?mid=G2KVRACj,
URUGUAY,Liga Uruguaya - Play Offs,https://www.flashscore.com/basketball/uruguay/liga-uruguaya/,Aguada vs Penarol,92-107,Finalizado,https://www.flashscore.com/match/basketball/aguada-42onkFk4/penarol-uruguay-MXYlyhRi/?mid=UB9ZvMce,
USA,WNBA,https://www.flashscore.com/basketball/usa/wnba/,Indiana Fever W vs Phoenix Mercury W,86-77,Finalizado,https://www.flashscore.com/match/basketball/indiana-fever-lzsyuNYf/phoenix-mercury-Mmuqw137/?mid=YRKL4Yl1,
USA,WNBA,https://www.flashscore.com/basketball/usa/wnba/,Seattle Storm W vs Dallas Wings W,110-112,AOT,https://www.flashscore.com/match/basketball/dallas-wings-WlAAvRyL/seattle-storm-I13pnDkc/?mid=thOT2CJD,
WORLD,Friendly International,https://www.flashscore.com/basketball/world/friendly-international/,China vs Netherlands,65-60,Finalizado,https://www.flashscore.com/match/basketball/china-hYqiMKl3/netherlands-KIf2hoPB/?mid=xIU73tVG,
