País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Lyon-Villeurbanne vs Fenerbahce,VS,Finalizado,https://www.flashscore.com/match/basketball/fenerbahce-rDhoZR1l/lyon-villeurbanne-KrXB5aC1/?mid=CnCTksPQ,18:00
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Maccabi Tel Aviv vs Virtus Bologna,VS,Finalizado,https://www.flashscore.com/match/basketball/maccabi-tel-aviv-nLuro05B/virtus-bologna-YwDFycYd/?mid=WWh0pLnl,18:05
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Olympiacos vs Olimpia Milano,VS,Finalizado,https://www.flashscore.com/match/basketball/milan-tUT82gR9/olympiacos-piraeus-ptNXXDf6/?mid=OvB7raH0,18:15
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Partizan Mozzart Bet vs Baskonia,VS,Finalizado,https://www.flashscore.com/match/basketball/partizan-mozzart-bet-GAiz1YL6/saski-baskonia-8zQPdU9R/?mid=pfaGtwnD,18:30
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Real Madrid vs Crvena Zvezda Meridianbet,VS,Finalizado,https://www.flashscore.com/match/basketball/crvena-zvezda-meridianbet-6uAuZ6Pt/real-madrid-MP6gLUO7/?mid=C0i24tvK,18:45
USA,NBA - Promotion - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Los Angeles Clippers vs Golden State Warriors,121-126,Finalizado,https://www.flashscore.com/match/basketball/golden-state-warriors-SxUtXqch/los-angeles-clippers-vPeTYlqm/?mid=O2AeqGck,
ARGENTINA,Liga A,https://www.flashscore.com/basketball/argentina/liga-a/,Obras Sanitarias vs Independiente de Oliva,73-77,Finalizado,https://www.flashscore.com/match/basketball/independiente-de-oliva-bX27OjMs/obras-sanitarias-nLruKIQK/?mid=4hyBQqhf,
ARGENTINA,Liga A,https://www.flashscore.com/basketball/argentina/liga-a/,Union De Santa Fe vs Ferro,74-81,Finalizado,https://www.flashscore.com/match/basketball/ferro-carril-oeste-2qroXLyp/union-de-santa-fe-zTlnXp6H/?mid=Wvw3S5Ns,
ASIA,Asia Champions League - Qualification,https://www.flashscore.com/basketball/asia/asia-champions-league/,Taoyuan Pauian Pilots vs South China,VS,Finalizado,https://www.flashscore.com/match/basketball/south-china-CfGlp2j4/taoyuan-pauian-pilots-W0A1QsV7/?mid=GQYESaS8,11:00
ASIA,Asia Champions League - Qualification,https://www.flashscore.com/basketball/asia/asia-champions-league/,Johor Southern Tigers vs Dewa United,VS,Finalizado,https://www.flashscore.com/match/basketball/dewa-united-banten-zkBtwnA1/johor-southern-tigers-bijFV2yB/?mid=jcQXXf4l,12:30
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Kilsyth vs Waverley,VS,Finalizado,https://www.flashscore.com/match/basketball/kilsyth-82Hj4vBN/waverley-zNJByH3G/?mid=6upxsNho,10:30
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Sandringham Sabres vs Melbourne Tigers,VS,Finalizado,https://www.flashscore.com/match/basketball/melbourne-tigers-63ytLV1l/sandringham-sabres-4SJBA0yI/?mid=OGEMlZBi,10:30
