País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
SPAIN,ACB - Play Offs,https://www.flashscore.com/basketball/spain/acb/,Barcelona vs Valencia,VS,Finalizado,https://www.flashscore.com/match/basketball/barcelona-EDQLcAfL/valencia-6w8lqYGE/?mid=UPYLWp9s,18:00
BRAZIL,LBF Women - Play Offs,https://www.flashscore.com/basketball/brazil/lbf-women/,Sampaio W vs Maringa W,VS,Finalizado,https://www.flashscore.com/match/basketball/maringa-4MvZgtP0/sampaio-8bIkoJxs/?mid=dfo9ijfU,22:30
ISRAEL,Super League - Relegation Group,https://www.flashscore.com/basketball/israel/super-league/,Galil Elyon vs Elitzur Maccabi Netanya,VS,Finalizado,https://www.flashscore.com/match/basketball/elitzur-maccabi-netanya-U70iE6Z0/galil-elyon-82MRl6cD/?mid=04ugyK9b,15:30
ISRAEL,Super League - Relegation Group,https://www.flashscore.com/basketball/israel/super-league/,Maccabi Raanana vs Nes Ziona,VS,Finalizado,https://www.flashscore.com/match/basketball/ironi-nes-ziona-213OZzrN/maccabi-raanana-U7cqsv48/?mid=8dNowtun,17:50
NEW ZEALAND,NBL,https://www.flashscore.com/basketball/new-zealand/nbl/,Bay Hawks vs Southland Sharks,42-71,Q33,https://www.flashscore.com/match/basketball/bay-hawks-hbJlRZig/southland-sharks-Akd76qyi/?mid=dUMP1Sl5,
PARAGUAY,LNB - Apertura - Play Offs,https://www.flashscore.com/basketball/paraguay/lnb/,Felix Perez Cardozo vs Dep. San Jose,VS,Finalizado,https://www.flashscore.com/match/basketball/deportivo-san-jose-M9r4Hqoe/felix-perez-cardozo-2XbM5aC7/?mid=dCCqZqsm,23:30
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,Imus Braderhood vs Basilan Steel,VS,Finalizado,https://www.flashscore.com/match/basketball/basilan-steel-AZhhUirb/imus-braderhood-6ct9PDOI/?mid=bZeZ6wKj,08:00
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,Pasay Voyagers vs Bacolod Masskara,VS,Finalizado,https://www.flashscore.com/match/basketball/bacolod-masskara-8ntpTDd4/pasay-voyagers-bkWLThcj/?mid=jsbKUtCc,10:00
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,Quezon Huskers vs Abra Weavers,VS,Finalizado,https://www.flashscore.com/match/basketball/abra-weavers-A90b5Pr1/quezon-huskers-tdDUtRGr/?mid=b71SSKtA,12:00
PUERTO RICO,BSN,https://www.flashscore.com/basketball/puerto-rico/bsn/,Leones De Ponce vs Osos de Manati,88-96,Finalizado,https://www.flashscore.com/match/basketball/leones-de-ponce-pCcVPVX5/osos-de-manati-hOq4lLXE/?mid=YFzhZhKG,
USA,WNBA,https://www.flashscore.com/basketball/usa/wnba/,Los Angeles Sparks W vs New York Liberty W,98-97,Finalizado,https://www.flashscore.com/match/basketball/los-angeles-sparks-Ia6UdBZF/new-york-liberty-h4iAv3Jl/?mid=UVVsCGdR,
USA,WNBA,https://www.flashscore.com/basketball/usa/wnba/,Connecticut Sun W vs Chicago Sky W,VS,Finalizado,https://www.flashscore.com/match/basketball/chicago-sky-ltrDcXyK/connecticut-sun-6P2QciK9/?mid=0EMD6fKl,23:00
USA,WNBA,https://www.flashscore.com/basketball/usa/wnba/,Atlanta Dream W vs Toronto Tempo W,VS,Finalizado,https://www.flashscore.com/match/basketball/atlanta-dream-z1xwbiiQ/toronto-tempo-OIT4w1Hi/?mid=fsXavIoI,23:30
WORLD,Friendly International,https://www.flashscore.com/basketball/world/friendly-international/,Australia vs Netherlands,VS,Finalizado,https://www.flashscore.com/match/basketball/australia-dYY4LeGC/netherlands-KIf2hoPB/?mid=4GEykwH0,11:30
