País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
BRAZIL,LBF Women - Play Offs,https://www.flashscore.com/basketball/brazil/lbf-women/,Campinas W vs Sodie Mesquita W,23-30,Q26,https://www.flashscore.com/match/basketball/campinas-p43ZC1nH/sodie-mesquita-8GsSriO5/?mid=nJQIBgun,
CANADA,CEBL,https://www.flashscore.com/basketball/canada/cebl/,Saskatoon Mamba vs Edmonton Stingers,108-115,Finalizado,https://www.flashscore.com/match/basketball/edmonton-stingers-dtDbXuBc/saskatoon-mamba-Yo4JSHPS/?mid=GjPeDLfC,
DOMINICAN REPUBLIC,LNB - Play Offs,https://www.flashscore.com/basketball/dominican-republic/lnb/,Gigantes San Francisco vs Heroes de Moca,107-106,Finalizado,https://www.flashscore.com/match/basketball/gigantes-san-francisco-dx0QQfCo/heroes-de-moca-xfeHvvde/?mid=r7BUk8tn,
EUROPE,Small Countries European Championship,https://www.flashscore.com/basketball/europe/small-countries-european-championship/,Malta vs San Marino,111-68,Finalizado,https://www.flashscore.com/match/basketball/malta-23ULMEeJ/san-marino-v9Nrtxds/?mid=SbBsc4Hl,
EUROPE,Small Countries European Championship,https://www.flashscore.com/basketball/europe/small-countries-european-championship/,Gibraltar vs Andorra,50-80,Finalizado,https://www.flashscore.com/match/basketball/andorra-z5dSkAUT/gibraltar-KOtCobYJ/?mid=dGKB2QgR,
EUROPE,Small Countries European Championship Women,https://www.flashscore.com/basketball/europe/small-countries-european-championship-women/,Georgia W vs Albania W,78-98,Finalizado,https://www.flashscore.com/match/basketball/albania-ED6QLPj5/georgia-AgWI1Moo/?mid=YF4qHP8K,
EUROPE,Small Countries European Championship Women,https://www.flashscore.com/basketball/europe/small-countries-european-championship-women/,Andorra W vs Armenia W,54-63,Finalizado,https://www.flashscore.com/match/basketball/andorra-MsM5geco/armenia-GzXSPo2K/?mid=OSiV7LV6,
NEW ZEALAND,NBL,https://www.flashscore.com/basketball/new-zealand/nbl/,Manawatu Jets vs Otago Nuggets,104-97,Finalizado,https://www.flashscore.com/match/basketball/manawatu-jets-nLIhQg7a/otago-nuggets-Wbc37PLp/?mid=2opwdO5F,
PARAGUAY,LNB - Apertura - Play Offs,https://www.flashscore.com/basketball/paraguay/lnb/,Dep. San Jose vs Felix Perez Cardozo,79-75,Q46,https://www.flashscore.com/match/basketball/deportivo-san-jose-M9r4Hqoe/felix-perez-cardozo-2XbM5aC7/?mid=QRW3SkZF,
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,Sarangani Marlins vs Mindoro Tamaraws,81-110,Finalizado,https://www.flashscore.com/match/basketball/mindoro-tamaraws-UXe6YNCm/sarangani-marlins-YBDlGtcJ/?mid=CGYoYFIk,
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,San Juan Knights vs Marikina Shoemasters,106-78,Finalizado,https://www.flashscore.com/match/basketball/marikina-shoemasters-UwbBlp0n/san-juan-knights-Q3dNCjDN/?mid=bXWgWgm2,
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,Quezon Huskers vs Batangas City,62-65,Finalizado,https://www.flashscore.com/match/basketball/batangas-city-8MjGg7eH/quezon-huskers-tdDUtRGr/?mid=QwPufcu9,
PUERTO RICO,BSN,https://www.flashscore.com/basketball/puerto-rico/bsn/,Cangrejeros vs Aguada Santeros,94-87,Finalizado,https://www.flashscore.com/match/basketball/aguada-santeros-8W39euG0/cangrejeros-de-santurce-Yi6Va0d4/?mid=GMAPmhZ9,
PUERTO RICO,BSN,https://www.flashscore.com/basketball/puerto-rico/bsn/,Indios de Mayaguez vs San German,95-68,Finalizado,https://www.flashscore.com/match/basketball/indios-de-mayaguez-Y3WmYnZn/san-german-Y342GMnk/?mid=r9CHkE4c,
USA,WNBA,https://www.flashscore.com/basketball/usa/wnba/,Chicago Sky W vs Portland Fire W,101-78,Finalizado,https://www.flashscore.com/match/basketball/chicago-sky-ltrDcXyK/portland-fire-M1S40uRI/?mid=KKfa1Ka6,
USA,WNBA,https://www.flashscore.com/basketball/usa/wnba/,Golden State Valkyries W vs Atlanta Dream W,77-66,Finalizado,https://www.flashscore.com/match/basketball/atlanta-dream-z1xwbiiQ/golden-state-valkyries-jJ2zZYLs/?mid=hYh7abUI,
USA,WNBA,https://www.flashscore.com/basketball/usa/wnba/,Toronto Tempo W vs Los Angeles Sparks W,VS,Finalizado,https://www.flashscore.com/match/basketball/los-angeles-sparks-Ia6UdBZF/toronto-tempo-OIT4w1Hi/?mid=S8p7xdGU,23:00
VIETNAM,VBA,https://www.flashscore.com/basketball/vietnam/vba/,Da Nang Dragons vs Hanoi Buffaloes,97-100,Finalizado,https://www.flashscore.com/match/basketball/da-nang-dragons-b1WLaFQb/hanoi-buffaloes-6RVPbZu5/?mid=raulkCAj,
