country,league,leagueHref,archiveUrl,season,seasonHref,LEAGUE_ID
"Albania","Superliga","https://www.flashscore.com/basketball/albania/superliga/","https://www.flashscore.com/basketball/albania/superliga/archive/","Superliga 2025/2026","https://www.flashscore.com/basketball/albania/superliga/","1.1"
"Albania","Superliga","https://www.flashscore.com/basketball/albania/superliga/","https://www.flashscore.com/basketball/albania/superliga/archive/","Superliga 2024/2025","https://www.flashscore.com/basketball/albania/superliga-2024-2025/","1.1"
"Albania","Superliga","https://www.flashscore.com/basketball/albania/superliga/","https://www.flashscore.com/basketball/albania/superliga/archive/","Superliga 2023/2024","https://www.flashscore.com/basketball/albania/superliga-2023-2024/","1.1"
"Albania","Superliga","https://www.flashscore.com/basketball/albania/superliga/","https://www.flashscore.com/basketball/albania/superliga/archive/","Superliga 2022/2023","https://www.flashscore.com/basketball/albania/superliga-2022-2023/","1.1"
"Albania","Superliga","https://www.flashscore.com/basketball/albania/superliga/","https://www.flashscore.com/basketball/albania/superliga/archive/","ATP Dubai 2026","https://www.flashscore.com/tennis/atp-singles/dubai/","1.1"
"Albania","Superliga","https://www.flashscore.com/basketball/albania/superliga/","https://www.flashscore.com/basketball/albania/superliga/archive/","ATP Acapulco 2026","https://www.flashscore.com/tennis/atp-singles/acapulco/","1.1"
"Albania","Superliga","https://www.flashscore.com/basketball/albania/superliga/","https://www.flashscore.com/basketball/albania/superliga/archive/","NBA 2026","https://www.flashscore.com/basketball/usa/nba/","1.1"
"Albania","Superliga","https://www.flashscore.com/basketball/albania/superliga/","https://www.flashscore.com/basketball/albania/superliga/archive/","Euroleague 2026","https://www.flashscore.com/basketball/europe/euroleague/","1.1"
"Albania","Superliga","https://www.flashscore.com/basketball/albania/superliga/","https://www.flashscore.com/basketball/albania/superliga/archive/","NHL 2026","https://www.flashscore.com/nhl/","1.1"
"Albania","Superliga","https://www.flashscore.com/basketball/albania/superliga/","https://www.flashscore.com/basketball/albania/superliga/archive/","Premier League Darts 2026","https://www.flashscore.com/darts/world/premier-league/","1.1"
"Albania","Superliga","https://www.flashscore.com/basketball/albania/superliga/","https://www.flashscore.com/basketball/albania/superliga/archive/","PGA Tour 2026 Calendar","https://www.flashscore.com/golf/calendar/pga/","1.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Liga A 2025/2026","https://www.flashscore.com/basketball/argentina/liga-a/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Liga A 2024/2025","https://www.flashscore.com/basketball/argentina/liga-a-2024-2025/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Liga A 2023/2024","https://www.flashscore.com/basketball/argentina/liga-a-2023-2024/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Liga A 2022/2023","https://www.flashscore.com/basketball/argentina/liga-a-2022-2023/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Liga A 2021/2022","https://www.flashscore.com/basketball/argentina/liga-a-2021-2022/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Liga A 2020/2021","https://www.flashscore.com/basketball/argentina/liga-a-2020-2021/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Liga A 2019/2020","https://www.flashscore.com/basketball/argentina/liga-a-2019-2020/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Liga A 2018/2019","https://www.flashscore.com/basketball/argentina/liga-a-2018-2019/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Liga A 2017/2018","https://www.flashscore.com/basketball/argentina/liga-a-2017-2018/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Liga A 2016/2017","https://www.flashscore.com/basketball/argentina/liga-a-2016-2017/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Liga A 2015/2016","https://www.flashscore.com/basketball/argentina/liga-a-2015-2016/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Liga A 2014/2015","https://www.flashscore.com/basketball/argentina/liga-a-2014-2015/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Liga A 2013/2014","https://www.flashscore.com/basketball/argentina/liga-a-2013-2014/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Liga A 2012/2013","https://www.flashscore.com/basketball/argentina/liga-a-2012-2013/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Liga A 2011/2012","https://www.flashscore.com/basketball/argentina/liga-a-2011-2012/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Liga A 2010/2011","https://www.flashscore.com/basketball/argentina/liga-a-2010-2011/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Liga A 2009/2010","https://www.flashscore.com/basketball/argentina/liga-a-2009-2010/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","ATP Dubai 2026","https://www.flashscore.com/tennis/atp-singles/dubai/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","ATP Acapulco 2026","https://www.flashscore.com/tennis/atp-singles/acapulco/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","NBA 2026","https://www.flashscore.com/basketball/usa/nba/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Euroleague 2026","https://www.flashscore.com/basketball/europe/euroleague/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","NHL 2026","https://www.flashscore.com/nhl/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","Premier League Darts 2026","https://www.flashscore.com/darts/world/premier-league/","2.1"
"Argentina","Liga A","https://www.flashscore.com/basketball/argentina/liga-a/","https://www.flashscore.com/basketball/argentina/liga-a/archive/","PGA Tour 2026 Calendar","https://www.flashscore.com/golf/calendar/pga/","2.1"
"Argentina","Super 4","https://www.flashscore.com/basketball/argentina/super-4/","https://www.flashscore.com/basketball/argentina/super-4/archive/","Super 4 2017/2018","https://www.flashscore.com/basketball/argentina/super-4/","2.2"
"Argentina","Super 4","https://www.flashscore.com/basketball/argentina/super-4/","https://www.flashscore.com/basketball/argentina/super-4/archive/","Super 4 2016/2017","https://www.flashscore.com/basketball/argentina/super-4-2016-2017/","2.2"
"Argentina","Super 4","https://www.flashscore.com/basketball/argentina/super-4/","https://www.flashscore.com/basketball/argentina/super-4/archive/","Super 4 2015/2016","https://www.flashscore.com/basketball/argentina/super-4-2015-2016/","2.2"
"Argentina","Super 4","https://www.flashscore.com/basketball/argentina/super-4/","https://www.flashscore.com/basketball/argentina/super-4/archive/","Super 8 2014/2015","https://www.flashscore.com/basketball/argentina/super-4-2014-2015/","2.2"
"Argentina","Super 4","https://www.flashscore.com/basketball/argentina/super-4/","https://www.flashscore.com/basketball/argentina/super-4/archive/","Super 8 2013/2014","https://www.flashscore.com/basketball/argentina/super-4-2013-2014/","2.2"
"Argentina","Super 4","https://www.flashscore.com/basketball/argentina/super-4/","https://www.flashscore.com/basketball/argentina/super-4/archive/","Super 8 2012/2013","https://www.flashscore.com/basketball/argentina/super-4-2012-2013/","2.2"
"Argentina","Super 4","https://www.flashscore.com/basketball/argentina/super-4/","https://www.flashscore.com/basketball/argentina/super-4/archive/","ATP Dubai 2026","https://www.flashscore.com/tennis/atp-singles/dubai/","2.2"
"Argentina","Super 4","https://www.flashscore.com/basketball/argentina/super-4/","https://www.flashscore.com/basketball/argentina/super-4/archive/","ATP Acapulco 2026","https://www.flashscore.com/tennis/atp-singles/acapulco/","2.2"
"Argentina","Super 4","https://www.flashscore.com/basketball/argentina/super-4/","https://www.flashscore.com/basketball/argentina/super-4/archive/","NBA 2026","https://www.flashscore.com/basketball/usa/nba/","2.2"
"Argentina","Super 4","https://www.flashscore.com/basketball/argentina/super-4/","https://www.flashscore.com/basketball/argentina/super-4/archive/","Euroleague 2026","https://www.flashscore.com/basketball/europe/euroleague/","2.2"
"Argentina","Super 4","https://www.flashscore.com/basketball/argentina/super-4/","https://www.flashscore.com/basketball/argentina/super-4/archive/","NHL 2026","https://www.flashscore.com/nhl/","2.2"
"Argentina","Super 4","https://www.flashscore.com/basketball/argentina/super-4/","https://www.flashscore.com/basketball/argentina/super-4/archive/","Premier League Darts 2026","https://www.flashscore.com/darts/world/premier-league/","2.2"
"Argentina","Super 4","https://www.flashscore.com/basketball/argentina/super-4/","https://www.flashscore.com/basketball/argentina/super-4/archive/","PGA Tour 2026 Calendar","https://www.flashscore.com/golf/calendar/pga/","2.2"
"Argentina","Torneo Super 20","https://www.flashscore.com/basketball/argentina/torneo-super-20/","https://www.flashscore.com/basketball/argentina/torneo-super-20/archive/","Torneo Super 20 2025","https://www.flashscore.com/basketball/argentina/torneo-super-20/","2.3"
"Argentina","Torneo Super 20","https://www.flashscore.com/basketball/argentina/torneo-super-20/","https://www.flashscore.com/basketball/argentina/torneo-super-20/archive/","Torneo Super 20 2024","https://www.flashscore.com/basketball/argentina/torneo-super-20-2024/","2.3"
"Argentina","Torneo Super 20","https://www.flashscore.com/basketball/argentina/torneo-super-20/","https://www.flashscore.com/basketball/argentina/torneo-super-20/archive/","Torneo Super 20 2023","https://www.flashscore.com/basketball/argentina/torneo-super-20-2023/","2.3"
"Argentina","Torneo Super 20","https://www.flashscore.com/basketball/argentina/torneo-super-20/","https://www.flashscore.com/basketball/argentina/torneo-super-20/archive/","Torneo Super 20 2021","https://www.flashscore.com/basketball/argentina/torneo-super-20-2021/","2.3"
"Argentina","Torneo Super 20","https://www.flashscore.com/basketball/argentina/torneo-super-20/","https://www.flashscore.com/basketball/argentina/torneo-super-20/archive/","Torneo Super 20 2020","https://www.flashscore.com/basketball/argentina/torneo-super-20-2020/","2.3"
"Argentina","Torneo Super 20","https://www.flashscore.com/basketball/argentina/torneo-super-20/","https://www.flashscore.com/basketball/argentina/torneo-super-20/archive/","Torneo Super 20 2019","https://www.flashscore.com/basketball/argentina/torneo-super-20-2019/","2.3"
"Argentina","Torneo Super 20","https://www.flashscore.com/basketball/argentina/torneo-super-20/","https://www.flashscore.com/basketball/argentina/torneo-super-20/archive/","Torneo Super 20 2018","https://www.flashscore.com/basketball/argentina/torneo-super-20-2018/","2.3"
"Argentina","Torneo Super 20","https://www.flashscore.com/basketball/argentina/torneo-super-20/","https://www.flashscore.com/basketball/argentina/torneo-super-20/archive/","Torneo Super 20 2017","https://www.flashscore.com/basketball/argentina/torneo-super-20-2017/","2.3"
"Argentina","Torneo Super 20","https://www.flashscore.com/basketball/argentina/torneo-super-20/","https://www.flashscore.com/basketball/argentina/torneo-super-20/archive/","ATP Dubai 2026","https://www.flashscore.com/tennis/atp-singles/dubai/","2.3"
"Argentina","Torneo Super 20","https://www.flashscore.com/basketball/argentina/torneo-super-20/","https://www.flashscore.com/basketball/argentina/torneo-super-20/archive/","ATP Acapulco 2026","https://www.flashscore.com/tennis/atp-singles/acapulco/","2.3"
"Argentina","Torneo Super 20","https://www.flashscore.com/basketball/argentina/torneo-super-20/","https://www.flashscore.com/basketball/argentina/torneo-super-20/archive/","NBA 2026","https://www.flashscore.com/basketball/usa/nba/","2.3"
"Argentina","Torneo Super 20","https://www.flashscore.com/basketball/argentina/torneo-super-20/","https://www.flashscore.com/basketball/argentina/torneo-super-20/archive/","Euroleague 2026","https://www.flashscore.com/basketball/europe/euroleague/","2.3"
"Argentina","Torneo Super 20","https://www.flashscore.com/basketball/argentina/torneo-super-20/","https://www.flashscore.com/basketball/argentina/torneo-super-20/archive/","NHL 2026","https://www.flashscore.com/nhl/","2.3"
"Argentina","Torneo Super 20","https://www.flashscore.com/basketball/argentina/torneo-super-20/","https://www.flashscore.com/basketball/argentina/torneo-super-20/archive/","Premier League Darts 2026","https://www.flashscore.com/darts/world/premier-league/","2.3"
"Argentina","Torneo Super 20","https://www.flashscore.com/basketball/argentina/torneo-super-20/","https://www.flashscore.com/basketball/argentina/torneo-super-20/archive/","PGA Tour 2026 Calendar","https://www.flashscore.com/golf/calendar/pga/","2.3"
"Argentina","Super Cup","https://www.flashscore.com/basketball/argentina/super-cup/","https://www.flashscore.com/basketball/argentina/super-cup/archive/","Super Cup 2024","https://www.flashscore.com/basketball/argentina/super-cup/","2.4"
"Argentina","Super Cup","https://www.flashscore.com/basketball/argentina/super-cup/","https://www.flashscore.com/basketball/argentina/super-cup/archive/","Super Cup 2023","https://www.flashscore.com/basketball/argentina/super-cup-2023/","2.4"
"Argentina","Super Cup","https://www.flashscore.com/basketball/argentina/super-cup/","https://www.flashscore.com/basketball/argentina/super-cup/archive/","Super Cup 2022","https://www.flashscore.com/basketball/argentina/super-cup-2022/","2.4"
"Argentina","Super Cup","https://www.flashscore.com/basketball/argentina/super-cup/","https://www.flashscore.com/basketball/argentina/super-cup/archive/","Super Cup 2018","https://www.flashscore.com/basketball/argentina/super-cup-2018/","2.4"
"Argentina","Super Cup","https://www.flashscore.com/basketball/argentina/super-cup/","https://www.flashscore.com/basketball/argentina/super-cup/archive/","ATP Dubai 2026","https://www.flashscore.com/tennis/atp-singles/dubai/","2.4"
"Argentina","Super Cup","https://www.flashscore.com/basketball/argentina/super-cup/","https://www.flashscore.com/basketball/argentina/super-cup/archive/","ATP Acapulco 2026","https://www.flashscore.com/tennis/atp-singles/acapulco/","2.4"
"Argentina","Super Cup","https://www.flashscore.com/basketball/argentina/super-cup/","https://www.flashscore.com/basketball/argentina/super-cup/archive/","NBA 2026","https://www.flashscore.com/basketball/usa/nba/","2.4"
"Argentina","Super Cup","https://www.flashscore.com/basketball/argentina/super-cup/","https://www.flashscore.com/basketball/argentina/super-cup/archive/","Euroleague 2026","https://www.flashscore.com/basketball/europe/euroleague/","2.4"
"Argentina","Super Cup","https://www.flashscore.com/basketball/argentina/super-cup/","https://www.flashscore.com/basketball/argentina/super-cup/archive/","NHL 2026","https://www.flashscore.com/nhl/","2.4"
"Argentina","Super Cup","https://www.flashscore.com/basketball/argentina/super-cup/","https://www.flashscore.com/basketball/argentina/super-cup/archive/","Premier League Darts 2026","https://www.flashscore.com/darts/world/premier-league/","2.4"
"Argentina","Super Cup","https://www.flashscore.com/basketball/argentina/super-cup/","https://www.flashscore.com/basketball/argentina/super-cup/archive/","PGA Tour 2026 Calendar","https://www.flashscore.com/golf/calendar/pga/","2.4"
"Argentina","Liga Femenina Women","https://www.flashscore.com/basketball/argentina/liga-femenina-women/","https://www.flashscore.com/basketball/argentina/liga-femenina-women/archive/","Liga Femenina Women 2025/2026","https://www.flashscore.com/basketball/argentina/liga-femenina-women/","2.5"
"Argentina","Liga Femenina Women","https://www.flashscore.com/basketball/argentina/liga-femenina-women/","https://www.flashscore.com/basketball/argentina/liga-femenina-women/archive/","Liga Femenina Women 2024/2025","https://www.flashscore.com/basketball/argentina/liga-femenina-women-2024-2025/","2.5"
"Argentina","Liga Femenina Women","https://www.flashscore.com/basketball/argentina/liga-femenina-women/","https://www.flashscore.com/basketball/argentina/liga-femenina-women/archive/","Liga Femenina Women 2023/2024","https://www.flashscore.com/basketball/argentina/liga-femenina-women-2023-2024/","2.5"
"Argentina","Liga Femenina Women","https://www.flashscore.com/basketball/argentina/liga-femenina-women/","https://www.flashscore.com/basketball/argentina/liga-femenina-women/archive/","Liga Femenina Women 2022/2023","https://www.flashscore.com/basketball/argentina/liga-femenina-women-2022-2023/","2.5"
"Argentina","Liga Femenina Women","https://www.flashscore.com/basketball/argentina/liga-femenina-women/","https://www.flashscore.com/basketball/argentina/liga-femenina-women/archive/","Liga Femenina Women 2022","https://www.flashscore.com/basketball/argentina/liga-femenina-women-2022/","2.5"
"Argentina","Liga Femenina Women","https://www.flashscore.com/basketball/argentina/liga-femenina-women/","https://www.flashscore.com/basketball/argentina/liga-femenina-women/archive/","Liga Femenina Women 2021","https://www.flashscore.com/basketball/argentina/liga-femenina-women-2021/","2.5"
"Argentina","Liga Femenina Women","https://www.flashscore.com/basketball/argentina/liga-femenina-women/","https://www.flashscore.com/basketball/argentina/liga-femenina-women/archive/","ATP Dubai 2026","https://www.flashscore.com/tennis/atp-singles/dubai/","2.5"
"Argentina","Liga Femenina Women","https://www.flashscore.com/basketball/argentina/liga-femenina-women/","https://www.flashscore.com/basketball/argentina/liga-femenina-women/archive/","ATP Acapulco 2026","https://www.flashscore.com/tennis/atp-singles/acapulco/","2.5"
"Argentina","Liga Femenina Women","https://www.flashscore.com/basketball/argentina/liga-femenina-women/","https://www.flashscore.com/basketball/argentina/liga-femenina-women/archive/","NBA 2026","https://www.flashscore.com/basketball/usa/nba/","2.5"
"Argentina","Liga Femenina Women","https://www.flashscore.com/basketball/argentina/liga-femenina-women/","https://www.flashscore.com/basketball/argentina/liga-femenina-women/archive/","Euroleague 2026","https://www.flashscore.com/basketball/europe/euroleague/","2.5"
"Argentina","Liga Femenina Women","https://www.flashscore.com/basketball/argentina/liga-femenina-women/","https://www.flashscore.com/basketball/argentina/liga-femenina-women/archive/","NHL 2026","https://www.flashscore.com/nhl/","2.5"
"Argentina","Liga Femenina Women","https://www.flashscore.com/basketball/argentina/liga-femenina-women/","https://www.flashscore.com/basketball/argentina/liga-femenina-women/archive/","Premier League Darts 2026","https://www.flashscore.com/darts/world/premier-league/","2.5"
"Argentina","Liga Femenina Women","https://www.flashscore.com/basketball/argentina/liga-femenina-women/","https://www.flashscore.com/basketball/argentina/liga-femenina-women/archive/","PGA Tour 2026 Calendar","https://www.flashscore.com/golf/calendar/pga/","2.5"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NBL 2025/2026","https://www.flashscore.com/basketball/australia/nbl/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NBL 2024/2025","https://www.flashscore.com/basketball/australia/nbl-2024-2025/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NBL 2023/2024","https://www.flashscore.com/basketball/australia/nbl-2023-2024/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NBL 2022/2023","https://www.flashscore.com/basketball/australia/nbl-2022-2023/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NBL 2021/2022","https://www.flashscore.com/basketball/australia/nbl-2021-2022/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NBL 2020/2021","https://www.flashscore.com/basketball/australia/nbl-2020-2021/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NBL 2019/2020","https://www.flashscore.com/basketball/australia/nbl-2019-2020/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NBL 2018/2019","https://www.flashscore.com/basketball/australia/nbl-2018-2019/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NBL 2017/2018","https://www.flashscore.com/basketball/australia/nbl-2017-2018/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NBL 2016/2017","https://www.flashscore.com/basketball/australia/nbl-2016-2017/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NBL 2015/2016","https://www.flashscore.com/basketball/australia/nbl-2015-2016/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NBL 2014/2015","https://www.flashscore.com/basketball/australia/nbl-2014-2015/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NBL 2013/2014","https://www.flashscore.com/basketball/australia/nbl-2013-2014/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NBL 2012/2013","https://www.flashscore.com/basketball/australia/nbl-2012-2013/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NBL 2011/2012","https://www.flashscore.com/basketball/australia/nbl-2011-2012/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NBL 2010/2011","https://www.flashscore.com/basketball/australia/nbl-2010-2011/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NBL 2009/2010","https://www.flashscore.com/basketball/australia/nbl-2009-2010/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","ATP Dubai 2026","https://www.flashscore.com/tennis/atp-singles/dubai/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","ATP Acapulco 2026","https://www.flashscore.com/tennis/atp-singles/acapulco/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NBA 2026","https://www.flashscore.com/basketball/usa/nba/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","Euroleague 2026","https://www.flashscore.com/basketball/europe/euroleague/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","NHL 2026","https://www.flashscore.com/nhl/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","Premier League Darts 2026","https://www.flashscore.com/darts/world/premier-league/","3.1"
"Australia","NBL","https://www.flashscore.com/basketball/australia/nbl/","https://www.flashscore.com/basketball/australia/nbl/archive/","PGA Tour 2026 Calendar","https://www.flashscore.com/golf/calendar/pga/","3.1"
"Australia","WNBL Women","https://www.flashscore.com/basketball/australia/wnbl-women/","https://www.flashscore.com/basketball/australia/wnbl-women/archive/","WNBL Women 2025/2026","https://www.flashscore.com/basketball/australia/wnbl-women/","3.2"
"Australia","WNBL Women","https://www.flashscore.com/basketball/australia/wnbl-women/","https://www.flashscore.com/basketball/australia/wnbl-women/archive/","WNBL Women 2024/2025","https://www.flashscore.com/basketball/australia/wnbl-women-2024-2025/","3.2"
"Australia","WNBL Women","https://www.flashscore.com/basketball/australia/wnbl-women/","https://www.flashscore.com/basketball/australia/wnbl-women/archive/","WNBL Women 2023/2024","https://www.flashscore.com/basketball/australia/wnbl-women-2023-2024/","3.2"
"Australia","WNBL Women","https://www.flashscore.com/basketball/australia/wnbl-women/","https://www.flashscore.com/basketball/australia/wnbl-women/archive/","WNBL Women 2022/2023","https://www.flashscore.com/basketball/australia/wnbl-women-2022-2023/","3.2"
"Australia","WNBL Women","https://www.flashscore.com/basketball/australia/wnbl-women/","https://www.flashscore.com/basketball/australia/wnbl-women/archive/","WNBL Women 2021/2022","https://www.flashscore.com/basketball/australia/wnbl-women-2021-2022/","3.2"
"Australia","WNBL Women","https://www.flashscore.com/basketball/australia/wnbl-women/","https://www.flashscore.com/basketball/australia/wnbl-women/archive/","WNBL Women 2020/2021","https://www.flashscore.com/basketball/australia/wnbl-women-2020-2021/","3.2"
"Australia","WNBL Women","https://www.flashscore.com/basketball/australia/wnbl-women/","https://www.flashscore.com/basketball/australia/wnbl-women/archive/","WNBL Women 2019/2020","https://www.flashscore.com/basketball/australia/wnbl-women-2019-2020/","3.2"
"Australia","WNBL Women","https://www.flashscore.com/basketball/australia/wnbl-women/","https://www.flashscore.com/basketball/australia/wnbl-women/archive/","WNBL Women 2018/2019","https://www.flashscore.com/basketball/australia/wnbl-women-2018-2019/","3.2"
"Australia","WNBL Women","https://www.flashscore.com/basketball/australia/wnbl-women/","https://www.flashscore.com/basketball/australia/wnbl-women/archive/","WNBL Women 2017/2018","https://www.flashscore.com/basketball/australia/wnbl-women-2017-2018/","3.2"
"Australia","WNBL Women","https://www.flashscore.com/basketball/australia/wnbl-women/","https://www.flashscore.com/basketball/australia/wnbl-women/archive/","WNBL Women 2016/2017","https://www.flashscore.com/basketball/australia/wnbl-women-2016-2017/","3.2"
"Australia","WNBL Women","https://www.flashscore.com/basketball/australia/wnbl-women/","https://www.flashscore.com/basketball/australia/wnbl-women/archive/","WNBL Women 2015/2016","https://www.flashscore.com/basketball/australia/wnbl-women-2015-2016/","3.2"
"Australia","WNBL Women","https://www.flashscore.com/basketball/australia/wnbl-women/","https://www.flashscore.com/basketball/australia/wnbl-women/archive/","WNBL Women 2014/2015","https://www.flashscore.com/basketball/australia/wnbl-women-2014-2015/","3.2"
"Australia","WNBL Women","https://www.flashscore.com/basketball/australia/wnbl-women/","https://www.flashscore.com/basketball/australia/wnbl-women/archive/","WNBL Women 2013/2014","https://www.flashscore.com/basketball/australia/wnbl-women-2013-2014/","3.2"
"Australia","WNBL Women","https://www.flashscore.com/basketball/australia/wnbl-women/","https://www.flashscore.com/basketball/australia/wnbl-women/archive/","WNBL Women 2012/2013","https://www.flashscore.com/basketball/australia/wnbl-women-2012-2013/","3.2"
"Australia","WNBL Women","https://www.flashscore.com/basketball/australia/wnbl-women/","https://www.flashscore.com/basketball/australia/wnbl-women/archive/","WNBL Women 2011/2012","https://www.flashscore.com/basketball/australia/wnbl-women-2011-2012/","3.2"
"Australia","WNBL Women","https://www.flashscore.com/basketball/australia/wnbl-women/","https://www.flashscore.com/basketball/australia/wnbl-women/archive/","WNBL Women 2010/2011","https://www.flashscore.com/basketball/australia/wnbl-women-2010-2011/","3.2"
"Australia","WNBL Women","https://www.flashscore.com/basketball/australia/wnbl-women/","https://www.flashscore.com/basketball/australia/wnbl-women/archive/","WNBL Women 2009/2010","https://www.flashscore.com/basketball/australia/wnbl-women-2009-2010/","3.2"
