País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
FRANCE,LNB - Play Offs,https://www.flashscore.com/basketball/france/lnb/,Lyon-Villeurbanne vs Cholet,75-67,Finalizado,https://www.flashscore.com/match/basketball/cholet-6TSpW3Cb/lyon-villeurbanne-KrXB5aC1/?mid=xvdqYzo2,
FRANCE,LNB - Play Offs,https://www.flashscore.com/basketball/france/lnb/,Paris vs Strasbourg,95-64,Finalizado,https://www.flashscore.com/match/basketball/paris-CdCP6AWf/strasbourg-Srews2dH/?mid=0xPkSf1D,
ITALY,Lega A - Play Offs,https://www.flashscore.com/basketball/italy/lega-a/,Venezia vs Tortona,89-83,Finalizado,https://www.flashscore.com/match/basketball/derthona-tortona-0OZBANVT/venezia-nR1rGe9M/?mid=8tDU8fVi,
ITALY,Lega A - Play Offs,https://www.flashscore.com/basketball/italy/lega-a/,Virtus Bologna vs Trento,106-95,Finalizado,https://www.flashscore.com/match/basketball/trento-ITNxcZJl/virtus-bologna-YwDFycYd/?mid=hCy3TRBr,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Joventut Badalona vs Unicaja,95-74,Finalizado,https://www.flashscore.com/match/basketball/joventut-badalona-Sn9ppE18/unicaja-K6HkdCoR/?mid=EsiUEfZr,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Basket Zaragoza vs Valencia,86-98,Finalizado,https://www.flashscore.com/match/basketball/valencia-6w8lqYGE/zaragoza-SGiReo1g/?mid=hYRRPW4b,
TURKEY,Super Lig - Play Offs,https://www.flashscore.com/basketball/turkey/super-lig/,Bahcesehir Kol. vs Trabzonspor,91-65,Finalizado,https://www.flashscore.com/match/basketball/bahcesehir-koleji-AJURGI1d/trabzonspor-GQjgX5W0/?mid=IylyeKE4,
TURKEY,Super Lig - Play Offs,https://www.flashscore.com/basketball/turkey/super-lig/,Besiktas vs Galatasaray,108-83,Finalizado,https://www.flashscore.com/match/basketball/besiktas-hE4Gkj9l/galatasaray-QR2OmUw1/?mid=EgEfLTDl,
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Cleveland Cavaliers vs New York Knicks,93-130,Finalizado,https://www.flashscore.com/match/basketball/cleveland-cavaliers-xGk13Tb6/new-york-knicks-WCNO4nbt/?mid=SxK0cKBT,
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Quimsa vs Boca Juniors,91-78,Finalizado,https://www.flashscore.com/match/basketball/boca-juniors-pn7Cecgf/quimsa-E7pXLvd8/?mid=vqK0Z5jS,
BELGIUM,Pro Basketball League - Play Offs,https://www.flashscore.com/basketball/belgium/pro-basketball-league/,Antwerp Giants vs Limburg,84-73,Finalizado,https://www.flashscore.com/match/basketball/antwerp-giants-E9uuQfaG/limburg-0fEMgMc1/?mid=ALHh1ycn,
BELGIUM,Pro Basketball League - Play Offs,https://www.flashscore.com/basketball/belgium/pro-basketball-league/,Oostende vs Okapi Aalst,78-60,Finalizado,https://www.flashscore.com/match/basketball/okapi-aalst-dI2iPEEM/oostende-4QEDHaUf/?mid=O03N2z56,
BRAZIL,NBB - Play Offs,https://www.flashscore.com/basketball/brazil/nbb/,Franca vs Brasilia,35-36,Q35,https://www.flashscore.com/match/basketball/brasilia-23ofxpkB/franca-CQOHx6Kb/?mid=8O9Un1ZQ,
BRAZIL,NBB - Play Offs,https://www.flashscore.com/basketball/brazil/nbb/,Pinheiros vs Corinthians Paulista,VS,Finalizado,https://www.flashscore.com/match/basketball/corinthians-paulista-IVE5O0Oa/pinheiros-KfOswQZ4/?mid=lEmWBk7m,23:30
CANADA,CEBL,https://www.flashscore.com/basketball/canada/cebl/,Montreal Alliance vs Niagara River Lions,VS,Finalizado,https://www.flashscore.com/match/basketball/montreal-alliance-lQniasYI/niagara-river-lions-pOoXKGh9/?mid=lpRm5gYr,23:30
CHILE,LNB - Apertura - Play Offs,https://www.flashscore.com/basketball/chile/lnb/,Puente Alto vs Leones Quilpue,68-83,Finalizado,https://www.flashscore.com/match/basketball/leones-de-quilpue-AT3QPTn6/puente-alto-xjx7bvIH/?mid=vwXnttx9,
CHINA,CBA - Play Offs,https://www.flashscore.com/basketball/china/cba/,Shanghai vs Zhejiang Guangsha,101-90,Finalizado,https://www.flashscore.com/match/basketball/shanghai-bRoFHR5U/zhejiang-guangsha-4t0I8jx6/?mid=dYa5ERwp,
COLOMBIA,LBP - Apertura - Play Offs,https://www.flashscore.com/basketball/colombia/lbp/,Caimanes del Llano vs Paisas,97-105,AOT,https://www.flashscore.com/match/basketball/caimanes-del-llano-dvARrFp9/paisas-W8EElfdk/?mid=dlda0ru0,
ESTONIA,Korvpalli Meistriliiga - Play Offs,https://www.flashscore.com/basketball/estonia/korvpalli-meistriliiga/,BC Kalev/Cramo vs Tartu Ulikool,116-109,AOT,https://www.flashscore.com/match/basketball/bc-kalev-cramo-nZyexjoc/tartu-ulikool-nZHtv16K/?mid=zFexdWKH,
GEORGIA,Superleague - Play Offs,https://www.flashscore.com/basketball/georgia/superleague/,Batumi vs TSU,81-76,Finalizado,https://www.flashscore.com/match/basketball/batumi-UNV0R7ok/tsu-zTSyMos6/?mid=pr8AiB6c,
GERMANY,Pro A - Play Offs,https://www.flashscore.com/basketball/germany/pro-a/,Kirchheim vs Giessen,91-63,Finalizado,https://www.flashscore.com/match/basketball/giessen-EyiykxB0/kirchheim-MZefbRJM/?mid=jsATNvKt,
GERMANY,Pro A - Play Offs,https://www.flashscore.com/basketball/germany/pro-a/,Phoenix Hagen vs Bremerhaven,83-78,Finalizado,https://www.flashscore.com/match/basketball/bremerhaven-vadYibtl/phoenix-hagen-j51PxKiN/?mid=rcMDchlJ,
IRAN,Super League - Play Offs,https://www.flashscore.com/basketball/iran/super-league/,Palayesh Naft Abadan vs Esteghlal BC,94-89,Finalizado,https://www.flashscore.com/match/basketball/esteghlal-bc-nsVZyC4m/palayesh-naft-abadan-zZ3J7YrT/?mid=lpMnyN7E,
ISRAEL,Super League,https://www.flashscore.com/basketball/israel/super-league/,Maccabi Ironi Ramat Gan vs Hapoel Holon,110-104,Finalizado,https://www.flashscore.com/match/basketball/hapoel-holon-drJ5oMza/maccabi-ironi-ramat-gan-4tKs4esi/?mid=6ubACjRk,
ISRAEL,Super League,https://www.flashscore.com/basketball/israel/super-league/,Galil Elyon vs Ironi Kiryat Ata,113-108,AOT,https://www.flashscore.com/match/basketball/galil-elyon-82MRl6cD/ironi-kiryat-ata-vRGbtwn0/?mid=Wpnt9HKc,
ITALY,Serie A2 - Play Offs,https://www.flashscore.com/basketball/italy/serie-a2/,Rimini vs Cividale,83-66,Finalizado,https://www.flashscore.com/match/basketball/cividale-xK4ZWDfJ/rimini-WWYB2bAA/?mid=xl5I7hx9,
JAPAN,B.League - Play Offs,https://www.flashscore.com/basketball/japan/b-league/,Nagasaki vs Ryukyu,72-64,Finalizado,https://www.flashscore.com/match/basketball/nagasaki-OnJVHUCs/ryukyu-okinawa-lSBJ6MmA/?mid=dCEgI1me,
LEBANON,Division 1,https://www.flashscore.com/basketball/lebanon/division-1/,Antranik Beirut vs NSA,104-94,Finalizado,https://www.flashscore.com/match/basketball/antranik-beirut-GhD4uYhl/nsa-xjRIpje7/?mid=K0LdZAHs,
LEBANON,Division 1,https://www.flashscore.com/basketball/lebanon/division-1/,Antonine vs Tadamon Hrajel,95-49,Finalizado,https://www.flashscore.com/match/basketball/antonine-xMbwy4Uk/tadamon-hrajel-joqUdu0J/?mid=CGZ5VSG6,
LITHUANIA,LKL - Play Offs,https://www.flashscore.com/basketball/lithuania/lkl/,Zalgiris Kaunas vs Lietkabelis,85-75,Finalizado,https://www.flashscore.com/match/basketball/lietkabelis-vVYAjqNq/zalgiris-kaunas-6JbDYvUs/?mid=AJKTv2La,
NETHERLANDS,DBL - Play Offs,https://www.flashscore.com/basketball/netherlands/dbl/,Donar Groningen vs Leiden,97-89,Finalizado,https://www.flashscore.com/match/basketball/donar-groningen-QX2dq7kE/leiden-Ch1QroKQ/?mid=pMKnPxDs,
NETHERLANDS,DBL - Play Offs,https://www.flashscore.com/basketball/netherlands/dbl/,Den Bosch vs Zwolle,71-86,Finalizado,https://www.flashscore.com/match/basketball/den-bosch-4W1bkk62/zwolle-landstede-hammers-W2Xaz3C0/?mid=f3pmJekm,
