País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Fenerbahce vs Zalgiris Kaunas,VS,Finalizado,https://www.flashscore.com/match/basketball/fenerbahce-rDhoZR1l/zalgiris-kaunas-6JbDYvUs/?mid=fTfP8tDF,17:45
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Panathinaikos vs Monaco,VS,Finalizado,https://www.flashscore.com/match/basketball/as-monaco-YFxc9UAj/panathinaikos-bqRyXX9C/?mid=0QcX6KsS,19:15
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Barcelona vs Crvena Zvezda Meridianbet,VS,Finalizado,https://www.flashscore.com/match/basketball/barcelona-EDQLcAfL/crvena-zvezda-meridianbet-6uAuZ6Pt/?mid=hOxCaxz2,19:30
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Baskonia vs Hapoel Tel-Aviv,VS,Finalizado,https://www.flashscore.com/match/basketball/hapoel-tel-aviv-x0WjVzjP/saski-baskonia-8zQPdU9R/?mid=pbZ31b5k,19:30
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Partizan Mozzart Bet vs Valencia,VS,Finalizado,https://www.flashscore.com/match/basketball/partizan-mozzart-bet-GAiz1YL6/valencia-6w8lqYGE/?mid=8WKbNuS8,19:30
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Chalon/Saone vs Gravelines-Dunkerque,VS,Finalizado,https://www.flashscore.com/match/basketball/chalon-saone-pK5YsrsB/gravelines-dunkerque-48I6PZQq/?mid=Y3PUTaAM,19:00
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Dijon vs Paris,VS,Finalizado,https://www.flashscore.com/match/basketball/dijon-U1rSU248/paris-CdCP6AWf/?mid=6q6y1Jg2,19:30
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Manisa vs Besiktas,VS,Finalizado,https://www.flashscore.com/match/basketball/besiktas-hE4Gkj9l/manisa-basketball-pbAAjuKU/?mid=ptnPQSCF,15:00
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Trabzonspor vs Bahcesehir Kol.,VS,Finalizado,https://www.flashscore.com/match/basketball/bahcesehir-koleji-AJURGI1d/trabzonspor-GQjgX5W0/?mid=vqqHSlr3,15:00
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Buyukcekmece vs Turk Telekom,VS,Finalizado,https://www.flashscore.com/match/basketball/buyukcekmece-8dyPMmPT/turk-telekom-xzhkYoHf/?mid=Cf256bR0,17:30
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Indiana Pacers vs Los Angeles Clippers,VS,Finalizado,https://www.flashscore.com/match/basketball/indiana-pacers-YPohMUTt/los-angeles-clippers-vPeTYlqm/?mid=MVrAvo2e,23:00
