País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,JL Bourg vs Saint Quentin,71-89,Finalizado,https://www.flashscore.com/match/basketball/jl-bourg-A5BNuIF5/saint-quentin-hESgWNT6/?mid=rD770h2b,
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Strasbourg vs Monaco,114-118,AOT,https://www.flashscore.com/match/basketball/as-monaco-YFxc9UAj/strasbourg-Srews2dH/?mid=fTdS36ig,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Cantu vs Treviso,72-80,Finalizado,https://www.flashscore.com/match/basketball/cantu-4jexwVmq/treviso-SGAOCDed/?mid=GrZhOUnS,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Cremona vs Venezia,88-111,Finalizado,https://www.flashscore.com/match/basketball/cremona-vZoLXHUj/venezia-nR1rGe9M/?mid=8Kxc49ed,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Olimpia Milano vs Trieste,86-78,Finalizado,https://www.flashscore.com/match/basketball/milan-tUT82gR9/pallacanestro-trieste-f7SJ0Orj/?mid=APfADDY9,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Reggiana vs Basket Napoli,91-80,Finalizado,https://www.flashscore.com/match/basketball/basket-napoli-CMsg9VYk/reggiana-4IvWGyfG/?mid=OSKqSCm3,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Sassari vs Virtus Bologna,73-80,Finalizado,https://www.flashscore.com/match/basketball/sassari-CQMh2ve4/virtus-bologna-YwDFycYd/?mid=0fZl6VQq,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Tortona vs Brescia,88-80,Finalizado,https://www.flashscore.com/match/basketball/brescia-AcIKtbth/derthona-tortona-0OZBANVT/?mid=GMcIBi3M,
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Udine vs Trento,69-76,Finalizado,https://www.flashscore.com/match/basketball/trento-ITNxcZJl/udine-42obriQL/?mid=nRPOI8Ak,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Manresa vs Valencia,104-102,Finalizado,https://www.flashscore.com/match/basketball/manresa-KAm6vlvR/valencia-6w8lqYGE/?mid=WMm5KGBL,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Real Madrid vs Murcia,131-123,AOT,https://www.flashscore.com/match/basketball/murcia-Sju1Skf8/real-madrid-MP6gLUO7/?mid=M7fxDY3e,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Bilbao vs Granada,88-83,Finalizado,https://www.flashscore.com/match/basketball/bilbao-GWZ15Sne/fundacion-granada-AgZ54n21/?mid=ATzXYFQE,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Baskonia vs Breogan,112-84,Finalizado,https://www.flashscore.com/match/basketball/rio-breogan-tW3U1TQ8/saski-baskonia-8zQPdU9R/?mid=r17AbZl2,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Barcelona vs Gran Canaria,91-69,Finalizado,https://www.flashscore.com/match/basketball/barcelona-EDQLcAfL/gran-canaria-QmfIiWgr/?mid=zy420eKk,
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Buyukcekmece vs Merkezefendi,87-98,Finalizado,https://www.flashscore.com/match/basketball/buyukcekmece-8dyPMmPT/merkezefendi-fXRk4JY5/?mid=nopFEbzK,
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Turk Telekom vs Trabzonspor,81-72,Finalizado,https://www.flashscore.com/match/basketball/trabzonspor-GQjgX5W0/turk-telekom-xzhkYoHf/?mid=St1AGxj1,
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Tofas vs Karsiyaka,87-78,Finalizado,https://www.flashscore.com/match/basketball/karsiyaka-basket-4phclwNB/tofas-ljIF1MyG/?mid=tpTMPtTE,
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Detroit Pistons vs Orlando Magic,116-94,Finalizado,https://www.flashscore.com/match/basketball/detroit-pistons-UcjMRj6J/orlando-magic-QZMS36Dn/?mid=h0FSCof3,
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Cleveland Cavaliers vs Toronto Raptors,VS,Finalizado,https://www.flashscore.com/match/basketball/cleveland-cavaliers-xGk13Tb6/toronto-raptors-CxtbCMdU/?mid=Aw1GN28L,23:30
AFRICA,BAL,https://www.flashscore.com/basketball/africa/bal/,Maktown Flyers (Nga) vs Ville de Dakar (Sen),62-79,Finalizado,https://www.flashscore.com/match/basketball/maktown-flyers-pOGNNAoA/ville-de-dakar-0WjP5yp1/?mid=GQEjF8fJ,
AFRICA,BAL,https://www.flashscore.com/basketball/africa/bal/,FUS Rabat (Mar) vs Al Ahly (Egy),71-77,AOT,https://www.flashscore.com/match/basketball/al-ahly-nDmgYhG4/fus-rabat-CCEl0Q24/?mid=rX6xwCnQ,
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Penarol vs Ferro,68-84,Finalizado,https://www.flashscore.com/match/basketball/ferro-carril-oeste-2qroXLyp/penarol-0OnqJxtR/?mid=QVObnUeS,
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Independiente de Oliva vs La Union,97-92,Finalizado,https://www.flashscore.com/match/basketball/independiente-de-oliva-bX27OjMs/la-union-tE0LgyO6/?mid=8YQDJquQ,
ARGENTINA,Liga Femenina Women - Clausura - Play Offs,https://www.flashscore.com/basketball/argentina/liga-femenina-women/,Ferro W vs Deportivo Chanares W,VS,Finalizado,https://www.flashscore.com/match/basketball/deportivo-chanares-GrFkLb1K/ferro-carril-oeste-h6CbbVVQ/?mid=YLyA3bVI,23:30
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Penrith P. vs Sydney Comets,68-67,Finalizado,https://www.flashscore.com/match/basketball/penrith-panthers-OhXDEjHE/sydney-comets-KCtukI0O/?mid=zoB9qf8t,
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,BA CoE vs Albury-Wodonga Bandits,113-72,Finalizado,https://www.flashscore.com/match/basketball/albury-wodonga-bandits-SrfYaLtO/ba-centre-of-excellence-4GjkVqoQ/?mid=WC4IsYxg,
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Newcastle Falcons vs Inner West Bulls,81-86,Finalizado,https://www.flashscore.com/match/basketball/inner-west-bulls-fmqji0GQ/newcastle-falcons-QVZLovvl/?mid=4Q2QuC75,
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Penrith P. W vs Sydney Comets W,60-73,Finalizado,https://www.flashscore.com/match/basketball/penrith-panthers-2uQQfadA/sydney-comets-jBe5d4cg/?mid=23yDRPtI,
