País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,JL Bourg vs Saint Quentin,VS,Finalizado,https://www.flashscore.com/match/basketball/jl-bourg-A5BNuIF5/saint-quentin-hESgWNT6/?mid=rD770h2b,14:30
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Strasbourg vs Monaco,VS,Finalizado,https://www.flashscore.com/match/basketball/as-monaco-YFxc9UAj/strasbourg-Srews2dH/?mid=fTdS36ig,17:00
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Cantu vs Treviso,VS,Finalizado,https://www.flashscore.com/match/basketball/cantu-4jexwVmq/treviso-SGAOCDed/?mid=GrZhOUnS,15:00
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Cremona vs Venezia,VS,Finalizado,https://www.flashscore.com/match/basketball/cremona-vZoLXHUj/venezia-nR1rGe9M/?mid=8Kxc49ed,15:00
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Olimpia Milano vs Trieste,VS,Finalizado,https://www.flashscore.com/match/basketball/milan-tUT82gR9/pallacanestro-trieste-f7SJ0Orj/?mid=APfADDY9,15:00
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Reggiana vs Basket Napoli,VS,Finalizado,https://www.flashscore.com/match/basketball/basket-napoli-CMsg9VYk/reggiana-4IvWGyfG/?mid=OSKqSCm3,15:00
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Sassari vs Virtus Bologna,VS,Finalizado,https://www.flashscore.com/match/basketball/sassari-CQMh2ve4/virtus-bologna-YwDFycYd/?mid=0fZl6VQq,15:00
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Tortona vs Brescia,VS,Finalizado,https://www.flashscore.com/match/basketball/brescia-AcIKtbth/derthona-tortona-0OZBANVT/?mid=GMcIBi3M,15:00
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Udine vs Trento,VS,Finalizado,https://www.flashscore.com/match/basketball/trento-ITNxcZJl/udine-42obriQL/?mid=nRPOI8Ak,15:00
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Manresa vs Valencia,VS,Finalizado,https://www.flashscore.com/match/basketball/manresa-KAm6vlvR/valencia-6w8lqYGE/?mid=WMm5KGBL,10:00
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Real Madrid vs Murcia,VS,Finalizado,https://www.flashscore.com/match/basketball/murcia-Sju1Skf8/real-madrid-MP6gLUO7/?mid=M7fxDY3e,10:00
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Bilbao vs Granada,VS,Finalizado,https://www.flashscore.com/match/basketball/bilbao-GWZ15Sne/fundacion-granada-AgZ54n21/?mid=ATzXYFQE,10:30
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Baskonia vs Breogan,VS,Finalizado,https://www.flashscore.com/match/basketball/rio-breogan-tW3U1TQ8/saski-baskonia-8zQPdU9R/?mid=r17AbZl2,16:00
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Barcelona vs Gran Canaria,VS,Finalizado,https://www.flashscore.com/match/basketball/barcelona-EDQLcAfL/gran-canaria-QmfIiWgr/?mid=zy420eKk,17:00
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Buyukcekmece vs Merkezefendi,VS,Finalizado,https://www.flashscore.com/match/basketball/buyukcekmece-8dyPMmPT/merkezefendi-fXRk4JY5/?mid=nopFEbzK,10:00
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Turk Telekom vs Trabzonspor,VS,Finalizado,https://www.flashscore.com/match/basketball/trabzonspor-GQjgX5W0/turk-telekom-xzhkYoHf/?mid=St1AGxj1,12:30
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Tofas vs Karsiyaka,VS,Finalizado,https://www.flashscore.com/match/basketball/karsiyaka-basket-4phclwNB/tofas-ljIF1MyG/?mid=tpTMPtTE,15:00
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Detroit Pistons vs Orlando Magic,VS,Finalizado,https://www.flashscore.com/match/basketball/detroit-pistons-UcjMRj6J/orlando-magic-QZMS36Dn/?mid=h0FSCof3,19:30
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Cleveland Cavaliers vs Toronto Raptors,VS,Finalizado,https://www.flashscore.com/match/basketball/cleveland-cavaliers-xGk13Tb6/toronto-raptors-CxtbCMdU/?mid=Aw1GN28L,23:30
AFRICA,BAL,https://www.flashscore.com/basketball/africa/bal/,Maktown Flyers (Nga) vs Ville de Dakar (Sen),VS,Finalizado,https://www.flashscore.com/match/basketball/maktown-flyers-pOGNNAoA/ville-de-dakar-0WjP5yp1/?mid=GQEjF8fJ,14:00
AFRICA,BAL,https://www.flashscore.com/basketball/africa/bal/,FUS Rabat (Mar) vs Al Ahly (Egy),VS,Finalizado,https://www.flashscore.com/match/basketball/al-ahly-nDmgYhG4/fus-rabat-CCEl0Q24/?mid=rX6xwCnQ,17:00
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Penarol vs Ferro,68-84,Finalizado,https://www.flashscore.com/match/basketball/ferro-carril-oeste-2qroXLyp/penarol-0OnqJxtR/?mid=QVObnUeS,
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Independiente de Oliva vs La Union,97-92,Finalizado,https://www.flashscore.com/match/basketball/independiente-de-oliva-bX27OjMs/la-union-tE0LgyO6/?mid=8YQDJquQ,
ARGENTINA,Liga Femenina Women - Clausura - Play Offs,https://www.flashscore.com/basketball/argentina/liga-femenina-women/,Ferro W vs Deportivo Chanares W,VS,Finalizado,https://www.flashscore.com/match/basketball/deportivo-chanares-GrFkLb1K/ferro-carril-oeste-h6CbbVVQ/?mid=YLyA3bVI,23:30
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Penrith P. vs Sydney Comets,68-67,Finalizado,https://www.flashscore.com/match/basketball/penrith-panthers-OhXDEjHE/sydney-comets-KCtukI0O/?mid=zoB9qf8t,
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,BA CoE vs Albury-Wodonga Bandits,113-72,Finalizado,https://www.flashscore.com/match/basketball/albury-wodonga-bandits-SrfYaLtO/ba-centre-of-excellence-4GjkVqoQ/?mid=WC4IsYxg,
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Newcastle Falcons vs Inner West Bulls,81-86,Finalizado,https://www.flashscore.com/match/basketball/inner-west-bulls-fmqji0GQ/newcastle-falcons-QVZLovvl/?mid=4Q2QuC75,
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Penrith P. W vs Sydney Comets W,60-73,Finalizado,https://www.flashscore.com/match/basketball/penrith-panthers-2uQQfadA/sydney-comets-jBe5d4cg/?mid=23yDRPtI,
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,BA CoE W vs Albury W,86-53,Finalizado,https://www.flashscore.com/match/basketball/albury-wodonga-hnjltiOE/ba-centre-of-excellence-GtkxBiAP/?mid=nR9Vq7dn,
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Newcastle Falcons W vs Inner West Bulls W,110-67,Finalizado,https://www.flashscore.com/match/basketball/inner-west-bulls-CpVL4JpQ/newcastle-falcons-4xNm0wgs/?mid=bVULP3BU,
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Keilor Thunder vs Geelong,91-75,Finalizado,https://www.flashscore.com/match/basketball/geelong-C87uH0tB/keilor-thunder-rFOlBrpo/?mid=h6e0rhjB,
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Melbourne Tigers vs Knox,80-105,Finalizado,https://www.flashscore.com/match/basketball/knox-2PGf3bQT/melbourne-tigers-63ytLV1l/?mid=b7zuyAro,
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Sandringham Sabres vs Mt Gambier,112-99,Finalizado,https://www.flashscore.com/match/basketball/mt-gambier-p8ADN1Bo/sandringham-sabres-4SJBA0yI/?mid=vNg8tWKN,
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Nunawading vs Diamond Valley,102-80,Finalizado,https://www.flashscore.com/match/basketball/diamond-valley-lbLN3mRc/nunawading-Ob9HMLQi/?mid=j1NQbDzh,
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Waverley vs Dandenong,85-98,Finalizado,https://www.flashscore.com/match/basketball/dandenong-zwoPIMBb/waverley-zNJByH3G/?mid=nTGZdi54,
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Keilor Thunder W vs Geelong W,74-70,Finalizado,https://www.flashscore.com/match/basketball/geelong-COviWirH/keilor-thunder-UXQ57gTI/?mid=M1FtmZmg,
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Melbourne Tigers W vs Knox W,86-81,Finalizado,https://www.flashscore.com/match/basketball/knox-UaZeVBcN/melbourne-tigers-GbjPWLgo/?mid=rH3koDI5,
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Sandringham W vs Mt. Gambier W,100-74,Finalizado,https://www.flashscore.com/match/basketball/mt-gambier-OO1ZJfBR/sandringham-sabres-Mk4npqsK/?mid=js7cqimI,
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Nunawading W vs Diamond Valley W,76-98,Finalizado,https://www.flashscore.com/match/basketball/diamond-valley-UgvEOwt0/nunawading-8jYaUVCT/?mid=n3kF1Y2n,
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Waverley W vs Dandenong Rangers W,73-63,Finalizado,https://www.flashscore.com/match/basketball/dandenong-rangers-bkJF9KjO/waverley-EJmjW4LN/?mid=WjF5sVHU,
BOSNIA AND HERZEGOVINA,Prvenstvo BiH - Winners stage,https://www.flashscore.com/basketball/bosnia-and-herzegovina/prvenstvo-bih/,Borac Banja Luka vs Siroki Brijeg,VS,Finalizado,https://www.flashscore.com/match/basketball/borac-banja-luka-SGP6WmyS/siroki-brijeg-Y3RRdZ6D/?mid=CjJWpP4S,17:00
BRAZIL,LBF Women,https://www.flashscore.com/basketball/brazil/lbf-women/,Salvador W vs Sampaio W,43-115,Finalizado,https://www.flashscore.com/match/basketball/salvador-SGs4qoGU/sampaio-8bIkoJxs/?mid=QNjB0mNp,
BRAZIL,LBF Women,https://www.flashscore.com/basketball/brazil/lbf-women/,Campinas W vs SESI Araraquara W,VS,Finalizado,https://www.flashscore.com/match/basketball/campinas-p43ZC1nH/sesi-araraquara-rqgbAyaG/?mid=IVhdOjFi,14:00
CHILE,LNB - Apertura,https://www.flashscore.com/basketball/chile/lnb/,CD Puerto Varas vs Valdivia,104-86,Finalizado,https://www.flashscore.com/match/basketball/cd-puerto-varas-zyPL3bEH/valdivia-WxFZalEi/?mid=48Gx6j6M,
CHILE,LNB - Apertura,https://www.flashscore.com/basketball/chile/lnb/,Las Animas vs Espanol Osorno,78-85,Finalizado,https://www.flashscore.com/match/basketball/espanol-osorno-QLAZy3DJ/las-animas-GtyBcbXN/?mid=drDU7CyA,
