País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
FRANCE,LNB - Play Offs,https://www.flashscore.com/basketball/france/lnb/,Nanterre vs Monaco,78-89,Finalizado,https://www.flashscore.com/match/basketball/as-monaco-YFxc9UAj/nanterre-SA51NIt1/?mid=ziFLWhLb,
TURKEY,Super Lig - Play Offs,https://www.flashscore.com/basketball/turkey/super-lig/,Bahcesehir Kol. vs Besiktas,71-73,Finalizado,https://www.flashscore.com/match/basketball/bahcesehir-koleji-AJURGI1d/besiktas-hE4Gkj9l/?mid=0IzmTEKi,
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Waverley vs Diamond Valley,85-100,Finalizado,https://www.flashscore.com/match/basketball/diamond-valley-lbLN3mRc/waverley-zNJByH3G/?mid=0l008fSN,
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Waverley W vs Diamond Valley W,71-62,Finalizado,https://www.flashscore.com/match/basketball/diamond-valley-UgvEOwt0/waverley-EJmjW4LN/?mid=hMBvcpi5,
BELGIUM,Pro Basketball League - Play Offs,https://www.flashscore.com/basketball/belgium/pro-basketball-league/,Antwerp Giants vs Oostende,76-81,Finalizado,https://www.flashscore.com/match/basketball/antwerp-giants-E9uuQfaG/oostende-4QEDHaUf/?mid=fccRmMdc,
CHILE,LNB - Apertura - Play Offs,https://www.flashscore.com/basketball/chile/lnb/,Leones Quilpue vs U. De Concepcion,74-81,Finalizado,https://www.flashscore.com/match/basketball/leones-de-quilpue-AT3QPTn6/universidad-de-concepcion-j9Mx4gyl/?mid=rJPQaLog,
CHILE,LNB 2 - Play Out,https://www.flashscore.com/basketball/chile/lnb-2/,San Luis vs The Sharks,95-73,Finalizado,https://www.flashscore.com/match/basketball/san-luis-z5CcroYk/the-sharks-Ak26OIKN/?mid=lWrPiJ53,
CZECH REPUBLIC,NBL - Play Offs,https://www.flashscore.com/basketball/czech-republic/nbl/,Pardubice vs Nymburk,101-100,Finalizado,https://www.flashscore.com/match/basketball/nymburk-C8cZ61Oi/pardubice-A9r0pkx2/?mid=AsqB01rm,
GREECE,Basket League - Play Offs,https://www.flashscore.com/basketball/greece/basket-league/,Olympiacos vs Panathinaikos,102-92,Finalizado,https://www.flashscore.com/match/basketball/olympiacos-piraeus-ptNXXDf6/panathinaikos-bqRyXX9C/?mid=OIS1sx9D,
INDONESIA,IBL - Play Offs,https://www.flashscore.com/basketball/indonesia/ibl/,Pelita Jaya vs Dewa United,93-79,Finalizado,https://www.flashscore.com/match/basketball/dewa-united-banten-zkBtwnA1/pelita-jaya-hjC2gcCJ/?mid=pAtGz8uo,
ISRAEL,Super League - Play Offs,https://www.flashscore.com/basketball/israel/super-league/,Maccabi Tel Aviv vs Hapoel Holon,107-93,Finalizado,https://www.flashscore.com/match/basketball/hapoel-holon-drJ5oMza/maccabi-tel-aviv-nLuro05B/?mid=hjEenOZr,
ISRAEL,Liga Leumit - Play Offs,https://www.flashscore.com/basketball/israel/liga-leumit/,Ironi Nahariya vs Maccabi Ashdod,82-86,Finalizado,https://www.flashscore.com/match/basketball/ironi-nahariya-vitIptj5/maccabi-ashdod-YeJddVpm/?mid=2i4bhbiJ,
LEBANON,Division 1 - Play Offs,https://www.flashscore.com/basketball/lebanon/division-1/,Al Markazia vs Hoops,114-72,Finalizado,https://www.flashscore.com/match/basketball/al-markazia-4Syvl5Yo/hoops-GbIB2gI2/?mid=nXRc8a2s,
LEBANON,Division 1 - Relegation - Play Offs,https://www.flashscore.com/basketball/lebanon/division-1/,Chabeb Batroun vs Tadamon Hrajel,73-67,Finalizado,https://www.flashscore.com/match/basketball/chabeb-batroun-tzO79csH/tadamon-hrajel-joqUdu0J/?mid=zeJvvsVj,
LITHUANIA,LKL - Play Offs,https://www.flashscore.com/basketball/lithuania/lkl/,Lietkabelis vs Neptunas,80-68,Finalizado,https://www.flashscore.com/match/basketball/lietkabelis-vVYAjqNq/neptunas-pUCKb7F3/?mid=Cfupu7SF,
MEXICO,CIBACOPA - Play Offs,https://www.flashscore.com/basketball/mexico/cibacopa/,Halcones de Obregon vs Frayles de Guasave,93-108,Finalizado,https://www.flashscore.com/match/basketball/frayles-de-guasave-remVQmln/halcones-de-ciudad-obregon-rFTYJEzo/?mid=A5mHodS0,
PARAGUAY,LNB - Apertura - Losers,https://www.flashscore.com/basketball/paraguay/lnb/,Deportivo Amambay vs Ciudad Nueva,65-53,Q41,https://www.flashscore.com/match/basketball/ciudad-nueva-SOBPXXxe/deportivo-amambay-AoYq4poR/?mid=E33ze2UP,
PARAGUAY,LNB - Apertura - Losers,https://www.flashscore.com/basketball/paraguay/lnb/,San Alfonzo vs Deportivo Campoalto,VS,Finalizado,https://www.flashscore.com/match/basketball/deportivo-campoalto-Ot0I6uc1/san-alfonzo-lYCLYDNl/?mid=YidRx38s,23:30
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,Bacolod Masskara vs Pasig City,84-96,Finalizado,https://www.flashscore.com/match/basketball/bacolod-masskara-8ntpTDd4/pasig-city-n5g5ASmc/?mid=fHZt3W7e,
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,Zamboanga Sikat vs Imus Braderhood,102-92,Finalizado,https://www.flashscore.com/match/basketball/imus-braderhood-6ct9PDOI/zamboanga-sikat-8E90PyNN/?mid=nPil1Ax8,
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,Marikina Shoemasters vs Binan Tatak Gel,73-103,Finalizado,https://www.flashscore.com/match/basketball/binan-tatak-gel-bVtgR65K/marikina-shoemasters-UwbBlp0n/?mid=tnRX8MeE,
