País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
EUROPE,Champions League - Play Offs,https://www.flashscore.com/basketball/europe/champions-league/,AEK Athens vs Joventut Badalona,72-67,Finalizado,https://www.flashscore.com/match/basketball/aek-athens-rNP3sgeq/joventut-badalona-Sn9ppE18/?mid=M3LGiQic,
EUROPE,Champions League - Play Offs,https://www.flashscore.com/basketball/europe/champions-league/,Tenerife vs Galatasaray,99-59,Finalizado,https://www.flashscore.com/match/basketball/galatasaray-QR2OmUw1/tenerife-OfgZ0mtF/?mid=C4dD0QCF,
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,JL Bourg vs Limoges,92-71,Finalizado,https://www.flashscore.com/match/basketball/jl-bourg-A5BNuIF5/limoges-E99wxkLM/?mid=Q149MH2d,
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Turk Telekom vs Esenler Erokspor,93-84,Finalizado,https://www.flashscore.com/match/basketball/esenler-erokspor-x6ikfuB1/turk-telekom-xzhkYoHf/?mid=G2P5Zdem,
USA,NBA - Promotion - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Phoenix Suns vs Portland Trail Blazers,110-114,Finalizado,https://www.flashscore.com/match/basketball/phoenix-suns-M1Gy2pra/portland-trail-blazers-4Awl14c5/?mid=WSD3sfS1,
USA,NBA - Promotion - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Philadelphia 76ers vs Orlando Magic,VS,Finalizado,https://www.flashscore.com/match/basketball/orlando-magic-QZMS36Dn/philadelphia-76ers-vwRW2QSh/?mid=f5BIjb5F,23:30
ALBANIA,Superliga,https://www.flashscore.com/basketball/albania/superliga/,Vllaznia vs Teuta Durres,93-48,Finalizado,https://www.flashscore.com/match/basketball/teuta-durres-fTc2ERfB/vllaznia-shkodra-Gv6YvL3d/?mid=I3x0Slt2,
ALBANIA,Superliga,https://www.flashscore.com/basketball/albania/superliga/,Apolonia Fier vs Skenderbeu,84-76,Finalizado,https://www.flashscore.com/match/basketball/apolonia-fier-4OYbRHEg/skenderbeu-zVIHXhgA/?mid=pAUojhY8,
ARGENTINA,Liga A,https://www.flashscore.com/basketball/argentina/liga-a/,Argentino vs San Lorenzo,80-70,Finalizado,https://www.flashscore.com/match/basketball/argentino-xGjz8hBO/san-lorenzo-6JVDDNoE/?mid=IyDTD68l,
ARGENTINA,Liga A,https://www.flashscore.com/basketball/argentina/liga-a/,Atenas vs Quimsa,73-92,Finalizado,https://www.flashscore.com/match/basketball/atenas-hbqyLbBE/quimsa-E7pXLvd8/?mid=Q1GyCpw1,
ARGENTINA,Liga A,https://www.flashscore.com/basketball/argentina/liga-a/,La Union vs Penarol,91-85,Finalizado,https://www.flashscore.com/match/basketball/la-union-tE0LgyO6/penarol-0OnqJxtR/?mid=nH4pAO7D,
ARGENTINA,Liga A,https://www.flashscore.com/basketball/argentina/liga-a/,Platense vs Regatas,VS,Finalizado,https://www.flashscore.com/match/basketball/ca-platense-SIolf8Y3/regatas-SAdHfH80/?mid=ENdWXRaK,23:30
ASIA,Asia Champions League - Qualification,https://www.flashscore.com/basketball/asia/asia-champions-league/,Dewa United vs Hi-Tech,99-94,AOT,https://www.flashscore.com/match/basketball/dewa-united-banten-zkBtwnA1/hi-tech-basketball-club-pfMW1p0L/?mid=dKE9a1bM,
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Eltham vs Frankston,95-81,Finalizado,https://www.flashscore.com/match/basketball/eltham-xzhEkMEo/frankston-UapTHtR4/?mid=zgN4aV8C,
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Eltham W vs Frankston W,78-70,Finalizado,https://www.flashscore.com/match/basketball/eltham-Mgv4mrVc/frankston-UFHvXXSA/?mid=vPrrlLXg,
BELARUS,Premier League - Qualification - Play Offs,https://www.flashscore.com/basketball/belarus/premier-league/,Rubon II vs Gomel,69-85,Finalizado,https://www.flashscore.com/match/basketball/gomel-8tVlXuMQ/rubon-CGvuS6Mp/?mid=rorGZP5F,
BELARUS,Premier League Women - Play Offs,https://www.flashscore.com/basketball/belarus/premier-league-women/,Horizont Minsk 2 W vs Minsk W,40-96,Finalizado,https://www.flashscore.com/match/basketball/bc-minsk-YLmNk7TC/horizont-minsk-lUXpsgio/?mid=nDiEFEZa,
BELARUS,Premier League Women - 5th-6th places,https://www.flashscore.com/basketball/belarus/premier-league-women/,Olimpia Grodno 2 W vs BC Minsk Youth W,43-58,Finalizado,https://www.flashscore.com/match/basketball/bc-minsk-youth-WpPddUTB/olimpia-grodno-6mdiYhsI/?mid=tMwoXIl5,
BELGIUM,Top Division Women - Play Out,https://www.flashscore.com/basketball/belgium/top-division-women/,Lummen W vs Charleroi W,20-0,Awrd,https://www.flashscore.com/match/basketball/cep-ladies-charleroi-tKxsSzH4/lummen-UXY0zsYN/?mid=SAJozJSF,
BRAZIL,NBB,https://www.flashscore.com/basketball/brazil/nbb/,Caxias do Sul vs Sao Jose,28-35,HT,https://www.flashscore.com/match/basketball/caxias-do-sul-2Rx5IG9O/sao-jose-jBz9vSkn/?mid=lvEcD9zK,
BRAZIL,NBB,https://www.flashscore.com/basketball/brazil/nbb/,Uniao Corinthians vs Corinthians Paulista,46-47,HT,https://www.flashscore.com/match/basketball/corinthians-paulista-IVE5O0Oa/uniao-corinthians-4tVVeMVq/?mid=6FlD5cHD,
BRAZIL,NBB,https://www.flashscore.com/basketball/brazil/nbb/,Mogi vs Paulistano,32-24,Q25,https://www.flashscore.com/match/basketball/mogi-AVKTsfyF/paulistano-rLZhOTth/?mid=KM4T7mbs,
BRAZIL,LBF Women,https://www.flashscore.com/basketball/brazil/lbf-women/,Campinas W vs Santo Andre W,53-47,HT,https://www.flashscore.com/match/basketball/campinas-p43ZC1nH/santo-andre-4QVSAKaB/?mid=4vkLL2yI,
BRAZIL,LBF Women,https://www.flashscore.com/basketball/brazil/lbf-women/,Cerrado W vs Sao Jose W,37-35,Q31,https://www.flashscore.com/match/basketball/cerrado-jVnMFNoK/sao-jose-4tEBCtVb/?mid=dEoDNO65,
