País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
SPAIN,ACB - Play Offs,https://www.flashscore.com/basketball/spain/acb/,Valencia vs Joventut Badalona,90-76,Finalizado,https://www.flashscore.com/match/basketball/joventut-badalona-Sn9ppE18/valencia-6w8lqYGE/?mid=hf8FYtMN,
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Gimnasia vs Quimsa,76-59,Finalizado,https://www.flashscore.com/match/basketball/gimnasia-Cn0pHIpQ/quimsa-E7pXLvd8/?mid=dlxxQC8O,
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,Gold Coast Rollers vs Southern District,136-87,Finalizado,https://www.flashscore.com/match/basketball/gold-coast-rollers-0GbD15hm/southern-district-spartans-IR8gPF6H/?mid=rwko7IgC,
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,Mackay Meteors vs North Gold Coast Seahawks,99-84,Finalizado,https://www.flashscore.com/match/basketball/mackay-meteors-0zQNzGTo/north-gold-coast-seahawks-44TTJFWm/?mid=v5rf5dOO,
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,Rockhampton Rockets vs Cairns Marlins,85-118,Finalizado,https://www.flashscore.com/match/basketball/cairns-marlins-lxVfqOxJ/rockhampton-rockets-2NlxrH7r/?mid=fHI3Pa9t,
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,Gold Coast Rollers W vs Southern District Spartans W,68-90,Finalizado,https://www.flashscore.com/match/basketball/gold-coast-rollers-ve2tesu3/southern-district-spartans-OAOE9asA/?mid=M15NybZq,
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,Mackay Meteorettes W vs North Gold Coast Seahawks W,108-81,Finalizado,https://www.flashscore.com/match/basketball/mackay-meteorettes-jHfp2EfF/north-gold-coast-seahawks-043xdNPd/?mid=E9NUZy4d,
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,Rockhampton W vs Cairns W,90-103,Finalizado,https://www.flashscore.com/match/basketball/cairns-dolphins-Sh4VzIkc/rockhampton-cyclones-65AkEEcj/?mid=f50Hcud3,
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Mt Gambier vs Northern Tasmania,91-104,Finalizado,https://www.flashscore.com/match/basketball/mt-gambier-p8ADN1Bo/northern-tasmania-l2d0hK2T/?mid=KYtX2Yko,
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Mt. Gambier W vs Northern Tasmania W,109-90,AOT,https://www.flashscore.com/match/basketball/mt-gambier-OO1ZJfBR/northern-tasmania-YZXWnbQj/?mid=vwAneOLH,
AUSTRALIA,NBL1 West,https://www.flashscore.com/basketball/australia/nbl1-west/,Beeliar Boodjar vs Rockingham Flames,89-108,Finalizado,https://www.flashscore.com/match/basketball/beeliar-boodjar-dUipVUJN/rockingham-flames-v59zqFAD/?mid=CdkJcEAC,
AUSTRALIA,NBL1 West,https://www.flashscore.com/basketball/australia/nbl1-west/,Perth Redbacks vs Kalamunda Eastern Suns,82-99,Finalizado,https://www.flashscore.com/match/basketball/kalamunda-eastern-suns-Q3dlUlZT/perth-redbacks-SreUrwNn/?mid=rHc21dBm,
AUSTRALIA,NBL1 West,https://www.flashscore.com/basketball/australia/nbl1-west/,Willetton Tigers vs Lakeside Lightning,72-79,Finalizado,https://www.flashscore.com/match/basketball/lakeside-lightning-SCrGP8so/willetton-tigers-OYIs9bPR/?mid=GUeAazt0,
AUSTRALIA,NBL1 West Women,https://www.flashscore.com/basketball/australia/nbl1-west-women/,Cockburn Cougars W vs Rockingham Flames W,75-69,Finalizado,https://www.flashscore.com/match/basketball/cockburn-cougars-4dzpCb9A/rockingham-flames-GW557EhA/?mid=AHbKj48k,
AUSTRALIA,NBL1 West Women,https://www.flashscore.com/basketball/australia/nbl1-west-women/,Perth Redbacks W vs Kalamunda Eastern Suns W,82-75,Finalizado,https://www.flashscore.com/match/basketball/kalamunda-eastern-suns-zcddAR41/perth-redbacks-rXj59dgT/?mid=QqNmdQpS,
AUSTRALIA,NBL1 West Women,https://www.flashscore.com/basketball/australia/nbl1-west-women/,Willetton Tigers W vs Lakeside Lightning W,74-81,Finalizado,https://www.flashscore.com/match/basketball/lakeside-lightning-YJ2OY17J/willetton-tigers-r7BWo8qb/?mid=IJJubnGF,
DOMINICAN REPUBLIC,LNB - Winners stage,https://www.flashscore.com/basketball/dominican-republic/lnb/,Metros de Santiago vs Titanes Del Licey,VS,Finalizado,https://www.flashscore.com/match/basketball/metros-de-santiago-WnCobgzM/titanes-del-licey-Uk4nVBsq/?mid=E9YFzyGE,23:30
