País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
USA,NBA - Promotion - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Charlotte Hornets vs Miami Heat,VS,Finalizado,https://www.flashscore.com/match/basketball/charlotte-hornets-xftMikUg/miami-heat-CQ7AXnT5/?mid=nu8AhKz3,23:30
ASIA,Asia Champions League - Qualification,https://www.flashscore.com/basketball/asia/asia-champions-league/,Taoyuan Pauian Pilots vs New Taipei Kings,VS,Finalizado,https://www.flashscore.com/match/basketball/new-taipei-kings-pp8kTqok/taoyuan-pauian-pilots-W0A1QsV7/?mid=AToT4dz2,11:00
BAHRAIN,Premier League - Play Offs,https://www.flashscore.com/basketball/bahrain/premier-league/,Al Muharraq vs Al Manama,VS,Finalizado,https://www.flashscore.com/match/basketball/al-manama-rqqNkbEG/al-muharraq-zeT5wCN0/?mid=QaAEOpDd,16:00
BELARUS,Premier League Women - Play Offs,https://www.flashscore.com/basketball/belarus/premier-league-women/,Horizont Minsk W vs Olimpia Grodno W,VS,Finalizado,https://www.flashscore.com/match/basketball/horizont-minsk-feShsS5I/olimpia-grodno-pl7MF7vn/?mid=GAAlagkJ,14:30
BRAZIL,NBB,https://www.flashscore.com/basketball/brazil/nbb/,Flamengo vs Vasco,VS,Finalizado,https://www.flashscore.com/match/basketball/flamengo-tKHUh5Zi/vasco-da-gama-8fGWaGa5/?mid=bko57Jn1,21:00
BRAZIL,NBB,https://www.flashscore.com/basketball/brazil/nbb/,Minas vs Cearense,VS,Finalizado,https://www.flashscore.com/match/basketball/cearense-nercQR5s/minas-pSzay44H/?mid=0vyQGNPE,22:00
BRAZIL,NBB,https://www.flashscore.com/basketball/brazil/nbb/,Brasilia vs Franca,VS,Finalizado,https://www.flashscore.com/match/basketball/brasilia-23ofxpkB/franca-CQOHx6Kb/?mid=hxG49uIl,23:00
BRAZIL,NBB,https://www.flashscore.com/basketball/brazil/nbb/,Cruzeiro vs Unifacisa,VS,Finalizado,https://www.flashscore.com/match/basketball/cruzeiro-EudxXhxQ/unifacisa-fooizspD/?mid=d6UYE1fR,23:00
CHINA,CBA,https://www.flashscore.com/basketball/china/cba/,Beijing vs Qingdao,VS,Finalizado,https://www.flashscore.com/match/basketball/beijing-ducks-SAw2AC7g/qingdao-Mem7TXbP/?mid=MPZrj4s1,11:35
CHINA,CBA,https://www.flashscore.com/basketball/china/cba/,Guangdong vs Ningbo Rockets,VS,Finalizado,https://www.flashscore.com/match/basketball/guangdong-AJ0E9WMa/ningbo-rockets-QaJMlMqi/?mid=0AozhQCl,11:35
CHINA,WCBA Women - Play Offs,https://www.flashscore.com/basketball/china/wcba-women/,Sichuan W vs Shanxi Xing Rui W,VS,Finalizado,https://www.flashscore.com/match/basketball/shanxi-xing-rui-W0LZs3HO/sichuan-rF94wn03/?mid=vsPXn5yi,11:30
COLOMBIA,LBP - Apertura,https://www.flashscore.com/basketball/colombia/lbp/,Cimarrones del Choco vs Motilones del Norte,80-74,Finalizado,https://www.flashscore.com/match/basketball/cimarrones-del-choco-Iix8pkdD/motilones-del-norte-Sb8YL6n1/?mid=lSnqbF1N,
COLOMBIA,LBP - Apertura,https://www.flashscore.com/basketball/colombia/lbp/,Toros del Valle vs Caribbean Storm Islands,VS,Finalizado,https://www.flashscore.com/match/basketball/caribbean-storm-islands-8hO139VO/toros-del-valle-Kr6EUdCd/?mid=CYgTmePE,22:00
CROATIA,Premijer liga,https://www.flashscore.com/basketball/croatia/premijer-liga/,Cibona vs GKK Sibenka,VS,Finalizado,https://www.flashscore.com/match/basketball/cibona-pYaI8xaK/gkk-sibenka-S2jUue6Q/?mid=EeTEPohn,18:00
CROATIA,Premijer Liga Women,https://www.flashscore.com/basketball/croatia/premijer-liga-women/,Zadar W vs FSV Rijeka W,VS,Finalizado,https://www.flashscore.com/match/basketball/fsv-rijeka-Au6b1Q4s/zadar-OEdiucPr/?mid=CItnD19c,18:00
CZECH REPUBLIC,ZBL Women - Play Offs,https://www.flashscore.com/basketball/czech-republic/zbl-women/,Ostrava W vs Zabiny Brno W,VS,Finalizado,https://www.flashscore.com/match/basketball/ostrava-xvSJCWGO/zabiny-brno-zFjKcel0/?mid=0fWzqEgJ,17:00
ESTONIA,Korvpalli Meistriliiga - Play Offs,https://www.flashscore.com/basketball/estonia/korvpalli-meistriliiga/,Keila KK vs Tal Tech,VS,Finalizado,https://www.flashscore.com/match/basketball/keila-kk-AJP3NLKh/tal-tech-Me5d59z8/?mid=vLgRn2Bm,16:00
EUROPE,AdmiralBet ABA League - Losers stage,https://www.flashscore.com/basketball/europe/admiralbet-aba-league/,Zadar vs FMP Beograd,VS,Finalizado,https://www.flashscore.com/match/basketball/fmp-beograd-tl351fif/zadar-4Itk3GMs/?mid=QJbOpry9,18:00
EUROPE,ABA League 2 - Play Offs,https://www.flashscore.com/basketball/europe/aba-league-2/,Helios Domzale vs Siroki Brijeg,VS,Finalizado,https://www.flashscore.com/match/basketball/helios-domzale-SUdZNeTJ/siroki-brijeg-Y3RRdZ6D/?mid=r37gPbT7,16:00
EUROPE,BNXT League,https://www.flashscore.com/basketball/europe/bnxt-league/,Antwerp Giants vs Limburg,VS,Finalizado,https://www.flashscore.com/match/basketball/antwerp-giants-E9uuQfaG/limburg-0fEMgMc1/?mid=0ERRMzv8,18:00
FINLAND,Korisliiga Women - Play Offs,https://www.flashscore.com/basketball/finland/korisliiga-women/,HBA-Marsky Helsinki W vs BC Nokia W,VS,Finalizado,https://www.flashscore.com/match/basketball/bc-nokia-AZFruTdR/hba-marsky-helsinki-6gUWkVpi/?mid=OtcvPm1D,15:30
FINLAND,Korisliiga Women - Play Offs,https://www.flashscore.com/basketball/finland/korisliiga-women/,PeKa W vs Torpan Pojat Helsinki W,VS,Finalizado,https://www.flashscore.com/match/basketball/kotka-peli-karhut-trVQ2vjb/torpan-pojat-helsinki-v3Wcgx7k/?mid=AJ05R0qH,15:30
GERMANY,BBL,https://www.flashscore.com/basketball/germany/bbl/,Jena vs Basketball Braunschweig,VS,Finalizado,https://www.flashscore.com/match/basketball/braunschweig-Kz1C1dQ6/jena-CI1XPJXJ/?mid=St5QZpno,16:30
GERMANY,BBL,https://www.flashscore.com/basketball/germany/bbl/,Bayern vs Ludwigsburg,VS,Finalizado,https://www.flashscore.com/match/basketball/bayern-6LstMRPo/ludwigsburg-rZFPnFXL/?mid=bTJpet03,18:00
GREECE,Elite League - Qualification - Play Offs,https://www.flashscore.com/basketball/greece/elite-league/,Lavrio vs Vikos,VS,Finalizado,https://www.flashscore.com/match/basketball/lavrio-bPmLIbk3/vikos-WQFA2uo8/?mid=EiPYlQy0,14:00
ICELAND,Premier League - Play Offs,https://www.flashscore.com/basketball/iceland/premier-league/,Njardvik vs Grindavik,VS,Finalizado,https://www.flashscore.com/match/basketball/grindavik-f74sRpxf/njardvik-WS1hh6zK/?mid=2sRzwxTb,19:00
ICELAND,Premier League - Play Offs,https://www.flashscore.com/basketball/iceland/premier-league/,KR Basket vs Stjarnan,VS,Finalizado,https://www.flashscore.com/match/basketball/kr-basket-reykjavik-CpMIXere/stjarnan-fuvSxOLa/?mid=xzbRstXG,19:30
ICELAND,Premier League Women - Relegation,https://www.flashscore.com/basketball/iceland/premier-league-women/,Fjolnir W vs Hamar W,VS,Finalizado,https://www.flashscore.com/match/basketball/fjolnir-jqebqtZj/hamar-bspdMKum/?mid=EkdRPpNM,19:15
ISRAEL,Liga Leumit,https://www.flashscore.com/basketball/israel/liga-leumit/,Elitzur Shomron vs Ironi Nahariya,VS,Finalizado,https://www.flashscore.com/match/basketball/elitzur-shomron-E5JX7s8B/ironi-nahariya-vitIptj5/?mid=t2xdNnxn,17:00
ISRAEL,Liga Leumit,https://www.flashscore.com/basketball/israel/liga-leumit/,Maccabi Haifa vs Maccabi Maale Adumim,VS,Finalizado,https://www.flashscore.com/match/basketball/maccabi-haifa-foCMES4l/maccabi-maale-adumim-CAU3l6be/?mid=tpRLLZ0s,17:00
ISRAEL,Liga Leumit,https://www.flashscore.com/basketball/israel/liga-leumit/,Maccabi Kiryat Gat vs Ramat Hasharon,VS,Finalizado,https://www.flashscore.com/match/basketball/maccabi-kiryat-gat-dn1ZOkmC/ramat-hasharon-MkMgsJWg/?mid=jZQpGVUI,17:00
ISRAEL,Liga Leumit,https://www.flashscore.com/basketball/israel/liga-leumit/,Maccabi Petah Tikva vs Hapoel Haifa,VS,Finalizado,https://www.flashscore.com/match/basketball/hapoel-haifa-GSDMZm46/maccabi-petah-tikva-vsasraHm/?mid=xUV4LQ6b,17:00
ISRAEL,Liga Leumit,https://www.flashscore.com/basketball/israel/liga-leumit/,Maccabi Rehovot vs Otef Darom,VS,Finalizado,https://www.flashscore.com/match/basketball/maccabi-rehovot-StCM64Hq/otef-darom-jBQofVJj/?mid=A1zjRewK,17:00
ISRAEL,Liga Leumit,https://www.flashscore.com/basketball/israel/liga-leumit/,Migdal Haemek vs Maccabi Ashdod,VS,Finalizado,https://www.flashscore.com/match/basketball/hapoel-migdal-haemek-dAyQo0Ti/maccabi-ashdod-YeJddVpm/?mid=APIxIi06,17:00
ISRAEL,Liga Leumit,https://www.flashscore.com/basketball/israel/liga-leumit/,Safed vs Elitzur Yavne,VS,Finalizado,https://www.flashscore.com/match/basketball/elitzur-yavne-2Ho7ycDA/safed-zPs1GG7m/?mid=pfZCJ4yB,17:00
ISRAEL,Liga Leumit,https://www.flashscore.com/basketball/israel/liga-leumit/,Elitzur Ashkelon vs Ironi Eilat,VS,Finalizado,https://www.flashscore.com/match/basketball/elitzur-ashkelon-4OGaiNiI/ironi-eilat-SKEqqsot/?mid=2aFUJDVg,17:15
ITALY,Serie A2 Women - Gr. A - Play Offs,https://www.flashscore.com/basketball/italy/serie-a2-women-gr-a/,Faenza W vs Pallacanestro Torino W,VS,Finalizado,https://www.flashscore.com/match/basketball/faenza-fRegPgDi/pallacanestro-torino-t8wtjenA/?mid=IPXOX6PH,18:30
JORDAN,Premier League - Play Offs,https://www.flashscore.com/basketball/jordan/premier-league/,Al Jubaiha vs Al Ingliziya,VS,Finalizado,https://www.flashscore.com/match/basketball/al-ingliziya-hELPckyq/al-jubaiha-6Ln44toF/?mid=GnAQBS2T,16:00
KAZAKHSTAN,Higher League,https://www.flashscore.com/basketball/kazakhstan/higher-league/,Karaganda vs Tobol Kostanay 2,83-65,Finalizado,https://www.flashscore.com/match/basketball/karaganda-O6FOL82o/tobol-kostanay-QuYch23D/?mid=4rRXIzzc,
KAZAKHSTAN,Higher League,https://www.flashscore.com/basketball/kazakhstan/higher-league/,Pavlodar vs ChelSU Kostanay,19-33,HT,https://www.flashscore.com/match/basketball/chelsu-kostanay-6a09oQdH/pavlodar-SQTyEPAQ/?mid=C8UuHE49,
KAZAKHSTAN,Higher League,https://www.flashscore.com/basketball/kazakhstan/higher-league/,Turan vs Kaspiy Aktau 2,47-30,HT,https://www.flashscore.com/match/basketball/kaspiy-aktau-IBjA21zQ/turan-0ziJbsFN/?mid=AcsUbK97,
KAZAKHSTAN,Higher League,https://www.flashscore.com/basketball/kazakhstan/higher-league/,Shymkent vs Atyrau 2,VS,Finalizado,https://www.flashscore.com/match/basketball/barsy-atyrau-nkZggrl7/shymkent-vDKnaqRG/?mid=x4ZFMN1E,09:00
KAZAKHSTAN,Higher League,https://www.flashscore.com/basketball/kazakhstan/higher-league/,Bars Petropavlovsk vs CHAMP1ON,VS,Finalizado,https://www.flashscore.com/match/basketball/bars-petropavlovsk-fDVTFotE/champ1on-IPl5FQX8/?mid=pMSmFhZL,09:30
KAZAKHSTAN,Higher League,https://www.flashscore.com/basketball/kazakhstan/higher-league/,Tigers-KazATU vs BC Almaty 2,VS,Finalizado,https://www.flashscore.com/match/basketball/bc-almaty-z1dSXAvq/tigers-kazatu-IaH3PzKf/?mid=0nYI9Wdq,11:30
LATVIA,LBL - Play Offs,https://www.flashscore.com/basketball/latvia/lbl/,BK Ogre vs Ventspils,VS,Finalizado,https://www.flashscore.com/match/basketball/bk-ogre-AujyqJie/ventspils-0xtayA03/?mid=Y5FdOb2s,16:00
LITHUANIA,LKL,https://www.flashscore.com/basketball/lithuania/lkl/,Jonava vs Zalgiris Kaunas,VS,Finalizado,https://www.flashscore.com/match/basketball/bc-jonava-pCTrYeo8/zalgiris-kaunas-6JbDYvUs/?mid=UoVUDpL8,15:30
LITHUANIA,NKL - Play Offs,https://www.flashscore.com/basketball/lithuania/nkl/,Vilkaviskis vs Suduva-Mantinga,VS,Finalizado,https://www.flashscore.com/match/basketball/suduva-mantinga-8jMVH3yH/vilkaviskis-lOX4i4lJ/?mid=WG3d43y3,15:00
NEW ZEALAND,NBL,https://www.flashscore.com/basketball/new-zealand/nbl/,Taranaki Airs vs Bay Hawks,36-42,Q29,https://www.flashscore.com/match/basketball/bay-hawks-hbJlRZig/taranaki-airs-E7KpSFxm/?mid=ANeknYJ0,
PHILIPPINES,PBA Commissioner's Cup,https://www.flashscore.com/basketball/philippines/pba-commissioner-s-cup/,NLEX Road Warriors vs Macau Black Bears,VS,Finalizado,https://www.flashscore.com/match/basketball/macau-black-knights-CSvLom7L/nlex-road-warriors-bigA4AR3/?mid=868ZFi6U,09:15
PHILIPPINES,PBA Commissioner's Cup,https://www.flashscore.com/basketball/philippines/pba-commissioner-s-cup/,Blackwater Bossing vs TNT Tropang 5G,VS,Finalizado,https://www.flashscore.com/match/basketball/blackwater-bossing-bT29COrg/tnt-tropang-5g-fT0WTwAE/?mid=OIrqzein,11:30
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,Bataan Risers vs Iloilo United Royals,VS,Finalizado,https://www.flashscore.com/match/basketball/bataan-risers-WUAhvteE/iloilo-united-royals-bwVjQo3S/?mid=lf3Gj2OO,08:00
