País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
EUROPE,Champions League - Play Offs,https://www.flashscore.com/basketball/europe/champions-league/,Unicaja vs Tenerife,VS,Finalizado,https://www.flashscore.com/match/basketball/tenerife-OfgZ0mtF/unicaja-K6HkdCoR/?mid=Iy4iy80e,15:00
EUROPE,Champions League - Play Offs,https://www.flashscore.com/basketball/europe/champions-league/,AEK Athens vs Rytas,VS,Finalizado,https://www.flashscore.com/match/basketball/aek-athens-rNP3sgeq/bc-rytas-d2OmwT1J/?mid=AB0qwUVr,18:00
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Chalon/Saone vs Le Portel,VS,Finalizado,https://www.flashscore.com/match/basketball/chalon-saone-pK5YsrsB/le-portel-lOca3F9n/?mid=ChaOdA1N,16:00
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Gravelines-Dunkerque vs Nanterre,VS,Finalizado,https://www.flashscore.com/match/basketball/gravelines-dunkerque-48I6PZQq/nanterre-SA51NIt1/?mid=rZrrDVo4,16:10
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Dijon vs JL Bourg,VS,Finalizado,https://www.flashscore.com/match/basketball/dijon-U1rSU248/jl-bourg-A5BNuIF5/?mid=2eHVjuV1,16:20
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Saint Quentin vs Le Mans,VS,Finalizado,https://www.flashscore.com/match/basketball/le-mans-Qqv37Lsk/saint-quentin-hESgWNT6/?mid=fD2milPp,16:30
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Lyon-Villeurbanne vs Strasbourg,VS,Finalizado,https://www.flashscore.com/match/basketball/lyon-villeurbanne-KrXB5aC1/strasbourg-Srews2dH/?mid=MJfZEiHi,18:30
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Barcelona vs San Pablo Burgos,VS,Finalizado,https://www.flashscore.com/match/basketball/barcelona-EDQLcAfL/san-pablo-burgos-MNsJGyjB/?mid=lC74G7Am,16:00
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Basket Zaragoza vs Granada,VS,Finalizado,https://www.flashscore.com/match/basketball/fundacion-granada-AgZ54n21/zaragoza-SGiReo1g/?mid=MP5CEou0,16:00
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Murcia vs Basquet Girona,VS,Finalizado,https://www.flashscore.com/match/basketball/basquet-girona-tAgGT8ak/murcia-Sju1Skf8/?mid=IFDqDgLh,16:00
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Minnesota Timberwolves vs San Antonio Spurs,108-115,Finalizado,https://www.flashscore.com/match/basketball/minnesota-timberwolves-KjBIVQcI/san-antonio-spurs-IwmkErSH/?mid=Gz6nfXBd,
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Cleveland Cavaliers vs Detroit Pistons,VS,Finalizado,https://www.flashscore.com/match/basketball/cleveland-cavaliers-xGk13Tb6/detroit-pistons-UcjMRj6J/?mid=fJ6gLR4k,19:00
ALBANIA,Superliga - Play Offs,https://www.flashscore.com/basketball/albania/superliga/,Beselidhja vs Tirana,VS,Finalizado,https://www.flashscore.com/match/basketball/beselidhja-jcye3lVm/sk-tirana-v1XrnSDm/?mid=x072SsZi,16:00
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Gimnasia vs Independiente de Oliva,78-66,Finalizado,https://www.flashscore.com/match/basketball/gimnasia-Cn0pHIpQ/independiente-de-oliva-bX27OjMs/?mid=6kATR1pp,
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Obera TC vs Boca Juniors,VS,Finalizado,https://www.flashscore.com/match/basketball/boca-juniors-pn7Cecgf/obera-tc-KdCRV01k/?mid=jw0GXWG5,14:30
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Quimsa vs Instituto de Cordoba,VS,Finalizado,https://www.flashscore.com/match/basketball/instituto-de-cordoba-rJPlbMMq/quimsa-E7pXLvd8/?mid=t40SVV2F,14:30
ARGENTINA,Liga Femenina Women - Clausura - Play Offs,https://www.flashscore.com/basketball/argentina/liga-femenina-women/,Deportivo Chanares W vs Ferro W,VS,Finalizado,https://www.flashscore.com/match/basketball/deportivo-chanares-GrFkLb1K/ferro-carril-oeste-h6CbbVVQ/?mid=rq7KAFxn,23:30
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Sydney Comets vs Hills Hornets,VS,Finalizado,https://www.flashscore.com/match/basketball/hills-hornets-W8zInKOs/sydney-comets-KCtukI0O/?mid=I3yZyU6U,07:30
